ball_no,batsman,bowler,non_striker,runs,wicket_status
0.1,DR Smith,SL Malinga,MEK Hussey,0,Not out
0.2,DR Smith,SL Malinga,MEK Hussey,0,Not out
0.3,DR Smith,SL Malinga,MEK Hussey,0,Not out
0.4,DR Smith,SL Malinga,MEK Hussey,4,Not out
0.5,DR Smith,SL Malinga,MEK Hussey,0,Not out
0.6,DR Smith,SL Malinga,MEK Hussey,1,Not out
1.1,DR Smith,MJ McClenaghan,MEK Hussey,0,Not out
1.2,DR Smith,MJ McClenaghan,MEK Hussey,0,Not out
1.3,DR Smith,MJ McClenaghan,MEK Hussey,0,Not out
1.4,DR Smith,MJ McClenaghan,MEK Hussey,6,Not out
1.5,DR Smith,MJ McClenaghan,MEK Hussey,1,Not out
1.6,MEK Hussey,MJ McClenaghan,DR Smith,0,Not out
2.1,DR Smith,SL Malinga,MEK Hussey,0,Not out
2.2,DR Smith,SL Malinga,MEK Hussey,1,Not out
2.3,MEK Hussey,SL Malinga,DR Smith,0,Not out
2.4,MEK Hussey,SL Malinga,DR Smith,0,Not out
2.5,DR Smith,SL Malinga,MEK Hussey,0,Not out
2.6,DR Smith,SL Malinga,MEK Hussey,1,Not out
3.1,DR Smith,R Vinay Kumar,MEK Hussey,0,Not out
3.2,DR Smith,R Vinay Kumar,MEK Hussey,1,Not out
3.3,MEK Hussey,R Vinay Kumar,DR Smith,0,Not out
3.4,MEK Hussey,R Vinay Kumar,DR Smith,0,Not out
3.5,MEK Hussey,R Vinay Kumar,DR Smith,0,Not out
3.6,MEK Hussey,R Vinay Kumar,DR Smith,0,Not out
3.7,MEK Hussey,R Vinay Kumar,DR Smith,4,Not out
4.1,DR Smith,MJ McClenaghan,MEK Hussey,0,Not out
4.2,DR Smith,MJ McClenaghan,MEK Hussey,1,Not out
4.3,MEK Hussey,MJ McClenaghan,DR Smith,0,Not out
4.4,MEK Hussey,MJ McClenaghan,DR Smith,0,caught
4.5,SK Raina,MJ McClenaghan,DR Smith,0,Not out
4.6,SK Raina,MJ McClenaghan,DR Smith,4,Not out
5.1,DR Smith,R Vinay Kumar,SK Raina,4,Not out
5.2,DR Smith,R Vinay Kumar,SK Raina,0,Not out
5.3,DR Smith,R Vinay Kumar,SK Raina,0,Not out
5.4,DR Smith,R Vinay Kumar,SK Raina,0,Not out
5.5,DR Smith,R Vinay Kumar,SK Raina,1,Not out
5.6,SK Raina,R Vinay Kumar,DR Smith,0,Not out
6.1,DR Smith,HH Pandya,SK Raina,4,Not out
6.2,DR Smith,HH Pandya,SK Raina,1,Not out
6.3,SK Raina,HH Pandya,DR Smith,0,Not out
6.4,DR Smith,HH Pandya,SK Raina,0,Not out
6.5,DR Smith,HH Pandya,SK Raina,0,Not out
6.6,DR Smith,HH Pandya,SK Raina,1,Not out
7.1,DR Smith,Harbhajan Singh,SK Raina,4,Not out
7.2,DR Smith,Harbhajan Singh,SK Raina,1,Not out
7.3,SK Raina,Harbhajan Singh,DR Smith,0,Not out
7.4,SK Raina,Harbhajan Singh,DR Smith,2,Not out
7.5,SK Raina,Harbhajan Singh,DR Smith,1,Not out
7.6,DR Smith,Harbhajan Singh,SK Raina,4,Not out
8.1,SK Raina,HH Pandya,DR Smith,1,Not out
8.2,DR Smith,HH Pandya,SK Raina,0,Not out
8.3,DR Smith,HH Pandya,SK Raina,0,Not out
8.4,DR Smith,HH Pandya,SK Raina,4,Not out
8.5,DR Smith,HH Pandya,SK Raina,0,Not out
8.6,DR Smith,HH Pandya,SK Raina,0,Not out
8.7,DR Smith,HH Pandya,SK Raina,1,Not out
9.1,DR Smith,Harbhajan Singh,SK Raina,1,Not out
9.2,SK Raina,Harbhajan Singh,DR Smith,1,Not out
9.3,DR Smith,Harbhajan Singh,SK Raina,0,Not out
9.4,DR Smith,Harbhajan Singh,SK Raina,0,Not out
9.5,DR Smith,Harbhajan Singh,SK Raina,1,Not out
9.6,SK Raina,Harbhajan Singh,DR Smith,0,Not out
9.7,SK Raina,Harbhajan Singh,DR Smith,6,Not out
