ball_no,batsman,bowler,non_striker,runs,wicket_status
0.1,LMP Simmons,Z Khan,PA Patel,0,Not out
0.2,LMP Simmons,Z Khan,PA Patel,0,lbw
0.3,HH Pandya,Z Khan,PA Patel,0,Not out
0.4,HH Pandya,Z Khan,PA Patel,4,Not out
0.5,HH Pandya,Z Khan,PA Patel,0,Not out
0.6,HH Pandya,Z Khan,PA Patel,0,Not out
0.7,HH Pandya,Z Khan,PA Patel,1,Not out
0.8,PA Patel,Z Khan,HH Pandya,0,Not out
0.9,PA Patel,Z Khan,HH Pandya,0,Not out
1.1,HH Pandya,NM Coulter-Nile,PA Patel,0,Not out
1.2,HH Pandya,NM Coulter-Nile,PA Patel,0,Not out
1.3,HH Pandya,NM Coulter-Nile,PA Patel,0,Not out
1.4,HH Pandya,NM Coulter-Nile,PA Patel,0,Not out
1.5,HH Pandya,NM Coulter-Nile,PA Patel,0,caught
1.6,PA Patel,NM Coulter-Nile,RG Sharma,0,Not out
2.1,RG Sharma,Z Khan,PA Patel,1,Not out
2.2,PA Patel,Z Khan,RG Sharma,0,Not out
2.3,PA Patel,Z Khan,RG Sharma,0,Not out
2.4,PA Patel,Z Khan,RG Sharma,2,Not out
2.5,PA Patel,Z Khan,RG Sharma,0,Not out
2.6,PA Patel,Z Khan,RG Sharma,3,Not out
3.1,PA Patel,NM Coulter-Nile,RG Sharma,2,Not out
3.2,PA Patel,NM Coulter-Nile,RG Sharma,1,Not out
3.3,RG Sharma,NM Coulter-Nile,PA Patel,0,Not out
3.4,RG Sharma,NM Coulter-Nile,PA Patel,6,Not out
3.5,RG Sharma,NM Coulter-Nile,PA Patel,1,Not out
3.6,PA Patel,NM Coulter-Nile,RG Sharma,1,Not out
4.1,PA Patel,AD Mathews,RG Sharma,4,Not out
4.2,PA Patel,AD Mathews,RG Sharma,0,caught
4.3,Harbhajan Singh,AD Mathews,RG Sharma,0,Not out
4.4,Harbhajan Singh,AD Mathews,RG Sharma,1,Not out
4.5,RG Sharma,AD Mathews,Harbhajan Singh,0,Not out
4.6,RG Sharma,AD Mathews,Harbhajan Singh,6,Not out
5.1,Harbhajan Singh,NM Coulter-Nile,RG Sharma,4,Not out
5.2,Harbhajan Singh,NM Coulter-Nile,RG Sharma,0,bowled
5.3,AT Rayudu,NM Coulter-Nile,RG Sharma,0,Not out
5.4,AT Rayudu,NM Coulter-Nile,RG Sharma,0,Not out
5.5,AT Rayudu,NM Coulter-Nile,RG Sharma,0,Not out
5.6,AT Rayudu,NM Coulter-Nile,RG Sharma,1,Not out
6.1,AT Rayudu,Yuvraj Singh,RG Sharma,0,Not out
6.2,AT Rayudu,Yuvraj Singh,RG Sharma,1,Not out
6.3,RG Sharma,Yuvraj Singh,AT Rayudu,1,Not out
6.4,AT Rayudu,Yuvraj Singh,RG Sharma,1,Not out
6.5,RG Sharma,Yuvraj Singh,AT Rayudu,0,Not out
6.6,RG Sharma,Yuvraj Singh,AT Rayudu,2,Not out
7.1,AT Rayudu,A Mishra,RG Sharma,0,Not out
7.2,AT Rayudu,A Mishra,RG Sharma,1,Not out
7.3,RG Sharma,A Mishra,AT Rayudu,0,Not out
7.4,RG Sharma,A Mishra,AT Rayudu,1,Not out
7.5,AT Rayudu,A Mishra,RG Sharma,1,Not out
7.6,RG Sharma,A Mishra,AT Rayudu,1,Not out
8.1,RG Sharma,Imran Tahir,AT Rayudu,0,Not out
8.2,RG Sharma,Imran Tahir,AT Rayudu,6,Not out
8.3,RG Sharma,Imran Tahir,AT Rayudu,0,Not out
8.4,RG Sharma,Imran Tahir,AT Rayudu,1,Not out
8.5,AT Rayudu,Imran Tahir,RG Sharma,0,Not out
8.6,AT Rayudu,Imran Tahir,RG Sharma,0,Not out
9.1,RG Sharma,A Mishra,AT Rayudu,0,Not out
9.2,RG Sharma,A Mishra,AT Rayudu,1,Not out
9.3,AT Rayudu,A Mishra,RG Sharma,1,Not out
9.4,RG Sharma,A Mishra,AT Rayudu,0,Not out
9.5,RG Sharma,A Mishra,AT Rayudu,1,Not out
9.6,AT Rayudu,A Mishra,RG Sharma,1,Not out
10.1,AT Rayudu,AD Mathews,RG Sharma,0,Not out
10.2,AT Rayudu,AD Mathews,RG Sharma,1,Not out
10.3,RG Sharma,AD Mathews,AT Rayudu,0,Not out
10.4,RG Sharma,AD Mathews,AT Rayudu,1,Not out
10.5,AT Rayudu,AD Mathews,RG Sharma,1,Not out
10.6,RG Sharma,AD Mathews,AT Rayudu,1,Not out
11.1,RG Sharma,Imran Tahir,AT Rayudu,1,Not out
11.2,AT Rayudu,Imran Tahir,RG Sharma,1,Not out
11.3,RG Sharma,Imran Tahir,AT Rayudu,1,Not out
11.4,AT Rayudu,Imran Tahir,RG Sharma,1,Not out
11.5,RG Sharma,Imran Tahir,AT Rayudu,0,Not out
11.6,RG Sharma,Imran Tahir,AT Rayudu,4,Not out
11.7,RG Sharma,Imran Tahir,AT Rayudu,1,Not out
12.1,RG Sharma,Z Khan,AT Rayudu,1,Not out
12.2,AT Rayudu,Z Khan,RG Sharma,1,Not out
12.3,RG Sharma,Z Khan,AT Rayudu,0,Not out
12.4,RG Sharma,Z Khan,AT Rayudu,0,Not out
12.5,AT Rayudu,Z Khan,RG Sharma,4,Not out
12.6,AT Rayudu,Z Khan,RG Sharma,1,Not out
13.1,AT Rayudu,A Mishra,RG Sharma,0,Not out
13.2,AT Rayudu,A Mishra,RG Sharma,1,Not out
13.3,RG Sharma,A Mishra,AT Rayudu,1,Not out
13.4,AT Rayudu,A Mishra,RG Sharma,2,Not out
13.5,AT Rayudu,A Mishra,RG Sharma,1,Not out
13.6,RG Sharma,A Mishra,AT Rayudu,1,Not out
14.1,RG Sharma,AD Mathews,AT Rayudu,1,Not out
14.2,AT Rayudu,AD Mathews,RG Sharma,1,Not out
14.3,RG Sharma,AD Mathews,AT Rayudu,0,Not out
14.4,RG Sharma,AD Mathews,AT Rayudu,1,Not out
14.5,AT Rayudu,AD Mathews,RG Sharma,1,Not out
14.6,RG Sharma,AD Mathews,AT Rayudu,4,Not out
15.1,AT Rayudu,A Mishra,RG Sharma,1,Not out
15.2,RG Sharma,A Mishra,AT Rayudu,0,bowled
15.3,KA Pollard,A Mishra,AT Rayudu,0,Not out
15.4,KA Pollard,A Mishra,AT Rayudu,6,Not out
15.5,KA Pollard,A Mishra,AT Rayudu,0,Not out
15.6,KA Pollard,A Mishra,AT Rayudu,0,Not out
15.7,KA Pollard,A Mishra,AT Rayudu,1,Not out
15.8,AT Rayudu,A Mishra,KA Pollard,1,Not out
16.1,AT Rayudu,Z Khan,KA Pollard,6,Not out
16.2,AT Rayudu,Z Khan,KA Pollard,1,Not out
16.3,KA Pollard,Z Khan,AT Rayudu,1,Not out
16.4,AT Rayudu,Z Khan,KA Pollard,1,Not out
16.5,KA Pollard,Z Khan,AT Rayudu,1,Not out
16.6,AT Rayudu,Z Khan,KA Pollard,1,Not out
17.1,AT Rayudu,AD Mathews,KA Pollard,4,Not out
