ball_no,batsman,bowler,non_striker,runs,wicket_status
0.1,ER Dwivedi,B Kumar,BB McCullum,1,Not out
0.2,BB McCullum,B Kumar,ER Dwivedi,1,Not out
0.3,ER Dwivedi,B Kumar,BB McCullum,0,Not out
0.4,ER Dwivedi,B Kumar,BB McCullum,4,Not out
0.5,ER Dwivedi,B Kumar,BB McCullum,0,Not out
0.6,ER Dwivedi,B Kumar,BB McCullum,0,Not out
0.7,ER Dwivedi,B Kumar,BB McCullum,0,caught
1.1,BB McCullum,TA Boult,SK Raina,0,Not out
1.2,BB McCullum,TA Boult,SK Raina,0,Not out
1.3,BB McCullum,TA Boult,SK Raina,0,Not out
1.4,BB McCullum,TA Boult,SK Raina,4,Not out
1.5,BB McCullum,TA Boult,SK Raina,0,Not out
1.6,BB McCullum,TA Boult,SK Raina,4,Not out
1.7,BB McCullum,TA Boult,SK Raina,0,Not out
2.1,SK Raina,B Kumar,BB McCullum,0,Not out
2.2,SK Raina,B Kumar,BB McCullum,0,Not out
2.3,SK Raina,B Kumar,BB McCullum,1,Not out
2.4,BB McCullum,B Kumar,SK Raina,2,Not out
2.5,BB McCullum,B Kumar,SK Raina,0,Not out
2.6,BB McCullum,B Kumar,SK Raina,0,Not out
3.1,SK Raina,TA Boult,BB McCullum,0,Not out
3.2,SK Raina,TA Boult,BB McCullum,0,lbw
3.3,KD Karthik,TA Boult,BB McCullum,0,Not out
3.4,KD Karthik,TA Boult,BB McCullum,4,Not out
3.5,KD Karthik,TA Boult,BB McCullum,0,Not out
3.6,KD Karthik,TA Boult,BB McCullum,0,Not out
4.1,BB McCullum,BB Sran,KD Karthik,0,Not out
4.2,BB McCullum,BB Sran,KD Karthik,0,Not out
4.3,BB McCullum,BB Sran,KD Karthik,4,Not out
4.4,BB McCullum,BB Sran,KD Karthik,0,Not out
4.5,BB McCullum,BB Sran,KD Karthik,0,Not out
4.6,BB McCullum,BB Sran,KD Karthik,0,Not out
4.7,BB McCullum,BB Sran,KD Karthik,4,Not out
5.1,KD Karthik,Bipul Sharma,BB McCullum,0,Not out
5.2,KD Karthik,Bipul Sharma,BB McCullum,0,Not out
5.3,KD Karthik,Bipul Sharma,BB McCullum,4,Not out
5.4,KD Karthik,Bipul Sharma,BB McCullum,1,Not out
5.5,BB McCullum,Bipul Sharma,KD Karthik,1,Not out
5.6,KD Karthik,Bipul Sharma,BB McCullum,0,Not out
6.1,BB McCullum,BCJ Cutting,KD Karthik,1,Not out
6.2,KD Karthik,BCJ Cutting,BB McCullum,1,Not out
6.3,BB McCullum,BCJ Cutting,KD Karthik,0,Not out
6.4,BB McCullum,BCJ Cutting,KD Karthik,4,Not out
6.5,BB McCullum,BCJ Cutting,KD Karthik,1,Not out
6.6,KD Karthik,BCJ Cutting,BB McCullum,1,Not out
7.1,KD Karthik,MC Henriques,BB McCullum,4,Not out
7.2,KD Karthik,MC Henriques,BB McCullum,0,Not out
7.3,KD Karthik,MC Henriques,BB McCullum,0,Not out
7.4,KD Karthik,MC Henriques,BB McCullum,0,Not out
7.5,KD Karthik,MC Henriques,BB McCullum,1,Not out
7.6,BB McCullum,MC Henriques,KD Karthik,1,Not out
8.1,BB McCullum,Bipul Sharma,KD Karthik,0,Not out
8.2,BB McCullum,Bipul Sharma,KD Karthik,1,Not out
8.3,KD Karthik,Bipul Sharma,BB McCullum,4,Not out
8.4,KD Karthik,Bipul Sharma,BB McCullum,6,Not out
8.5,KD Karthik,Bipul Sharma,BB McCullum,0,run out
8.6,AJ Finch,Bipul Sharma,BB McCullum,0,Not out
9.1,BB McCullum,MC Henriques,AJ Finch,1,Not out
9.2,AJ Finch,MC Henriques,BB McCullum,0,Not out
9.3,AJ Finch,MC Henriques,BB McCullum,0,Not out
9.4,AJ Finch,MC Henriques,BB McCullum,1,Not out
9.5,BB McCullum,MC Henriques,AJ Finch,1,Not out
9.6,AJ Finch,MC Henriques,BB McCullum,1,Not out
10.1,AJ Finch,BB Sran,BB McCullum,4,Not out
10.2,AJ Finch,BB Sran,BB McCullum,6,Not out
10.3,AJ Finch,BB Sran,BB McCullum,0,Not out
10.4,AJ Finch,BB Sran,BB McCullum,0,Not out
10.5,AJ Finch,BB Sran,BB McCullum,0,Not out
10.6,AJ Finch,BB Sran,BB McCullum,0,Not out
11.1,BB McCullum,Bipul Sharma,AJ Finch,1,Not out
11.2,AJ Finch,Bipul Sharma,BB McCullum,1,Not out
11.3,BB McCullum,Bipul Sharma,AJ Finch,1,Not out
11.4,AJ Finch,Bipul Sharma,BB McCullum,0,Not out
11.5,AJ Finch,Bipul Sharma,BB McCullum,1,Not out
11.6,BB McCullum,Bipul Sharma,AJ Finch,0,caught
12.1,DR Smith,BCJ Cutting,AJ Finch,0,Not out
12.2,DR Smith,BCJ Cutting,AJ Finch,1,Not out
12.3,AJ Finch,BCJ Cutting,DR Smith,1,Not out
12.4,DR Smith,BCJ Cutting,AJ Finch,0,caught
12.5,AJ Finch,BCJ Cutting,RA Jadeja,0,Not out
12.6,AJ Finch,BCJ Cutting,RA Jadeja,0,Not out
13.1,RA Jadeja,MC Henriques,AJ Finch,2,Not out
13.2,RA Jadeja,MC Henriques,AJ Finch,1,Not out
13.3,AJ Finch,MC Henriques,RA Jadeja,4,Not out
13.4,AJ Finch,MC Henriques,RA Jadeja,6,Not out
13.5,AJ Finch,MC Henriques,RA Jadeja,0,Not out
13.6,AJ Finch,MC Henriques,RA Jadeja,4,Not out
14.1,RA Jadeja,BB Sran,AJ Finch,1,Not out
14.2,AJ Finch,BB Sran,RA Jadeja,1,Not out
14.3,RA Jadeja,BB Sran,AJ Finch,1,Not out
14.4,AJ Finch,BB Sran,RA Jadeja,1,Not out
14.5,RA Jadeja,BB Sran,AJ Finch,1,Not out
14.6,AJ Finch,BB Sran,RA Jadeja,4,Not out
15.1,RA Jadeja,TA Boult,AJ Finch,1,Not out
15.2,AJ Finch,TA Boult,RA Jadeja,1,Not out
15.3,RA Jadeja,TA Boult,AJ Finch,1,Not out
15.4,AJ Finch,TA Boult,RA Jadeja,0,Not out
15.5,AJ Finch,TA Boult,RA Jadeja,4,Not out
15.6,AJ Finch,TA Boult,RA Jadeja,4,Not out
16.1,RA Jadeja,B Kumar,AJ Finch,1,Not out
16.2,AJ Finch,B Kumar,RA Jadeja,1,Not out
16.3,RA Jadeja,B Kumar,AJ Finch,1,Not out
16.4,AJ Finch,B Kumar,RA Jadeja,1,Not out
16.5,RA Jadeja,B Kumar,AJ Finch,4,Not out
16.6,RA Jadeja,B Kumar,AJ Finch,1,Not out
17.1,RA Jadeja,BCJ Cutting,AJ Finch,1,Not out
17.2,AJ Finch,BCJ Cutting,RA Jadeja,4,Not out
17.3,AJ Finch,BCJ Cutting,RA Jadeja,0,bowled
17.4,DJ Bravo,BCJ Cutting,RA Jadeja,4,Not out
17.5,DJ Bravo,BCJ Cutting,RA Jadeja,0,Not out
17.6,DJ Bravo,BCJ Cutting,RA Jadeja,1,Not out
18.1,DJ Bravo,TA Boult,RA Jadeja,4,Not out
18.2,DJ Bravo,TA Boult,RA Jadeja,4,Not out
18.3,DJ Bravo,TA Boult,RA Jadeja,1,Not out
18.4,RA Jadeja,TA Boult,DJ Bravo,0,Not out
18.5,RA Jadeja,TA Boult,DJ Bravo,1,Not out
18.6,DJ Bravo,TA Boult,RA Jadeja,4,Not out
18.7,DJ Bravo,TA Boult,RA Jadeja,0,Not out
19.1,RA Jadeja,B Kumar,DJ Bravo,1,Not out
19.2,DJ Bravo,B Kumar,RA Jadeja,0,Not out
19.3,DJ Bravo,B Kumar,RA Jadeja,2,Not out
19.4,DJ Bravo,B Kumar,RA Jadeja,0,bowled
19.5,DS Kulkarni,B Kumar,RA Jadeja,3,Not out
19.6,RA Jadeja,B Kumar,DS Kulkarni,1,Not out
19.7,DS Kulkarni,B Kumar,RA Jadeja,0,Not out
