ball_no,batsman,bowler,non_striker,runs,wicket_status
0.1,G Gambhir,P Kumar,V Sehwag,1,Not out
0.2,V Sehwag,P Kumar,G Gambhir,0,Not out
0.3,V Sehwag,P Kumar,G Gambhir,0,caught
0.4,M Manhas,P Kumar,G Gambhir,0,Not out
0.5,M Manhas,P Kumar,G Gambhir,0,caught
0.6,AB de Villiers,P Kumar,G Gambhir,0,Not out
1.1,G Gambhir,JH Kallis,AB de Villiers,0,Not out
1.2,G Gambhir,JH Kallis,AB de Villiers,0,Not out
1.3,G Gambhir,JH Kallis,AB de Villiers,0,Not out
1.4,G Gambhir,JH Kallis,AB de Villiers,1,Not out
1.5,AB de Villiers,JH Kallis,G Gambhir,0,Not out
1.6,AB de Villiers,JH Kallis,G Gambhir,0,Not out
2.1,G Gambhir,P Kumar,AB de Villiers,4,Not out
2.2,G Gambhir,P Kumar,AB de Villiers,0,Not out
2.3,G Gambhir,P Kumar,AB de Villiers,0,Not out
2.4,G Gambhir,P Kumar,AB de Villiers,0,Not out
2.5,G Gambhir,P Kumar,AB de Villiers,6,Not out
2.6,G Gambhir,P Kumar,AB de Villiers,2,Not out
3.1,AB de Villiers,JH Kallis,G Gambhir,0,Not out
3.2,AB de Villiers,JH Kallis,G Gambhir,0,Not out
3.3,AB de Villiers,JH Kallis,G Gambhir,0,Not out
3.4,AB de Villiers,JH Kallis,G Gambhir,0,Not out
3.5,AB de Villiers,JH Kallis,G Gambhir,1,Not out
3.6,G Gambhir,JH Kallis,AB de Villiers,1,Not out
4.1,G Gambhir,B Akhil,AB de Villiers,4,Not out
4.2,G Gambhir,B Akhil,AB de Villiers,4,Not out
4.3,G Gambhir,B Akhil,AB de Villiers,2,Not out
4.4,G Gambhir,B Akhil,AB de Villiers,0,Not out
4.5,G Gambhir,B Akhil,AB de Villiers,1,Not out
4.6,AB de Villiers,B Akhil,G Gambhir,1,Not out
5.1,AB de Villiers,JH Kallis,G Gambhir,2,Not out
5.2,AB de Villiers,JH Kallis,G Gambhir,4,Not out
5.3,AB de Villiers,JH Kallis,G Gambhir,1,Not out
5.4,G Gambhir,JH Kallis,AB de Villiers,1,Not out
5.5,AB de Villiers,JH Kallis,G Gambhir,1,Not out
5.6,G Gambhir,JH Kallis,AB de Villiers,0,caught
6.1,AB de Villiers,B Akhil,KD Karthik,4,Not out
6.2,AB de Villiers,B Akhil,KD Karthik,0,Not out
6.3,AB de Villiers,B Akhil,KD Karthik,1,Not out
6.4,KD Karthik,B Akhil,AB de Villiers,1,Not out
6.5,AB de Villiers,B Akhil,KD Karthik,1,Not out
6.6,KD Karthik,B Akhil,AB de Villiers,1,Not out
7.1,KD Karthik,JH Kallis,AB de Villiers,0,Not out
7.2,KD Karthik,JH Kallis,AB de Villiers,1,Not out
7.3,AB de Villiers,JH Kallis,KD Karthik,1,Not out
7.4,KD Karthik,JH Kallis,AB de Villiers,1,Not out
7.5,AB de Villiers,JH Kallis,KD Karthik,1,Not out
7.6,KD Karthik,JH Kallis,AB de Villiers,1,Not out
8.1,KD Karthik,RE van der Merwe,AB de Villiers,0,Not out
8.2,KD Karthik,RE van der Merwe,AB de Villiers,1,Not out
8.3,AB de Villiers,RE van der Merwe,KD Karthik,1,Not out
8.4,KD Karthik,RE van der Merwe,AB de Villiers,1,Not out
8.5,AB de Villiers,RE van der Merwe,KD Karthik,4,Not out
8.6,AB de Villiers,RE van der Merwe,KD Karthik,1,Not out
9.1,AB de Villiers,A Kumble,KD Karthik,2,Not out
9.2,AB de Villiers,A Kumble,KD Karthik,0,Not out
9.3,AB de Villiers,A Kumble,KD Karthik,0,Not out
9.4,AB de Villiers,A Kumble,KD Karthik,0,Not out
9.5,AB de Villiers,A Kumble,KD Karthik,1,Not out
9.6,KD Karthik,A Kumble,AB de Villiers,2,Not out
10.1,AB de Villiers,RE van der Merwe,KD Karthik,1,Not out
10.2,KD Karthik,RE van der Merwe,AB de Villiers,1,Not out
10.3,AB de Villiers,RE van der Merwe,KD Karthik,0,bowled
10.4,AB McDonald,RE van der Merwe,KD Karthik,1,Not out
10.5,KD Karthik,RE van der Merwe,AB McDonald,1,Not out
10.6,AB McDonald,RE van der Merwe,KD Karthik,1,Not out
11.1,AB McDonald,A Kumble,KD Karthik,1,Not out
11.2,KD Karthik,A Kumble,AB McDonald,1,Not out
11.3,AB McDonald,A Kumble,KD Karthik,0,bowled
11.4,Y Nagar,A Kumble,KD Karthik,1,Not out
11.5,KD Karthik,A Kumble,Y Nagar,1,Not out
11.6,Y Nagar,A Kumble,KD Karthik,1,Not out
12.1,Y Nagar,V Kohli,KD Karthik,0,Not out
12.2,Y Nagar,V Kohli,KD Karthik,1,Not out
12.3,KD Karthik,V Kohli,Y Nagar,2,Not out
12.4,KD Karthik,V Kohli,Y Nagar,1,Not out
12.5,Y Nagar,V Kohli,KD Karthik,0,Not out
12.6,Y Nagar,V Kohli,KD Karthik,0,Not out
13.1,KD Karthik,A Kumble,Y Nagar,1,Not out
13.2,Y Nagar,A Kumble,KD Karthik,0,Not out
13.3,Y Nagar,A Kumble,KD Karthik,0,Not out
13.4,Y Nagar,A Kumble,KD Karthik,1,Not out
13.5,KD Karthik,A Kumble,Y Nagar,1,Not out
13.6,Y Nagar,A Kumble,KD Karthik,1,Not out
14.1,Y Nagar,V Kohli,KD Karthik,1,Not out
14.2,KD Karthik,V Kohli,Y Nagar,1,Not out
14.3,Y Nagar,V Kohli,KD Karthik,0,Not out
14.4,Y Nagar,V Kohli,KD Karthik,2,Not out
14.5,Y Nagar,V Kohli,KD Karthik,2,Not out
14.6,Y Nagar,V Kohli,KD Karthik,1,Not out
14.7,Y Nagar,V Kohli,KD Karthik,0,Not out
15.1,KD Karthik,RE van der Merwe,Y Nagar,1,Not out
15.2,Y Nagar,RE van der Merwe,KD Karthik,1,Not out
15.3,KD Karthik,RE van der Merwe,Y Nagar,1,Not out
15.4,Y Nagar,RE van der Merwe,KD Karthik,3,Not out
15.5,KD Karthik,RE van der Merwe,Y Nagar,1,Not out
15.6,Y Nagar,RE van der Merwe,KD Karthik,4,Not out
16.1,KD Karthik,A Kumble,Y Nagar,1,Not out
16.2,Y Nagar,A Kumble,KD Karthik,1,Not out
16.3,KD Karthik,A Kumble,Y Nagar,4,Not out
16.4,KD Karthik,A Kumble,Y Nagar,0,Not out
16.5,KD Karthik,A Kumble,Y Nagar,1,Not out
16.6,Y Nagar,A Kumble,KD Karthik,0,Not out
16.7,Y Nagar,A Kumble,KD Karthik,0,caught
16.8,KD Karthik,A Kumble,MF Maharoof,1,Not out
17.1,KD Karthik,P Kumar,MF Maharoof,1,Not out
17.2,MF Maharoof,P Kumar,KD Karthik,1,Not out
17.3,KD Karthik,P Kumar,MF Maharoof,1,Not out
17.4,MF Maharoof,P Kumar,KD Karthik,1,Not out
17.5,KD Karthik,P Kumar,MF Maharoof,0,caught
17.6,MF Maharoof,P Kumar,DL Vettori,1,Not out
18.1,MF Maharoof,RE van der Merwe,DL Vettori,2,Not out
18.2,MF Maharoof,RE van der Merwe,DL Vettori,1,Not out
18.3,DL Vettori,RE van der Merwe,MF Maharoof,1,Not out
18.4,MF Maharoof,RE van der Merwe,DL Vettori,0,Not out
18.5,MF Maharoof,RE van der Merwe,DL Vettori,2,Not out
18.6,MF Maharoof,RE van der Merwe,DL Vettori,1,Not out
19.1,MF Maharoof,P Kumar,DL Vettori,2,Not out
19.2,MF Maharoof,P Kumar,DL Vettori,2,Not out
19.3,MF Maharoof,P Kumar,DL Vettori,1,Not out
19.4,DL Vettori,P Kumar,MF Maharoof,3,Not out
19.5,MF Maharoof,P Kumar,DL Vettori,2,Not out
19.6,MF Maharoof,P Kumar,DL Vettori,2,Not out
