ball_no,batsman,bowler,non_striker,runs,wicket_status
0.1,AJ Finch,Sandeep Sharma,BB McCullum,0,Not out
0.2,AJ Finch,Sandeep Sharma,BB McCullum,0,Not out
0.3,AJ Finch,Sandeep Sharma,BB McCullum,0,Not out
0.4,AJ Finch,Sandeep Sharma,BB McCullum,1,Not out
0.5,BB McCullum,Sandeep Sharma,AJ Finch,0,Not out
0.6,BB McCullum,Sandeep Sharma,AJ Finch,0,stumped
1.1,AJ Finch,MG Johnson,SK Raina,0,Not out
1.2,AJ Finch,MG Johnson,SK Raina,2,Not out
1.3,AJ Finch,MG Johnson,SK Raina,4,Not out
1.4,AJ Finch,MG Johnson,SK Raina,0,Not out
1.5,AJ Finch,MG Johnson,SK Raina,4,Not out
1.6,AJ Finch,MG Johnson,SK Raina,1,Not out
2.1,AJ Finch,Sandeep Sharma,SK Raina,0,Not out
2.2,AJ Finch,Sandeep Sharma,SK Raina,1,Not out
2.3,SK Raina,Sandeep Sharma,AJ Finch,0,Not out
2.4,SK Raina,Sandeep Sharma,AJ Finch,6,Not out
2.5,SK Raina,Sandeep Sharma,AJ Finch,3,Not out
2.6,AJ Finch,Sandeep Sharma,SK Raina,1,Not out
3.1,AJ Finch,MM Sharma,SK Raina,4,Not out
3.2,AJ Finch,MM Sharma,SK Raina,4,Not out
3.3,AJ Finch,MM Sharma,SK Raina,1,Not out
3.4,SK Raina,MM Sharma,AJ Finch,0,Not out
3.5,SK Raina,MM Sharma,AJ Finch,0,Not out
3.6,SK Raina,MM Sharma,AJ Finch,4,Not out
4.1,AJ Finch,MG Johnson,SK Raina,0,Not out
4.2,AJ Finch,MG Johnson,SK Raina,4,Not out
4.3,AJ Finch,MG Johnson,SK Raina,1,Not out
4.4,SK Raina,MG Johnson,AJ Finch,0,Not out
4.5,SK Raina,MG Johnson,AJ Finch,0,Not out
4.6,SK Raina,MG Johnson,AJ Finch,1,Not out
4.7,AJ Finch,MG Johnson,SK Raina,0,Not out
4.8,AJ Finch,MG Johnson,SK Raina,1,Not out
5.1,AJ Finch,MP Stoinis,SK Raina,1,Not out
5.2,SK Raina,MP Stoinis,AJ Finch,6,Not out
5.3,SK Raina,MP Stoinis,AJ Finch,0,caught
5.4,AJ Finch,MP Stoinis,KD Karthik,0,Not out
5.5,AJ Finch,MP Stoinis,KD Karthik,4,Not out
5.6,AJ Finch,MP Stoinis,KD Karthik,1,Not out
6.1,AJ Finch,AR Patel,KD Karthik,0,Not out
6.2,AJ Finch,AR Patel,KD Karthik,1,Not out
6.3,KD Karthik,AR Patel,AJ Finch,4,Not out
6.4,KD Karthik,AR Patel,AJ Finch,1,Not out
6.5,AJ Finch,AR Patel,KD Karthik,4,Not out
6.6,AJ Finch,AR Patel,KD Karthik,1,Not out
7.1,AJ Finch,MP Stoinis,KD Karthik,4,Not out
7.2,AJ Finch,MP Stoinis,KD Karthik,1,Not out
7.3,KD Karthik,MP Stoinis,AJ Finch,1,Not out
7.4,AJ Finch,MP Stoinis,KD Karthik,4,Not out
7.5,AJ Finch,MP Stoinis,KD Karthik,1,Not out
7.6,KD Karthik,MP Stoinis,AJ Finch,4,Not out
8.1,AJ Finch,AR Patel,KD Karthik,1,Not out
8.2,KD Karthik,AR Patel,AJ Finch,0,Not out
8.3,KD Karthik,AR Patel,AJ Finch,1,Not out
8.4,AJ Finch,AR Patel,KD Karthik,1,Not out
8.5,KD Karthik,AR Patel,AJ Finch,1,Not out
8.6,AJ Finch,AR Patel,KD Karthik,0,Not out
8.7,AJ Finch,AR Patel,KD Karthik,1,Not out
9.1,AJ Finch,P Sahu,KD Karthik,1,Not out
9.2,KD Karthik,P Sahu,AJ Finch,1,Not out
9.3,AJ Finch,P Sahu,KD Karthik,4,Not out
9.4,AJ Finch,P Sahu,KD Karthik,1,Not out
9.5,KD Karthik,P Sahu,AJ Finch,1,Not out
9.6,AJ Finch,P Sahu,KD Karthik,1,Not out
10.1,AJ Finch,Sandeep Sharma,KD Karthik,2,Not out
10.2,AJ Finch,Sandeep Sharma,KD Karthik,1,Not out
10.3,KD Karthik,Sandeep Sharma,AJ Finch,1,Not out
10.4,AJ Finch,Sandeep Sharma,KD Karthik,4,Not out
10.5,AJ Finch,Sandeep Sharma,KD Karthik,1,Not out
10.6,KD Karthik,Sandeep Sharma,AJ Finch,0,Not out
11.1,AJ Finch,P Sahu,KD Karthik,1,Not out
11.2,KD Karthik,P Sahu,AJ Finch,4,Not out
11.3,KD Karthik,P Sahu,AJ Finch,1,Not out
11.4,AJ Finch,P Sahu,KD Karthik,4,Not out
11.5,AJ Finch,P Sahu,KD Karthik,0,stumped
11.6,RA Jadeja,P Sahu,KD Karthik,0,Not out
12.1,KD Karthik,MM Sharma,RA Jadeja,1,Not out
12.2,RA Jadeja,MM Sharma,KD Karthik,0,Not out
12.3,RA Jadeja,MM Sharma,KD Karthik,0,Not out
12.4,RA Jadeja,MM Sharma,KD Karthik,2,Not out
12.5,RA Jadeja,MM Sharma,KD Karthik,0,Not out
12.6,RA Jadeja,MM Sharma,KD Karthik,1,Not out
13.1,RA Jadeja,P Sahu,KD Karthik,1,Not out
13.2,KD Karthik,P Sahu,RA Jadeja,1,Not out
13.3,RA Jadeja,P Sahu,KD Karthik,0,Not out
13.4,RA Jadeja,P Sahu,KD Karthik,2,Not out
13.5,RA Jadeja,P Sahu,KD Karthik,1,Not out
13.6,KD Karthik,P Sahu,RA Jadeja,4,Not out
14.1,RA Jadeja,MG Johnson,KD Karthik,0,Not out
14.2,RA Jadeja,MG Johnson,KD Karthik,1,Not out
14.3,KD Karthik,MG Johnson,RA Jadeja,0,run out
14.4,Ishan Kishan,MG Johnson,KD Karthik,1,Not out
14.5,KD Karthik,MG Johnson,Ishan Kishan,0,Not out
14.6,KD Karthik,MG Johnson,Ishan Kishan,0,Not out
15.1,Ishan Kishan,P Sahu,KD Karthik,0,Not out
15.2,KD Karthik,P Sahu,Ishan Kishan,0,Not out
15.3,KD Karthik,P Sahu,Ishan Kishan,1,Not out
15.4,Ishan Kishan,P Sahu,KD Karthik,0,Not out
15.5,Ishan Kishan,P Sahu,KD Karthik,2,Not out
15.6,Ishan Kishan,P Sahu,KD Karthik,4,Not out
16.1,KD Karthik,MG Johnson,Ishan Kishan,4,Not out
16.2,KD Karthik,MG Johnson,Ishan Kishan,1,Not out
16.3,Ishan Kishan,MG Johnson,KD Karthik,0,Not out
16.4,Ishan Kishan,MG Johnson,KD Karthik,4,Not out
16.5,Ishan Kishan,MG Johnson,KD Karthik,0,caught
16.6,KD Karthik,MG Johnson,DJ Bravo,4,Not out
17.1,DJ Bravo,MM Sharma,KD Karthik,1,Not out
17.2,KD Karthik,MM Sharma,DJ Bravo,1,Not out
17.3,DJ Bravo,MM Sharma,KD Karthik,1,Not out
17.4,KD Karthik,MM Sharma,DJ Bravo,4,Not out
