ball_no,batsman,bowler,non_striker,runs,wicket_status
0.1,ST Jayasuriya,JA Morkel,DJ Bravo,1,Not out
0.2,DJ Bravo,JA Morkel,ST Jayasuriya,0,Not out
0.3,DJ Bravo,JA Morkel,ST Jayasuriya,0,Not out
0.4,DJ Bravo,JA Morkel,ST Jayasuriya,0,Not out
0.5,DJ Bravo,JA Morkel,ST Jayasuriya,0,Not out
0.6,DJ Bravo,JA Morkel,ST Jayasuriya,0,Not out
1.1,ST Jayasuriya,S Tyagi,DJ Bravo,0,Not out
1.2,ST Jayasuriya,S Tyagi,DJ Bravo,1,Not out
1.3,DJ Bravo,S Tyagi,ST Jayasuriya,4,Not out
1.4,DJ Bravo,S Tyagi,ST Jayasuriya,1,Not out
1.5,ST Jayasuriya,S Tyagi,DJ Bravo,0,Not out
1.6,ST Jayasuriya,S Tyagi,DJ Bravo,0,Not out
2.1,DJ Bravo,JA Morkel,ST Jayasuriya,0,bowled
2.2,JP Duminy,JA Morkel,ST Jayasuriya,0,Not out
2.3,JP Duminy,JA Morkel,ST Jayasuriya,0,Not out
2.4,JP Duminy,JA Morkel,ST Jayasuriya,1,Not out
2.5,ST Jayasuriya,JA Morkel,JP Duminy,0,Not out
2.6,ST Jayasuriya,JA Morkel,JP Duminy,0,Not out
3.1,JP Duminy,S Tyagi,ST Jayasuriya,4,Not out
3.2,JP Duminy,S Tyagi,ST Jayasuriya,0,Not out
3.3,JP Duminy,S Tyagi,ST Jayasuriya,0,Not out
3.4,JP Duminy,S Tyagi,ST Jayasuriya,0,Not out
3.5,JP Duminy,S Tyagi,ST Jayasuriya,0,Not out
3.6,JP Duminy,S Tyagi,ST Jayasuriya,4,Not out
4.1,ST Jayasuriya,JA Morkel,JP Duminy,4,Not out
4.2,ST Jayasuriya,JA Morkel,JP Duminy,1,Not out
4.3,JP Duminy,JA Morkel,ST Jayasuriya,1,Not out
4.4,ST Jayasuriya,JA Morkel,JP Duminy,1,Not out
4.5,JP Duminy,JA Morkel,ST Jayasuriya,1,Not out
4.6,ST Jayasuriya,JA Morkel,JP Duminy,2,Not out
4.7,ST Jayasuriya,JA Morkel,JP Duminy,0,Not out
4.8,ST Jayasuriya,JA Morkel,JP Duminy,6,Not out
5.1,JP Duminy,S Tyagi,ST Jayasuriya,1,Not out
5.2,ST Jayasuriya,S Tyagi,JP Duminy,4,Not out
5.3,ST Jayasuriya,S Tyagi,JP Duminy,0,Not out
5.4,ST Jayasuriya,S Tyagi,JP Duminy,4,Not out
5.5,ST Jayasuriya,S Tyagi,JP Duminy,6,Not out
5.6,ST Jayasuriya,S Tyagi,JP Duminy,0,caught
6.1,JP Duminy,M Muralitharan,SR Tendulkar,0,Not out
6.2,JP Duminy,M Muralitharan,SR Tendulkar,0,Not out
6.3,JP Duminy,M Muralitharan,SR Tendulkar,1,Not out
6.4,SR Tendulkar,M Muralitharan,JP Duminy,1,Not out
6.5,JP Duminy,M Muralitharan,SR Tendulkar,0,Not out
