ball_no,batsman,bowler,non_striker,runs,wicket_status
0.1,MD Mishra,R Ashwin,AC Gilchrist,0,Not out
0.2,MD Mishra,R Ashwin,AC Gilchrist,0,Not out
0.3,MD Mishra,R Ashwin,AC Gilchrist,0,Not out
0.4,MD Mishra,R Ashwin,AC Gilchrist,2,Not out
0.5,MD Mishra,R Ashwin,AC Gilchrist,0,Not out
0.6,MD Mishra,R Ashwin,AC Gilchrist,1,Not out
1.1,MD Mishra,DE Bollinger,AC Gilchrist,1,Not out
1.2,AC Gilchrist,DE Bollinger,MD Mishra,0,Not out
1.3,AC Gilchrist,DE Bollinger,MD Mishra,1,Not out
1.4,MD Mishra,DE Bollinger,AC Gilchrist,2,Not out
1.5,MD Mishra,DE Bollinger,AC Gilchrist,0,Not out
1.6,MD Mishra,DE Bollinger,AC Gilchrist,1,Not out
1.7,AC Gilchrist,DE Bollinger,MD Mishra,0,Not out
2.1,MD Mishra,R Ashwin,AC Gilchrist,0,Not out
2.2,AC Gilchrist,R Ashwin,MD Mishra,0,Not out
2.3,AC Gilchrist,R Ashwin,MD Mishra,0,Not out
2.4,AC Gilchrist,R Ashwin,MD Mishra,4,Not out
2.5,AC Gilchrist,R Ashwin,MD Mishra,1,Not out
2.6,MD Mishra,R Ashwin,AC Gilchrist,0,Not out
2.7,MD Mishra,R Ashwin,AC Gilchrist,0,Not out
3.1,AC Gilchrist,DE Bollinger,MD Mishra,0,Not out
3.2,AC Gilchrist,DE Bollinger,MD Mishra,1,Not out
3.3,MD Mishra,DE Bollinger,AC Gilchrist,4,Not out
3.4,MD Mishra,DE Bollinger,AC Gilchrist,4,Not out
3.5,MD Mishra,DE Bollinger,AC Gilchrist,6,Not out
3.6,MD Mishra,DE Bollinger,AC Gilchrist,0,Not out
3.7,MD Mishra,DE Bollinger,AC Gilchrist,0,Not out
4.1,AC Gilchrist,R Ashwin,MD Mishra,0,caught
4.2,TL Suman,R Ashwin,MD Mishra,0,Not out
4.3,TL Suman,R Ashwin,MD Mishra,3,Not out
4.4,MD Mishra,R Ashwin,TL Suman,0,stumped
4.5,RG Sharma,R Ashwin,TL Suman,0,Not out
4.6,RG Sharma,R Ashwin,TL Suman,0,Not out
5.1,TL Suman,SB Jakati,RG Sharma,1,Not out
5.2,RG Sharma,SB Jakati,TL Suman,0,Not out
5.3,RG Sharma,SB Jakati,TL Suman,1,Not out
5.4,TL Suman,SB Jakati,RG Sharma,0,Not out
5.5,TL Suman,SB Jakati,RG Sharma,0,Not out
5.6,TL Suman,SB Jakati,RG Sharma,0,Not out
6.1,RG Sharma,R Ashwin,TL Suman,0,Not out
6.2,RG Sharma,R Ashwin,TL Suman,0,Not out
6.3,RG Sharma,R Ashwin,TL Suman,1,Not out
6.4,TL Suman,R Ashwin,RG Sharma,0,Not out
6.5,TL Suman,R Ashwin,RG Sharma,0,Not out
6.6,TL Suman,R Ashwin,RG Sharma,0,Not out
7.1,RG Sharma,T Thushara,TL Suman,1,Not out
7.2,TL Suman,T Thushara,RG Sharma,0,Not out
7.3,TL Suman,T Thushara,RG Sharma,4,Not out
7.4,TL Suman,T Thushara,RG Sharma,0,Not out
7.5,TL Suman,T Thushara,RG Sharma,1,Not out
7.6,RG Sharma,T Thushara,TL Suman,1,Not out
8.1,RG Sharma,SK Raina,TL Suman,1,Not out
8.2,TL Suman,SK Raina,RG Sharma,0,Not out
8.3,TL Suman,SK Raina,RG Sharma,4,Not out
8.4,TL Suman,SK Raina,RG Sharma,1,Not out
8.5,RG Sharma,SK Raina,TL Suman,0,Not out
8.6,RG Sharma,SK Raina,TL Suman,1,Not out
9.1,RG Sharma,T Thushara,TL Suman,1,Not out
9.2,TL Suman,T Thushara,RG Sharma,0,Not out
9.3,TL Suman,T Thushara,RG Sharma,2,Not out
9.4,TL Suman,T Thushara,RG Sharma,0,Not out
9.5,TL Suman,T Thushara,RG Sharma,0,Not out
9.6,TL Suman,T Thushara,RG Sharma,1,Not out
10.1,TL Suman,SK Raina,RG Sharma,1,Not out
10.2,RG Sharma,SK Raina,TL Suman,1,Not out
10.3,TL Suman,SK Raina,RG Sharma,2,Not out
10.4,TL Suman,SK Raina,RG Sharma,1,Not out
10.5,RG Sharma,SK Raina,TL Suman,0,caught
10.6,A Symonds,SK Raina,TL Suman,0,Not out
11.1,TL Suman,SB Jakati,A Symonds,2,Not out
11.2,TL Suman,SB Jakati,A Symonds,4,Not out
11.3,TL Suman,SB Jakati,A Symonds,0,Not out
11.4,TL Suman,SB Jakati,A Symonds,1,Not out
11.5,A Symonds,SB Jakati,TL Suman,0,Not out
11.6,A Symonds,SB Jakati,TL Suman,0,Not out
12.1,TL Suman,SK Raina,A Symonds,6,Not out
12.2,TL Suman,SK Raina,A Symonds,1,Not out
12.3,A Symonds,SK Raina,TL Suman,0,Not out
12.4,A Symonds,SK Raina,TL Suman,0,Not out
12.5,TL Suman,SK Raina,A Symonds,2,Not out
12.6,TL Suman,SK Raina,A Symonds,2,Not out
13.1,A Symonds,SB Jakati,TL Suman,1,Not out
13.2,TL Suman,SB Jakati,A Symonds,1,Not out
13.3,A Symonds,SB Jakati,TL Suman,2,Not out
13.4,A Symonds,SB Jakati,TL Suman,6,Not out
13.5,A Symonds,SB Jakati,TL Suman,0,Not out
13.6,A Symonds,SB Jakati,TL Suman,0,Not out
14.1,TL Suman,S Tyagi,A Symonds,0,Not out
14.2,TL Suman,S Tyagi,A Symonds,0,Not out
14.3,TL Suman,S Tyagi,A Symonds,6,Not out
14.4,TL Suman,S Tyagi,A Symonds,4,Not out
14.5,TL Suman,S Tyagi,A Symonds,0,Not out
14.6,TL Suman,S Tyagi,A Symonds,2,Not out
15.1,A Symonds,T Thushara,TL Suman,0,Not out
15.2,A Symonds,T Thushara,TL Suman,0,Not out
15.3,A Symonds,T Thushara,TL Suman,1,Not out
15.4,TL Suman,T Thushara,A Symonds,0,Not out
15.5,TL Suman,T Thushara,A Symonds,2,Not out
15.6,TL Suman,T Thushara,A Symonds,0,Not out
15.7,TL Suman,T Thushara,A Symonds,1,Not out
16.1,TL Suman,SB Jakati,A Symonds,0,caught
16.2,A Symonds,SB Jakati,DR Smith,1,Not out
16.3,DR Smith,SB Jakati,A Symonds,1,Not out
16.4,A Symonds,SB Jakati,DR Smith,6,Not out
16.5,A Symonds,SB Jakati,DR Smith,2,Not out
16.6,A Symonds,SB Jakati,DR Smith,0,Not out
17.1,DR Smith,DE Bollinger,A Symonds,1,Not out
17.2,A Symonds,DE Bollinger,DR Smith,1,Not out
17.3,DR Smith,DE Bollinger,A Symonds,1,Not out
17.4,A Symonds,DE Bollinger,DR Smith,1,Not out
17.5,DR Smith,DE Bollinger,A Symonds,1,Not out
17.6,A Symonds,DE Bollinger,DR Smith,4,Not out
18.1,DR Smith,T Thushara,A Symonds,6,Not out
18.2,DR Smith,T Thushara,A Symonds,1,Not out
18.3,A Symonds,T Thushara,DR Smith,0,Not out
18.4,A Symonds,T Thushara,DR Smith,0,Not out
18.5,A Symonds,T Thushara,DR Smith,1,Not out
18.6,DR Smith,T Thushara,A Symonds,0,Not out
18.7,DR Smith,T Thushara,A Symonds,2,Not out
19.1,A Symonds,SK Raina,DR Smith,0,Not out
19.2,A Symonds,SK Raina,DR Smith,1,Not out
