ball_no,batsman,bowler,non_striker,runs,wicket_status
0.1,R Dravid,DW Steyn,AM Rahane,1,Not out
0.2,AM Rahane,DW Steyn,R Dravid,0,Not out
0.3,AM Rahane,DW Steyn,R Dravid,0,Not out
0.4,AM Rahane,DW Steyn,R Dravid,0,Not out
0.5,AM Rahane,DW Steyn,R Dravid,1,Not out
0.6,R Dravid,DW Steyn,AM Rahane,1,Not out
1.1,R Dravid,I Sharma,AM Rahane,0,Not out
1.2,R Dravid,I Sharma,AM Rahane,0,Not out
1.3,R Dravid,I Sharma,AM Rahane,0,Not out
1.4,R Dravid,I Sharma,AM Rahane,6,Not out
1.5,R Dravid,I Sharma,AM Rahane,4,Not out
1.6,R Dravid,I Sharma,AM Rahane,1,Not out
2.1,R Dravid,DW Steyn,AM Rahane,0,Not out
2.2,AM Rahane,DW Steyn,R Dravid,0,Not out
2.3,AM Rahane,DW Steyn,R Dravid,0,Not out
2.4,AM Rahane,DW Steyn,R Dravid,0,Not out
2.5,AM Rahane,DW Steyn,R Dravid,1,Not out
2.6,R Dravid,DW Steyn,AM Rahane,0,Not out
3.1,AM Rahane,I Sharma,R Dravid,0,Not out
3.2,AM Rahane,I Sharma,R Dravid,0,Not out
3.3,AM Rahane,I Sharma,R Dravid,1,Not out
3.4,R Dravid,I Sharma,AM Rahane,0,Not out
3.5,R Dravid,I Sharma,AM Rahane,0,Not out
3.6,R Dravid,I Sharma,AM Rahane,0,Not out
4.1,AM Rahane,KV Sharma,R Dravid,1,Not out
4.2,R Dravid,KV Sharma,AM Rahane,1,Not out
4.3,AM Rahane,KV Sharma,R Dravid,6,Not out
4.4,AM Rahane,KV Sharma,R Dravid,1,Not out
4.5,R Dravid,KV Sharma,AM Rahane,4,Not out
4.6,R Dravid,KV Sharma,AM Rahane,0,Not out
5.1,AM Rahane,I Sharma,R Dravid,0,Not out
5.2,AM Rahane,I Sharma,R Dravid,0,Not out
5.3,AM Rahane,I Sharma,R Dravid,0,Not out
5.4,R Dravid,I Sharma,AM Rahane,0,Not out
5.5,R Dravid,I Sharma,AM Rahane,0,Not out
5.6,R Dravid,I Sharma,AM Rahane,2,Not out
6.1,AM Rahane,DJG Sammy,R Dravid,0,Not out
6.2,AM Rahane,DJG Sammy,R Dravid,1,Not out
6.3,R Dravid,DJG Sammy,AM Rahane,2,Not out
6.4,R Dravid,DJG Sammy,AM Rahane,1,Not out
6.5,AM Rahane,DJG Sammy,R Dravid,0,Not out
6.6,AM Rahane,DJG Sammy,R Dravid,0,Not out
7.1,R Dravid,A Mishra,AM Rahane,0,Not out
7.2,R Dravid,A Mishra,AM Rahane,2,Not out
7.3,R Dravid,A Mishra,AM Rahane,0,run out
7.4,AM Rahane,A Mishra,SR Watson,0,Not out
7.5,AM Rahane,A Mishra,SR Watson,0,Not out
7.6,AM Rahane,A Mishra,SR Watson,0,Not out
8.1,SR Watson,KV Sharma,AM Rahane,0,Not out
8.2,SR Watson,KV Sharma,AM Rahane,0,Not out
8.3,SR Watson,KV Sharma,AM Rahane,1,Not out
8.4,AM Rahane,KV Sharma,SR Watson,0,caught
8.5,SV Samson,KV Sharma,SR Watson,1,Not out
8.6,SR Watson,KV Sharma,SV Samson,1,Not out
9.1,SR Watson,A Mishra,SV Samson,1,Not out
9.2,SV Samson,A Mishra,SR Watson,0,Not out
9.3,SV Samson,A Mishra,SR Watson,1,Not out
9.4,SR Watson,A Mishra,SV Samson,0,Not out
9.5,SR Watson,A Mishra,SV Samson,0,Not out
9.6,SR Watson,A Mishra,SV Samson,0,Not out
10.1,SV Samson,NLTC Perera,SR Watson,1,Not out
