ball_no,batsman,bowler,non_striker,runs,wicket_status
0.1,DA Warner,MM Sharma,S Dhawan,4,Not out
0.2,DA Warner,MM Sharma,S Dhawan,0,Not out
0.3,DA Warner,MM Sharma,S Dhawan,1,Not out
0.4,S Dhawan,MM Sharma,DA Warner,0,Not out
0.5,S Dhawan,MM Sharma,DA Warner,1,Not out
0.6,DA Warner,MM Sharma,S Dhawan,4,Not out
1.1,S Dhawan,A Nehra,DA Warner,1,Not out
1.2,DA Warner,A Nehra,S Dhawan,1,Not out
1.3,S Dhawan,A Nehra,DA Warner,0,Not out
1.4,S Dhawan,A Nehra,DA Warner,0,Not out
1.5,S Dhawan,A Nehra,DA Warner,0,Not out
1.6,S Dhawan,A Nehra,DA Warner,1,Not out
2.1,S Dhawan,MM Sharma,DA Warner,1,Not out
2.2,DA Warner,MM Sharma,S Dhawan,4,Not out
2.3,DA Warner,MM Sharma,S Dhawan,6,Not out
2.4,DA Warner,MM Sharma,S Dhawan,1,Not out
2.5,S Dhawan,MM Sharma,DA Warner,1,Not out
2.6,DA Warner,MM Sharma,S Dhawan,4,Not out
2.7,DA Warner,MM Sharma,S Dhawan,4,Not out
3.1,S Dhawan,A Nehra,DA Warner,3,Not out
3.2,DA Warner,A Nehra,S Dhawan,0,Not out
3.3,DA Warner,A Nehra,S Dhawan,4,Not out
3.4,DA Warner,A Nehra,S Dhawan,4,Not out
3.5,DA Warner,A Nehra,S Dhawan,0,Not out
3.6,DA Warner,A Nehra,S Dhawan,1,Not out
4.1,DA Warner,RG More,S Dhawan,4,Not out
4.2,DA Warner,RG More,S Dhawan,1,Not out
4.3,S Dhawan,RG More,DA Warner,4,Not out
4.4,S Dhawan,RG More,DA Warner,1,Not out
4.5,DA Warner,RG More,S Dhawan,4,Not out
4.6,DA Warner,RG More,S Dhawan,1,Not out
5.1,DA Warner,A Nehra,S Dhawan,4,Not out
5.2,DA Warner,A Nehra,S Dhawan,4,Not out
5.3,DA Warner,A Nehra,S Dhawan,1,Not out
5.4,S Dhawan,A Nehra,DA Warner,2,Not out
5.5,S Dhawan,A Nehra,DA Warner,0,Not out
5.6,DA Warner,A Nehra,S Dhawan,2,Not out
6.1,S Dhawan,SK Raina,DA Warner,0,Not out
6.2,S Dhawan,SK Raina,DA Warner,0,Not out
6.3,S Dhawan,SK Raina,DA Warner,1,Not out
6.4,DA Warner,SK Raina,S Dhawan,1,Not out
6.5,S Dhawan,SK Raina,DA Warner,0,Not out
6.6,S Dhawan,SK Raina,DA Warner,1,Not out
6.7,DA Warner,SK Raina,S Dhawan,0,Not out
7.1,S Dhawan,DJ Bravo,DA Warner,0,Not out
7.2,S Dhawan,DJ Bravo,DA Warner,4,Not out
7.3,S Dhawan,DJ Bravo,DA Warner,0,Not out
7.4,S Dhawan,DJ Bravo,DA Warner,1,Not out
7.5,DA Warner,DJ Bravo,S Dhawan,0,Not out
7.6,DA Warner,DJ Bravo,S Dhawan,1,Not out
8.1,DA Warner,SK Raina,S Dhawan,0,caught
8.2,MC Henriques,SK Raina,S Dhawan,6,Not out
8.3,MC Henriques,SK Raina,S Dhawan,0,Not out
8.4,MC Henriques,SK Raina,S Dhawan,6,Not out
8.5,MC Henriques,SK Raina,S Dhawan,0,Not out
8.6,MC Henriques,SK Raina,S Dhawan,1,Not out
9.1,MC Henriques,P Negi,S Dhawan,1,Not out
9.2,S Dhawan,P Negi,MC Henriques,1,Not out
9.3,MC Henriques,P Negi,S Dhawan,4,Not out
9.4,MC Henriques,P Negi,S Dhawan,1,Not out
9.5,S Dhawan,P Negi,MC Henriques,1,Not out
9.6,MC Henriques,P Negi,S Dhawan,0,stumped
10.1,S Dhawan,SK Raina,EJG Morgan,1,Not out
10.2,EJG Morgan,SK Raina,S Dhawan,1,Not out
10.3,S Dhawan,SK Raina,EJG Morgan,0,Not out
10.4,S Dhawan,SK Raina,EJG Morgan,4,Not out
10.5,S Dhawan,SK Raina,EJG Morgan,1,Not out
10.6,EJG Morgan,SK Raina,S Dhawan,0,Not out
10.7,EJG Morgan,SK Raina,S Dhawan,1,Not out
11.1,EJG Morgan,P Negi,S Dhawan,0,Not out
11.2,EJG Morgan,P Negi,S Dhawan,1,Not out
11.3,S Dhawan,P Negi,EJG Morgan,4,Not out
11.4,S Dhawan,P Negi,EJG Morgan,0,Not out
11.5,S Dhawan,P Negi,EJG Morgan,1,Not out
11.6,EJG Morgan,P Negi,S Dhawan,6,Not out
12.1,S Dhawan,SK Raina,EJG Morgan,1,Not out
12.2,EJG Morgan,SK Raina,S Dhawan,0,Not out
12.3,EJG Morgan,SK Raina,S Dhawan,0,Not out
12.4,EJG Morgan,SK Raina,S Dhawan,0,Not out
12.5,EJG Morgan,SK Raina,S Dhawan,1,Not out
12.6,S Dhawan,SK Raina,EJG Morgan,1,run out
13.1,EJG Morgan,DJ Bravo,NV Ojha,0,Not out
13.2,EJG Morgan,DJ Bravo,NV Ojha,1,Not out
13.3,NV Ojha,DJ Bravo,EJG Morgan,0,Not out
13.4,NV Ojha,DJ Bravo,EJG Morgan,0,Not out
13.5,NV Ojha,DJ Bravo,EJG Morgan,0,Not out
13.6,NV Ojha,DJ Bravo,EJG Morgan,0,Not out
14.1,EJG Morgan,MM Sharma,NV Ojha,1,Not out
14.2,NV Ojha,MM Sharma,EJG Morgan,4,Not out
14.3,NV Ojha,MM Sharma,EJG Morgan,4,Not out
14.4,NV Ojha,MM Sharma,EJG Morgan,1,Not out
14.5,EJG Morgan,MM Sharma,NV Ojha,0,Not out
