ball_no,batsman,bowler,non_striker,runs,wicket_status
0.1,V Sehwag,B Kumar,M Vohra,4,Not out
0.2,V Sehwag,B Kumar,M Vohra,0,caught and bowled
0.3,WP Saha,B Kumar,M Vohra,0,Not out
0.4,WP Saha,B Kumar,M Vohra,0,Not out
0.5,WP Saha,B Kumar,M Vohra,0,Not out
0.6,WP Saha,B Kumar,M Vohra,4,Not out
1.1,M Vohra,DW Steyn,WP Saha,0,Not out
1.2,M Vohra,DW Steyn,WP Saha,3,Not out
1.3,WP Saha,DW Steyn,M Vohra,2,Not out
1.4,WP Saha,DW Steyn,M Vohra,4,Not out
1.5,WP Saha,DW Steyn,M Vohra,0,Not out
1.6,M Vohra,DW Steyn,WP Saha,6,Not out
2.1,WP Saha,B Kumar,M Vohra,2,Not out
2.2,WP Saha,B Kumar,M Vohra,4,Not out
2.3,WP Saha,B Kumar,M Vohra,0,Not out
2.4,WP Saha,B Kumar,M Vohra,4,Not out
2.5,WP Saha,B Kumar,M Vohra,4,Not out
2.6,WP Saha,B Kumar,M Vohra,1,Not out
3.1,WP Saha,MC Henriques,M Vohra,0,Not out
3.2,WP Saha,MC Henriques,M Vohra,6,Not out
3.3,WP Saha,MC Henriques,M Vohra,1,Not out
3.4,M Vohra,MC Henriques,WP Saha,4,Not out
3.5,M Vohra,MC Henriques,WP Saha,4,Not out
3.6,M Vohra,MC Henriques,WP Saha,1,Not out
4.1,M Vohra,KV Sharma,WP Saha,1,Not out
4.2,WP Saha,KV Sharma,M Vohra,0,Not out
4.3,WP Saha,KV Sharma,M Vohra,1,Not out
4.4,M Vohra,KV Sharma,WP Saha,1,Not out
4.5,WP Saha,KV Sharma,M Vohra,4,Not out
4.6,WP Saha,KV Sharma,M Vohra,4,Not out
5.1,M Vohra,MC Henriques,WP Saha,4,Not out
5.2,M Vohra,MC Henriques,WP Saha,4,Not out
5.3,M Vohra,MC Henriques,WP Saha,1,Not out
5.4,WP Saha,MC Henriques,M Vohra,6,Not out
5.5,WP Saha,MC Henriques,M Vohra,4,Not out
5.6,WP Saha,MC Henriques,M Vohra,1,Not out
6.1,WP Saha,A Mishra,M Vohra,1,Not out
6.2,M Vohra,A Mishra,WP Saha,1,Not out
6.3,WP Saha,A Mishra,M Vohra,1,Not out
6.4,M Vohra,A Mishra,WP Saha,0,Not out
6.5,M Vohra,A Mishra,WP Saha,2,Not out
6.6,M Vohra,A Mishra,WP Saha,4,Not out
7.1,WP Saha,KV Sharma,M Vohra,0,stumped
7.2,GJ Maxwell,KV Sharma,M Vohra,0,Not out
7.3,GJ Maxwell,KV Sharma,M Vohra,6,Not out
7.4,GJ Maxwell,KV Sharma,M Vohra,6,Not out
7.5,GJ Maxwell,KV Sharma,M Vohra,0,Not out
7.6,GJ Maxwell,KV Sharma,M Vohra,6,Not out
8.1,M Vohra,DW Steyn,GJ Maxwell,2,Not out
8.2,M Vohra,DW Steyn,GJ Maxwell,0,Not out
8.3,M Vohra,DW Steyn,GJ Maxwell,2,Not out
8.4,M Vohra,DW Steyn,GJ Maxwell,6,Not out
8.5,M Vohra,DW Steyn,GJ Maxwell,1,Not out
8.6,GJ Maxwell,DW Steyn,M Vohra,0,Not out
9.1,GJ Maxwell,B Kumar,M Vohra,0,run out
9.2,GJ Maxwell,B Kumar,DA Miller,1,Not out
9.3,DA Miller,B Kumar,GJ Maxwell,0,Not out
9.4,DA Miller,B Kumar,GJ Maxwell,1,Not out
9.5,GJ Maxwell,B Kumar,DA Miller,0,Not out
9.6,GJ Maxwell,B Kumar,DA Miller,4,Not out
10.1,DA Miller,A Mishra,GJ Maxwell,1,Not out
10.2,GJ Maxwell,A Mishra,DA Miller,0,Not out
10.3,DA Miller,A Mishra,GJ Maxwell,2,Not out
10.4,DA Miller,A Mishra,GJ Maxwell,1,Not out
10.5,GJ Maxwell,A Mishra,DA Miller,4,Not out
10.6,GJ Maxwell,A Mishra,DA Miller,0,Not out
10.7,GJ Maxwell,A Mishra,DA Miller,1,Not out
11.1,GJ Maxwell,KV Sharma,DA Miller,1,Not out
11.2,DA Miller,KV Sharma,GJ Maxwell,1,Not out
11.3,GJ Maxwell,KV Sharma,DA Miller,6,Not out
11.4,GJ Maxwell,KV Sharma,DA Miller,6,Not out
11.5,GJ Maxwell,KV Sharma,DA Miller,0,Not out
11.6,GJ Maxwell,KV Sharma,DA Miller,1,Not out
12.1,GJ Maxwell,DW Steyn,DA Miller,0,Not out
12.2,GJ Maxwell,DW Steyn,DA Miller,1,Not out
12.3,DA Miller,DW Steyn,GJ Maxwell,0,Not out
12.4,DA Miller,DW Steyn,GJ Maxwell,2,Not out
12.5,DA Miller,DW Steyn,GJ Maxwell,0,Not out
12.6,DA Miller,DW Steyn,GJ Maxwell,0,Not out
13.1,GJ Maxwell,A Mishra,DA Miller,0,caught
13.2,DA Miller,A Mishra,GJ Bailey,0,Not out
13.3,DA Miller,A Mishra,GJ Bailey,4,Not out
13.4,DA Miller,A Mishra,GJ Bailey,1,Not out
13.5,GJ Bailey,A Mishra,DA Miller,1,Not out
13.6,DA Miller,A Mishra,GJ Bailey,1,Not out
14.1,DA Miller,KV Sharma,GJ Bailey,0,Not out
14.2,GJ Bailey,KV Sharma,DA Miller,0,Not out
14.3,GJ Bailey,KV Sharma,DA Miller,0,Not out
14.4,GJ Bailey,KV Sharma,DA Miller,0,Not out
14.5,GJ Bailey,KV Sharma,DA Miller,1,Not out
14.6,DA Miller,KV Sharma,GJ Bailey,1,Not out
15.1,DA Miller,A Mishra,GJ Bailey,0,Not out
15.2,DA Miller,A Mishra,GJ Bailey,1,Not out
15.3,GJ Bailey,A Mishra,DA Miller,0,Not out
15.4,GJ Bailey,A Mishra,DA Miller,2,Not out
15.5,GJ Bailey,A Mishra,DA Miller,1,Not out
15.6,DA Miller,A Mishra,GJ Bailey,2,Not out
16.1,GJ Bailey,IK Pathan,DA Miller,1,Not out
16.2,DA Miller,IK Pathan,GJ Bailey,1,Not out
16.3,GJ Bailey,IK Pathan,DA Miller,0,Not out
16.4,GJ Bailey,IK Pathan,DA Miller,0,Not out
16.5,GJ Bailey,IK Pathan,DA Miller,1,Not out
16.6,DA Miller,IK Pathan,GJ Bailey,2,Not out
17.1,GJ Bailey,DW Steyn,DA Miller,1,Not out
17.2,DA Miller,DW Steyn,GJ Bailey,1,Not out
17.3,GJ Bailey,DW Steyn,DA Miller,6,Not out
17.4,GJ Bailey,DW Steyn,DA Miller,4,Not out
17.5,GJ Bailey,DW Steyn,DA Miller,4,Not out
17.6,GJ Bailey,DW Steyn,DA Miller,6,Not out
18.1,DA Miller,B Kumar,GJ Bailey,1,Not out
18.2,GJ Bailey,B Kumar,DA Miller,1,Not out
18.3,DA Miller,B Kumar,GJ Bailey,1,Not out
18.4,GJ Bailey,B Kumar,DA Miller,6,Not out
