ball_no,batsman,bowler,non_striker,runs,wicket_status
0.1,RV Uthappa,Iqbal Abdulla,AJ Finch,4,Not out
0.2,RV Uthappa,Iqbal Abdulla,AJ Finch,0,Not out
0.3,RV Uthappa,Iqbal Abdulla,AJ Finch,1,Not out
0.4,AJ Finch,Iqbal Abdulla,RV Uthappa,1,Not out
0.5,RV Uthappa,Iqbal Abdulla,AJ Finch,0,Not out
0.6,RV Uthappa,Iqbal Abdulla,AJ Finch,3,Not out
1.1,RV Uthappa,L Balaji,AJ Finch,4,Not out
1.2,RV Uthappa,L Balaji,AJ Finch,0,Not out
1.3,RV Uthappa,L Balaji,AJ Finch,0,Not out
1.4,RV Uthappa,L Balaji,AJ Finch,1,Not out
1.5,AJ Finch,L Balaji,RV Uthappa,0,Not out
1.6,AJ Finch,L Balaji,RV Uthappa,4,Not out
1.7,AJ Finch,L Balaji,RV Uthappa,0,Not out
2.1,RV Uthappa,JH Kallis,AJ Finch,0,Not out
2.2,RV Uthappa,JH Kallis,AJ Finch,0,Not out
2.3,RV Uthappa,JH Kallis,AJ Finch,1,Not out
2.4,AJ Finch,JH Kallis,RV Uthappa,0,bowled
2.5,Yuvraj Singh,JH Kallis,RV Uthappa,1,Not out
2.6,RV Uthappa,JH Kallis,Yuvraj Singh,1,Not out
3.1,RV Uthappa,L Balaji,Yuvraj Singh,0,Not out
3.2,RV Uthappa,L Balaji,Yuvraj Singh,1,Not out
3.3,Yuvraj Singh,L Balaji,RV Uthappa,0,caught
3.4,UA Birla,L Balaji,RV Uthappa,1,Not out
3.5,RV Uthappa,L Balaji,UA Birla,1,Not out
3.6,UA Birla,L Balaji,RV Uthappa,0,Not out
4.1,RV Uthappa,JH Kallis,UA Birla,0,Not out
4.2,RV Uthappa,JH Kallis,UA Birla,0,Not out
4.3,RV Uthappa,JH Kallis,UA Birla,1,Not out
4.4,UA Birla,JH Kallis,RV Uthappa,0,Not out
4.5,UA Birla,JH Kallis,RV Uthappa,1,Not out
4.6,RV Uthappa,JH Kallis,UA Birla,0,Not out
4.7,RV Uthappa,JH Kallis,UA Birla,1,Not out
5.1,RV Uthappa,SP Narine,UA Birla,1,Not out
5.2,UA Birla,SP Narine,RV Uthappa,0,Not out
5.3,UA Birla,SP Narine,RV Uthappa,0,Not out
5.4,UA Birla,SP Narine,RV Uthappa,0,Not out
5.5,UA Birla,SP Narine,RV Uthappa,0,Not out
