ball_no,batsman,bowler,non_striker,runs,wicket_status
0.1,MEK Hussey,MG Johnson,M Vijay,0,Not out
0.2,MEK Hussey,MG Johnson,M Vijay,0,Not out
0.3,MEK Hussey,MG Johnson,M Vijay,2,Not out
0.4,MEK Hussey,MG Johnson,M Vijay,4,Not out
0.5,MEK Hussey,MG Johnson,M Vijay,0,Not out
0.6,MEK Hussey,MG Johnson,M Vijay,0,Not out
1.1,M Vijay,P Suyal,MEK Hussey,0,Not out
1.2,M Vijay,P Suyal,MEK Hussey,1,Not out
1.3,MEK Hussey,P Suyal,M Vijay,1,Not out
1.4,M Vijay,P Suyal,MEK Hussey,1,Not out
1.5,MEK Hussey,P Suyal,M Vijay,0,Not out
1.6,MEK Hussey,P Suyal,M Vijay,0,Not out
2.1,M Vijay,MG Johnson,MEK Hussey,0,bowled
2.2,SK Raina,MG Johnson,MEK Hussey,0,caught
2.3,S Badrinath,MG Johnson,MEK Hussey,0,Not out
2.4,S Badrinath,MG Johnson,MEK Hussey,0,Not out
2.5,S Badrinath,MG Johnson,MEK Hussey,0,lbw
2.6,DJ Bravo,MG Johnson,MEK Hussey,1,Not out
3.1,DJ Bravo,P Suyal,MEK Hussey,0,Not out
3.2,DJ Bravo,P Suyal,MEK Hussey,0,Not out
3.3,DJ Bravo,P Suyal,MEK Hussey,4,Not out
3.4,DJ Bravo,P Suyal,MEK Hussey,4,Not out
3.5,DJ Bravo,P Suyal,MEK Hussey,0,Not out
3.6,DJ Bravo,P Suyal,MEK Hussey,0,caught
4.1,MEK Hussey,Harbhajan Singh,R Ashwin,1,Not out
4.2,R Ashwin,Harbhajan Singh,MEK Hussey,0,Not out
4.3,R Ashwin,Harbhajan Singh,MEK Hussey,0,Not out
4.4,R Ashwin,Harbhajan Singh,MEK Hussey,0,Not out
4.5,R Ashwin,Harbhajan Singh,MEK Hussey,1,Not out
4.6,MEK Hussey,Harbhajan Singh,R Ashwin,1,Not out
5.1,MEK Hussey,P Suyal,R Ashwin,0,Not out
5.2,MEK Hussey,P Suyal,R Ashwin,6,Not out
5.3,MEK Hussey,P Suyal,R Ashwin,1,Not out
5.4,R Ashwin,P Suyal,MEK Hussey,0,Not out
5.5,MEK Hussey,P Suyal,R Ashwin,0,Not out
5.6,MEK Hussey,P Suyal,R Ashwin,0,Not out
5.7,MEK Hussey,P Suyal,R Ashwin,2,Not out
