ball_no,batsman,bowler,non_striker,runs,wicket_status
0.1,RV Uthappa,DE Bollinger,JD Ryder,0,Not out
0.2,RV Uthappa,DE Bollinger,JD Ryder,4,Not out
0.3,RV Uthappa,DE Bollinger,JD Ryder,0,Not out
0.4,JD Ryder,DE Bollinger,RV Uthappa,4,Not out
0.5,JD Ryder,DE Bollinger,RV Uthappa,0,Not out
0.6,JD Ryder,DE Bollinger,RV Uthappa,0,Not out
1.1,RV Uthappa,KMDN Kulasekara,JD Ryder,4,Not out
1.2,RV Uthappa,KMDN Kulasekara,JD Ryder,0,caught
1.3,SC Ganguly,KMDN Kulasekara,JD Ryder,0,Not out
1.4,SC Ganguly,KMDN Kulasekara,JD Ryder,2,Not out
1.5,SC Ganguly,KMDN Kulasekara,JD Ryder,0,Not out
1.6,SC Ganguly,KMDN Kulasekara,JD Ryder,0,Not out
2.1,JD Ryder,R Ashwin,SC Ganguly,0,Not out
2.2,JD Ryder,R Ashwin,SC Ganguly,0,Not out
2.3,JD Ryder,R Ashwin,SC Ganguly,1,Not out
2.4,SC Ganguly,R Ashwin,JD Ryder,0,Not out
2.5,SC Ganguly,R Ashwin,JD Ryder,0,Not out
2.6,SC Ganguly,R Ashwin,JD Ryder,4,Not out
3.1,JD Ryder,KMDN Kulasekara,SC Ganguly,0,Not out
3.2,JD Ryder,KMDN Kulasekara,SC Ganguly,4,Not out
3.3,JD Ryder,KMDN Kulasekara,SC Ganguly,0,Not out
3.4,JD Ryder,KMDN Kulasekara,SC Ganguly,0,caught
3.5,MK Pandey,KMDN Kulasekara,SC Ganguly,0,Not out
3.6,MK Pandey,KMDN Kulasekara,SC Ganguly,0,Not out
4.1,SC Ganguly,R Ashwin,MK Pandey,0,Not out
4.2,SC Ganguly,R Ashwin,MK Pandey,0,Not out
4.3,SC Ganguly,R Ashwin,MK Pandey,0,Not out
4.4,SC Ganguly,R Ashwin,MK Pandey,1,Not out
4.5,MK Pandey,R Ashwin,SC Ganguly,2,Not out
4.6,MK Pandey,R Ashwin,SC Ganguly,6,Not out
5.1,SC Ganguly,DE Bollinger,MK Pandey,0,Not out
5.2,SC Ganguly,DE Bollinger,MK Pandey,4,Not out
5.3,SC Ganguly,DE Bollinger,MK Pandey,1,Not out
5.4,MK Pandey,DE Bollinger,SC Ganguly,5,Not out
5.5,SC Ganguly,DE Bollinger,MK Pandey,4,Not out
5.6,SC Ganguly,DE Bollinger,MK Pandey,4,Not out
6.1,MK Pandey,DJ Bravo,SC Ganguly,0,caught
6.2,SC Ganguly,DJ Bravo,MN Samuels,0,Not out
6.3,SC Ganguly,DJ Bravo,MN Samuels,1,Not out
6.4,MN Samuels,DJ Bravo,SC Ganguly,0,Not out
6.5,MN Samuels,DJ Bravo,SC Ganguly,1,Not out
6.6,SC Ganguly,DJ Bravo,MN Samuels,0,Not out
7.1,MN Samuels,SB Jakati,SC Ganguly,0,Not out
7.2,MN Samuels,SB Jakati,SC Ganguly,0,Not out
7.3,SC Ganguly,SB Jakati,MN Samuels,1,Not out
7.4,MN Samuels,SB Jakati,SC Ganguly,1,Not out
7.5,SC Ganguly,SB Jakati,MN Samuels,0,Not out
7.6,SC Ganguly,SB Jakati,MN Samuels,1,Not out
8.1,SC Ganguly,RA Jadeja,MN Samuels,1,Not out
8.2,MN Samuels,RA Jadeja,SC Ganguly,0,Not out
8.3,MN Samuels,RA Jadeja,SC Ganguly,0,Not out
8.4,MN Samuels,RA Jadeja,SC Ganguly,1,Not out
8.5,SC Ganguly,RA Jadeja,MN Samuels,0,Not out
8.6,SC Ganguly,RA Jadeja,MN Samuels,0,Not out
9.1,MN Samuels,SB Jakati,SC Ganguly,2,Not out
9.2,MN Samuels,SB Jakati,SC Ganguly,0,Not out
9.3,MN Samuels,SB Jakati,SC Ganguly,1,Not out
9.4,SC Ganguly,SB Jakati,MN Samuels,0,caught
9.5,MN Samuels,SB Jakati,SPD Smith,0,Not out
9.6,MN Samuels,SB Jakati,SPD Smith,1,Not out
10.1,MN Samuels,RA Jadeja,SPD Smith,1,Not out
10.2,SPD Smith,RA Jadeja,MN Samuels,2,Not out
10.3,SPD Smith,RA Jadeja,MN Samuels,1,Not out
10.4,MN Samuels,RA Jadeja,SPD Smith,0,Not out
10.5,SPD Smith,RA Jadeja,MN Samuels,0,Not out
10.6,SPD Smith,RA Jadeja,MN Samuels,0,Not out
10.7,SPD Smith,RA Jadeja,MN Samuels,1,Not out
11.1,SPD Smith,SB Jakati,MN Samuels,1,Not out
11.2,MN Samuels,SB Jakati,SPD Smith,2,Not out
11.3,MN Samuels,SB Jakati,SPD Smith,4,Not out
11.4,MN Samuels,SB Jakati,SPD Smith,2,Not out
11.5,MN Samuels,SB Jakati,SPD Smith,0,Not out
11.6,MN Samuels,SB Jakati,SPD Smith,4,Not out
12.1,SPD Smith,DJ Bravo,MN Samuels,1,Not out
12.2,MN Samuels,DJ Bravo,SPD Smith,6,Not out
12.3,MN Samuels,DJ Bravo,SPD Smith,0,Not out
12.4,MN Samuels,DJ Bravo,SPD Smith,0,Not out
12.5,SPD Smith,DJ Bravo,MN Samuels,2,Not out
12.6,SPD Smith,DJ Bravo,MN Samuels,1,Not out
13.1,SPD Smith,R Ashwin,MN Samuels,1,Not out
13.2,MN Samuels,R Ashwin,SPD Smith,0,caught
13.3,AD Mathews,R Ashwin,SPD Smith,1,Not out
13.4,SPD Smith,R Ashwin,AD Mathews,1,Not out
13.5,AD Mathews,R Ashwin,SPD Smith,0,Not out
13.6,AD Mathews,R Ashwin,SPD Smith,1,Not out
14.1,AD Mathews,RA Jadeja,SPD Smith,2,Not out
14.2,AD Mathews,RA Jadeja,SPD Smith,1,Not out
14.3,SPD Smith,RA Jadeja,AD Mathews,1,Not out
14.4,AD Mathews,RA Jadeja,SPD Smith,1,Not out
14.5,SPD Smith,RA Jadeja,AD Mathews,1,Not out
14.6,AD Mathews,RA Jadeja,SPD Smith,1,Not out
15.1,AD Mathews,R Ashwin,SPD Smith,2,Not out
15.2,AD Mathews,R Ashwin,SPD Smith,1,Not out
15.3,SPD Smith,R Ashwin,AD Mathews,1,Not out
15.4,AD Mathews,R Ashwin,SPD Smith,4,Not out
15.5,AD Mathews,R Ashwin,SPD Smith,0,Not out
15.6,AD Mathews,R Ashwin,SPD Smith,1,Not out
15.7,SPD Smith,R Ashwin,AD Mathews,1,Not out
15.8,AD Mathews,R Ashwin,SPD Smith,1,Not out
16.1,AD Mathews,RA Jadeja,SPD Smith,1,Not out
16.2,SPD Smith,RA Jadeja,AD Mathews,1,Not out
16.3,AD Mathews,RA Jadeja,SPD Smith,2,Not out
16.4,AD Mathews,RA Jadeja,SPD Smith,1,Not out
16.5,SPD Smith,RA Jadeja,AD Mathews,0,Not out
16.6,SPD Smith,RA Jadeja,AD Mathews,1,Not out
17.1,SPD Smith,DJ Bravo,AD Mathews,2,Not out
17.2,SPD Smith,DJ Bravo,AD Mathews,1,Not out
17.3,AD Mathews,DJ Bravo,SPD Smith,2,Not out
17.4,AD Mathews,DJ Bravo,SPD Smith,1,Not out
17.5,SPD Smith,DJ Bravo,AD Mathews,3,Not out
17.6,AD Mathews,DJ Bravo,SPD Smith,1,Not out
18.1,AD Mathews,DE Bollinger,SPD Smith,1,Not out
18.2,SPD Smith,DE Bollinger,AD Mathews,0,caught
