ball_no,batsman,bowler,non_striker,runs,wicket_status
0.1,DA Warner,DW Steyn,S Dhawan,0,Not out
0.2,DA Warner,DW Steyn,S Dhawan,0,Not out
0.3,DA Warner,DW Steyn,S Dhawan,2,Not out
0.4,DA Warner,DW Steyn,S Dhawan,4,Not out
0.5,DA Warner,DW Steyn,S Dhawan,0,Not out
0.6,DA Warner,DW Steyn,S Dhawan,4,Not out
1.1,S Dhawan,P Kumar,DA Warner,1,Not out
1.2,DA Warner,P Kumar,S Dhawan,1,Not out
1.3,S Dhawan,P Kumar,DA Warner,3,Not out
1.4,DA Warner,P Kumar,S Dhawan,0,Not out
1.5,DA Warner,P Kumar,S Dhawan,2,Not out
1.6,DA Warner,P Kumar,S Dhawan,0,Not out
1.7,DA Warner,P Kumar,S Dhawan,0,Not out
1.8,DA Warner,P Kumar,S Dhawan,0,Not out
2.1,S Dhawan,DW Steyn,DA Warner,1,Not out
2.2,DA Warner,DW Steyn,S Dhawan,2,Not out
2.3,DA Warner,DW Steyn,S Dhawan,2,Not out
2.4,DA Warner,DW Steyn,S Dhawan,1,Not out
2.5,S Dhawan,DW Steyn,DA Warner,0,Not out
2.6,S Dhawan,DW Steyn,DA Warner,0,Not out
2.7,S Dhawan,DW Steyn,DA Warner,0,Not out
3.1,DA Warner,P Kumar,S Dhawan,4,Not out
3.2,DA Warner,P Kumar,S Dhawan,4,Not out
3.3,DA Warner,P Kumar,S Dhawan,2,Not out
3.4,DA Warner,P Kumar,S Dhawan,2,Not out
3.5,DA Warner,P Kumar,S Dhawan,4,Not out
3.6,DA Warner,P Kumar,S Dhawan,2,Not out
4.1,S Dhawan,DJ Bravo,DA Warner,0,Not out
4.2,S Dhawan,DJ Bravo,DA Warner,4,Not out
4.3,S Dhawan,DJ Bravo,DA Warner,1,Not out
4.4,DA Warner,DJ Bravo,S Dhawan,0,Not out
4.5,DA Warner,DJ Bravo,S Dhawan,0,Not out
4.6,DA Warner,DJ Bravo,S Dhawan,0,Not out
5.1,S Dhawan,SK Raina,DA Warner,0,Not out
5.2,S Dhawan,SK Raina,DA Warner,0,Not out
5.3,S Dhawan,SK Raina,DA Warner,1,Not out
5.4,DA Warner,SK Raina,S Dhawan,4,Not out
5.5,DA Warner,SK Raina,S Dhawan,4,Not out
5.6,DA Warner,SK Raina,S Dhawan,1,Not out
6.1,DA Warner,PV Tambe,S Dhawan,2,Not out
6.2,DA Warner,PV Tambe,S Dhawan,1,Not out
6.3,S Dhawan,PV Tambe,DA Warner,1,Not out
6.4,DA Warner,PV Tambe,S Dhawan,1,Not out
6.5,S Dhawan,PV Tambe,DA Warner,1,Not out
6.6,DA Warner,PV Tambe,S Dhawan,1,Not out
7.1,DA Warner,SK Raina,S Dhawan,1,Not out
7.2,S Dhawan,SK Raina,DA Warner,0,Not out
7.3,S Dhawan,SK Raina,DA Warner,0,Not out
7.4,S Dhawan,SK Raina,DA Warner,1,Not out
7.5,DA Warner,SK Raina,S Dhawan,1,Not out
7.6,S Dhawan,SK Raina,DA Warner,1,Not out
7.7,DA Warner,SK Raina,S Dhawan,1,Not out
8.1,DA Warner,DJ Bravo,S Dhawan,1,Not out
8.2,S Dhawan,DJ Bravo,DA Warner,4,Not out
8.3,S Dhawan,DJ Bravo,DA Warner,1,Not out
8.4,DA Warner,DJ Bravo,S Dhawan,1,Not out
8.5,S Dhawan,DJ Bravo,DA Warner,0,Not out
8.6,DA Warner,DJ Bravo,S Dhawan,2,Not out
9.1,S Dhawan,PV Tambe,DA Warner,0,Not out
9.2,S Dhawan,PV Tambe,DA Warner,0,Not out
9.3,S Dhawan,PV Tambe,DA Warner,1,Not out
9.4,DA Warner,PV Tambe,S Dhawan,1,Not out
9.5,S Dhawan,PV Tambe,DA Warner,2,Not out
9.6,S Dhawan,PV Tambe,DA Warner,1,Not out
9.7,DA Warner,PV Tambe,S Dhawan,4,Not out
10.1,S Dhawan,RA Jadeja,DA Warner,1,Not out
10.2,DA Warner,RA Jadeja,S Dhawan,0,Not out
10.3,DA Warner,RA Jadeja,S Dhawan,1,Not out
10.4,S Dhawan,RA Jadeja,DA Warner,1,Not out
10.5,DA Warner,RA Jadeja,S Dhawan,0,Not out
10.6,DA Warner,RA Jadeja,S Dhawan,1,Not out
11.1,DA Warner,DJ Bravo,S Dhawan,1,Not out
11.2,S Dhawan,DJ Bravo,DA Warner,1,Not out
11.3,DA Warner,DJ Bravo,S Dhawan,1,Not out
11.4,S Dhawan,DJ Bravo,DA Warner,4,Not out
11.5,S Dhawan,DJ Bravo,DA Warner,4,Not out
11.6,S Dhawan,DJ Bravo,DA Warner,1,Not out
12.1,S Dhawan,RA Jadeja,DA Warner,0,Not out
12.2,S Dhawan,RA Jadeja,DA Warner,0,Not out
12.3,S Dhawan,RA Jadeja,DA Warner,2,Not out
12.4,S Dhawan,RA Jadeja,DA Warner,0,Not out
12.5,S Dhawan,RA Jadeja,DA Warner,1,Not out
12.6,DA Warner,RA Jadeja,S Dhawan,1,Not out
13.1,DA Warner,DS Kulkarni,S Dhawan,1,Not out
13.2,S Dhawan,DS Kulkarni,DA Warner,0,Not out
13.3,S Dhawan,DS Kulkarni,DA Warner,2,Not out
13.4,S Dhawan,DS Kulkarni,DA Warner,4,Not out
13.5,S Dhawan,DS Kulkarni,DA Warner,1,Not out
13.6,DA Warner,DS Kulkarni,S Dhawan,1,Not out
14.1,DA Warner,RA Jadeja,S Dhawan,1,Not out
14.2,S Dhawan,RA Jadeja,DA Warner,2,Not out
14.3,S Dhawan,RA Jadeja,DA Warner,2,Not out
14.4,S Dhawan,RA Jadeja,DA Warner,3,Not out
14.5,DA Warner,RA Jadeja,S Dhawan,4,Not out
