ball_no,batsman,bowler,non_striker,runs,wicket_status
0.1,G Gambhir,S Sreesanth,V Sehwag,0,Not out
0.2,G Gambhir,S Sreesanth,V Sehwag,0,Not out
0.3,G Gambhir,S Sreesanth,V Sehwag,0,Not out
0.4,V Sehwag,S Sreesanth,G Gambhir,0,Not out
0.5,V Sehwag,S Sreesanth,G Gambhir,0,Not out
0.6,V Sehwag,S Sreesanth,G Gambhir,0,Not out
0.7,V Sehwag,S Sreesanth,G Gambhir,0,Not out
0.8,V Sehwag,S Sreesanth,G Gambhir,6,Not out
0.9,V Sehwag,S Sreesanth,G Gambhir,0,Not out
1.1,G Gambhir,IK Pathan,V Sehwag,0,Not out
1.2,G Gambhir,IK Pathan,V Sehwag,0,Not out
1.3,G Gambhir,IK Pathan,V Sehwag,4,Not out
1.4,G Gambhir,IK Pathan,V Sehwag,0,Not out
1.5,G Gambhir,IK Pathan,V Sehwag,0,Not out
1.6,G Gambhir,IK Pathan,V Sehwag,0,Not out
2.1,V Sehwag,S Sreesanth,G Gambhir,2,Not out
2.2,V Sehwag,S Sreesanth,G Gambhir,1,Not out
2.3,G Gambhir,S Sreesanth,V Sehwag,4,Not out
2.4,G Gambhir,S Sreesanth,V Sehwag,0,Not out
2.5,G Gambhir,S Sreesanth,V Sehwag,1,Not out
2.6,V Sehwag,S Sreesanth,G Gambhir,2,Not out
3.1,G Gambhir,IK Pathan,V Sehwag,0,Not out
3.2,G Gambhir,IK Pathan,V Sehwag,4,Not out
3.3,G Gambhir,IK Pathan,V Sehwag,0,Not out
3.4,G Gambhir,IK Pathan,V Sehwag,4,Not out
3.5,G Gambhir,IK Pathan,V Sehwag,0,Not out
3.6,G Gambhir,IK Pathan,V Sehwag,1,Not out
4.1,G Gambhir,S Sreesanth,V Sehwag,0,Not out
4.2,G Gambhir,S Sreesanth,V Sehwag,2,Not out
4.3,G Gambhir,S Sreesanth,V Sehwag,2,Not out
4.4,G Gambhir,S Sreesanth,V Sehwag,0,Not out
4.5,G Gambhir,S Sreesanth,V Sehwag,2,Not out
4.6,G Gambhir,S Sreesanth,V Sehwag,2,Not out
4.7,G Gambhir,S Sreesanth,V Sehwag,4,Not out
5.1,V Sehwag,VRV Singh,G Gambhir,1,Not out
5.2,G Gambhir,VRV Singh,V Sehwag,4,Not out
5.3,G Gambhir,VRV Singh,V Sehwag,1,Not out
5.4,V Sehwag,VRV Singh,G Gambhir,6,Not out
5.5,V Sehwag,VRV Singh,G Gambhir,6,Not out
5.6,V Sehwag,VRV Singh,G Gambhir,4,Not out
6.1,G Gambhir,RR Powar,V Sehwag,0,Not out
6.2,G Gambhir,RR Powar,V Sehwag,1,Not out
6.3,V Sehwag,RR Powar,G Gambhir,0,Not out
6.4,V Sehwag,RR Powar,G Gambhir,1,Not out
6.5,G Gambhir,RR Powar,V Sehwag,4,Not out
6.6,G Gambhir,RR Powar,V Sehwag,0,Not out
6.7,G Gambhir,RR Powar,V Sehwag,0,bowled
7.1,V Sehwag,PP Chawla,S Dhawan,4,Not out
7.2,V Sehwag,PP Chawla,S Dhawan,6,Not out
7.3,V Sehwag,PP Chawla,S Dhawan,1,Not out
7.4,S Dhawan,PP Chawla,V Sehwag,1,Not out
7.5,V Sehwag,PP Chawla,S Dhawan,1,Not out
7.6,S Dhawan,PP Chawla,V Sehwag,0,Not out
8.1,V Sehwag,RR Powar,S Dhawan,6,Not out
8.2,V Sehwag,RR Powar,S Dhawan,0,Not out
8.3,V Sehwag,RR Powar,S Dhawan,0,Not out
8.4,S Dhawan,RR Powar,V Sehwag,6,Not out
8.5,S Dhawan,RR Powar,V Sehwag,1,Not out
8.6,V Sehwag,RR Powar,S Dhawan,1,Not out
8.7,S Dhawan,RR Powar,V Sehwag,0,caught
9.1,V Sehwag,VRV Singh,TM Dilshan,1,Not out
9.2,TM Dilshan,VRV Singh,V Sehwag,2,Not out
9.3,TM Dilshan,VRV Singh,V Sehwag,4,Not out
9.4,TM Dilshan,VRV Singh,V Sehwag,1,Not out
9.5,V Sehwag,VRV Singh,TM Dilshan,1,Not out
9.6,TM Dilshan,VRV Singh,V Sehwag,1,Not out
9.7,V Sehwag,VRV Singh,TM Dilshan,0,Not out
10.1,TM Dilshan,JR Hopes,V Sehwag,0,Not out
10.2,TM Dilshan,JR Hopes,V Sehwag,0,caught
10.3,V Sehwag,JR Hopes,MF Maharoof,0,Not out
10.4,MF Maharoof,JR Hopes,V Sehwag,0,caught
10.5,V Sehwag,JR Hopes,Shoaib Malik,1,Not out
10.6,Shoaib Malik,JR Hopes,V Sehwag,1,Not out
