ball_no,batsman,bowler,non_striker,runs,wicket_status
0.1,PA Patel,Harbhajan Singh,S Dhawan,0,Not out
0.2,PA Patel,Harbhajan Singh,S Dhawan,0,Not out
0.3,PA Patel,Harbhajan Singh,S Dhawan,1,Not out
0.4,S Dhawan,Harbhajan Singh,PA Patel,0,Not out
0.5,S Dhawan,Harbhajan Singh,PA Patel,0,Not out
0.6,S Dhawan,Harbhajan Singh,PA Patel,1,Not out
1.1,S Dhawan,MM Patel,PA Patel,4,Not out
1.2,S Dhawan,MM Patel,PA Patel,1,Not out
1.3,PA Patel,MM Patel,S Dhawan,0,Not out
1.4,PA Patel,MM Patel,S Dhawan,0,caught
1.5,B Chipli,MM Patel,S Dhawan,0,Not out
1.6,B Chipli,MM Patel,S Dhawan,0,Not out
2.1,S Dhawan,Harbhajan Singh,B Chipli,0,Not out
2.2,S Dhawan,Harbhajan Singh,B Chipli,1,Not out
2.3,B Chipli,Harbhajan Singh,S Dhawan,0,Not out
2.4,B Chipli,Harbhajan Singh,S Dhawan,0,Not out
2.5,B Chipli,Harbhajan Singh,S Dhawan,1,Not out
2.6,S Dhawan,Harbhajan Singh,B Chipli,0,Not out
3.1,B Chipli,MM Patel,S Dhawan,0,caught
3.2,S Dhawan,MM Patel,DT Christian,0,Not out
3.3,S Dhawan,MM Patel,DT Christian,0,Not out
3.4,S Dhawan,MM Patel,DT Christian,6,Not out
3.5,S Dhawan,MM Patel,DT Christian,2,Not out
3.6,S Dhawan,MM Patel,DT Christian,1,Not out
4.1,S Dhawan,SL Malinga,DT Christian,1,Not out
4.2,DT Christian,SL Malinga,S Dhawan,0,Not out
4.3,DT Christian,SL Malinga,S Dhawan,0,Not out
4.4,DT Christian,SL Malinga,S Dhawan,1,Not out
4.5,S Dhawan,SL Malinga,DT Christian,6,Not out
4.6,S Dhawan,SL Malinga,DT Christian,1,Not out
5.1,S Dhawan,PP Ojha,DT Christian,6,Not out
5.2,S Dhawan,PP Ojha,DT Christian,1,Not out
5.3,DT Christian,PP Ojha,S Dhawan,1,Not out
5.4,S Dhawan,PP Ojha,DT Christian,4,Not out
5.5,S Dhawan,PP Ojha,DT Christian,0,Not out
5.6,S Dhawan,PP Ojha,DT Christian,6,Not out
6.1,DT Christian,SL Malinga,S Dhawan,0,Not out
6.2,DT Christian,SL Malinga,S Dhawan,0,Not out
6.3,DT Christian,SL Malinga,S Dhawan,1,Not out
6.4,S Dhawan,SL Malinga,DT Christian,0,Not out
6.5,S Dhawan,SL Malinga,DT Christian,0,Not out
6.6,S Dhawan,SL Malinga,DT Christian,0,caught
7.1,KC Sangakkara,KA Pollard,DT Christian,0,Not out
7.2,KC Sangakkara,KA Pollard,DT Christian,1,Not out
7.3,DT Christian,KA Pollard,KC Sangakkara,0,Not out
7.4,DT Christian,KA Pollard,KC Sangakkara,1,Not out
7.5,KC Sangakkara,KA Pollard,DT Christian,1,Not out
7.6,DT Christian,KA Pollard,KC Sangakkara,1,Not out
8.1,DT Christian,PP Ojha,KC Sangakkara,1,Not out
8.2,KC Sangakkara,PP Ojha,DT Christian,1,Not out
8.3,DT Christian,PP Ojha,KC Sangakkara,1,Not out
8.4,KC Sangakkara,PP Ojha,DT Christian,0,Not out
8.5,KC Sangakkara,PP Ojha,DT Christian,1,Not out
8.6,DT Christian,PP Ojha,KC Sangakkara,1,Not out
9.1,DT Christian,KA Pollard,KC Sangakkara,1,Not out
9.2,KC Sangakkara,KA Pollard,DT Christian,0,Not out
9.3,KC Sangakkara,KA Pollard,DT Christian,4,Not out
9.4,KC Sangakkara,KA Pollard,DT Christian,0,Not out
9.5,KC Sangakkara,KA Pollard,DT Christian,0,Not out
