ball_no,batsman,bowler,non_striker,runs,wicket_status
0.1,AM Rahane,Z Khan,RA Tripathi,0,bowled
0.2,SPD Smith,Z Khan,RA Tripathi,0,Not out
0.3,SPD Smith,Z Khan,RA Tripathi,0,Not out
0.4,SPD Smith,Z Khan,RA Tripathi,4,Not out
0.5,SPD Smith,Z Khan,RA Tripathi,1,Not out
0.6,RA Tripathi,Z Khan,SPD Smith,4,Not out
0.7,RA Tripathi,Z Khan,SPD Smith,0,Not out
1.1,SPD Smith,Mohammed Shami,RA Tripathi,2,Not out
1.2,SPD Smith,Mohammed Shami,RA Tripathi,1,Not out
1.3,RA Tripathi,Mohammed Shami,SPD Smith,1,Not out
1.4,SPD Smith,Mohammed Shami,RA Tripathi,4,Not out
1.5,SPD Smith,Mohammed Shami,RA Tripathi,0,Not out
1.6,SPD Smith,Mohammed Shami,RA Tripathi,0,Not out
2.1,RA Tripathi,Z Khan,SPD Smith,1,Not out
2.2,SPD Smith,Z Khan,RA Tripathi,0,Not out
2.3,SPD Smith,Z Khan,RA Tripathi,0,Not out
2.4,SPD Smith,Z Khan,RA Tripathi,1,Not out
2.5,RA Tripathi,Z Khan,SPD Smith,1,Not out
2.6,SPD Smith,Z Khan,RA Tripathi,1,Not out
3.1,SPD Smith,S Nadeem,RA Tripathi,0,Not out
3.2,SPD Smith,S Nadeem,RA Tripathi,0,Not out
3.3,SPD Smith,S Nadeem,RA Tripathi,4,Not out
3.4,SPD Smith,S Nadeem,RA Tripathi,6,Not out
3.5,SPD Smith,S Nadeem,RA Tripathi,4,Not out
3.6,SPD Smith,S Nadeem,RA Tripathi,0,Not out
4.1,RA Tripathi,Z Khan,SPD Smith,0,caught
4.2,MK Tiwary,Z Khan,SPD Smith,1,Not out
4.3,SPD Smith,Z Khan,MK Tiwary,0,Not out
4.4,SPD Smith,Z Khan,MK Tiwary,1,Not out
4.5,MK Tiwary,Z Khan,SPD Smith,1,Not out
4.6,SPD Smith,Z Khan,MK Tiwary,2,Not out
5.1,MK Tiwary,Mohammed Shami,SPD Smith,1,Not out
5.2,SPD Smith,Mohammed Shami,MK Tiwary,0,Not out
5.3,SPD Smith,Mohammed Shami,MK Tiwary,1,Not out
5.4,MK Tiwary,Mohammed Shami,SPD Smith,0,Not out
5.5,MK Tiwary,Mohammed Shami,SPD Smith,4,Not out
5.6,MK Tiwary,Mohammed Shami,SPD Smith,4,Not out
5.7,MK Tiwary,Mohammed Shami,SPD Smith,1,Not out
6.1,MK Tiwary,A Mishra,SPD Smith,1,Not out
6.2,SPD Smith,A Mishra,MK Tiwary,0,Not out
6.3,SPD Smith,A Mishra,MK Tiwary,0,Not out
6.4,SPD Smith,A Mishra,MK Tiwary,1,Not out
6.5,MK Tiwary,A Mishra,SPD Smith,4,Not out
6.6,MK Tiwary,A Mishra,SPD Smith,1,Not out
6.7,SPD Smith,A Mishra,MK Tiwary,1,Not out
7.1,SPD Smith,S Nadeem,MK Tiwary,1,Not out
7.2,MK Tiwary,S Nadeem,SPD Smith,0,Not out
7.3,MK Tiwary,S Nadeem,SPD Smith,1,Not out
7.4,SPD Smith,S Nadeem,MK Tiwary,1,Not out
7.5,MK Tiwary,S Nadeem,SPD Smith,0,Not out
7.6,MK Tiwary,S Nadeem,SPD Smith,0,Not out
8.1,SPD Smith,A Mishra,MK Tiwary,1,Not out
8.2,MK Tiwary,A Mishra,SPD Smith,6,Not out
8.3,MK Tiwary,A Mishra,SPD Smith,1,Not out
8.4,SPD Smith,A Mishra,MK Tiwary,0,Not out
8.5,SPD Smith,A Mishra,MK Tiwary,0,Not out
8.6,SPD Smith,A Mishra,MK Tiwary,1,Not out
9.1,SPD Smith,S Nadeem,MK Tiwary,0,lbw
9.2,BA Stokes,S Nadeem,MK Tiwary,0,Not out
9.3,BA Stokes,S Nadeem,MK Tiwary,0,Not out
9.4,BA Stokes,S Nadeem,MK Tiwary,4,Not out
9.5,BA Stokes,S Nadeem,MK Tiwary,0,Not out
9.6,BA Stokes,S Nadeem,MK Tiwary,0,Not out
10.1,MK Tiwary,PJ Cummins,BA Stokes,0,Not out
10.2,MK Tiwary,PJ Cummins,BA Stokes,0,Not out
