ball_no,batsman,bowler,non_striker,runs,wicket_status
0.1,DPMD Jayawardene,SW Tait,V Sehwag,0,Not out
0.2,DPMD Jayawardene,SW Tait,V Sehwag,4,Not out
0.3,DPMD Jayawardene,SW Tait,V Sehwag,0,Not out
0.4,DPMD Jayawardene,SW Tait,V Sehwag,1,Not out
0.5,V Sehwag,SW Tait,DPMD Jayawardene,0,Not out
0.6,V Sehwag,SW Tait,DPMD Jayawardene,2,Not out
0.7,V Sehwag,SW Tait,DPMD Jayawardene,0,Not out
0.8,V Sehwag,SW Tait,DPMD Jayawardene,0,Not out
0.9,V Sehwag,SW Tait,DPMD Jayawardene,1,Not out
1.1,V Sehwag,JP Faulkner,DPMD Jayawardene,4,Not out
1.2,V Sehwag,JP Faulkner,DPMD Jayawardene,0,Not out
1.3,V Sehwag,JP Faulkner,DPMD Jayawardene,4,Not out
1.4,V Sehwag,JP Faulkner,DPMD Jayawardene,0,bowled
1.5,CM Gautam,JP Faulkner,DPMD Jayawardene,0,Not out
1.6,CM Gautam,JP Faulkner,DPMD Jayawardene,2,Not out
2.1,DPMD Jayawardene,SR Watson,CM Gautam,0,Not out
2.2,DPMD Jayawardene,SR Watson,CM Gautam,0,Not out
2.3,DPMD Jayawardene,SR Watson,CM Gautam,1,Not out
2.4,CM Gautam,SR Watson,DPMD Jayawardene,0,caught
2.5,DA Warner,SR Watson,DPMD Jayawardene,0,Not out
2.6,DA Warner,SR Watson,DPMD Jayawardene,0,Not out
3.1,DPMD Jayawardene,JP Faulkner,DA Warner,0,Not out
3.2,DPMD Jayawardene,JP Faulkner,DA Warner,1,Not out
3.3,DA Warner,JP Faulkner,DPMD Jayawardene,0,Not out
3.4,DA Warner,JP Faulkner,DPMD Jayawardene,0,Not out
3.5,DA Warner,JP Faulkner,DPMD Jayawardene,0,Not out
3.6,DA Warner,JP Faulkner,DPMD Jayawardene,1,Not out
4.1,DA Warner,SW Tait,DPMD Jayawardene,0,Not out
4.2,DA Warner,SW Tait,DPMD Jayawardene,4,Not out
4.3,DA Warner,SW Tait,DPMD Jayawardene,4,Not out
4.4,DA Warner,SW Tait,DPMD Jayawardene,1,Not out
4.5,DPMD Jayawardene,SW Tait,DA Warner,4,Not out
4.6,DPMD Jayawardene,SW Tait,DA Warner,4,Not out
5.1,DA Warner,STR Binny,DPMD Jayawardene,0,Not out
5.2,DA Warner,STR Binny,DPMD Jayawardene,0,Not out
5.3,DA Warner,STR Binny,DPMD Jayawardene,0,Not out
5.4,DA Warner,STR Binny,DPMD Jayawardene,0,Not out
5.5,DA Warner,STR Binny,DPMD Jayawardene,1,Not out
5.6,DPMD Jayawardene,STR Binny,DA Warner,0,Not out
6.1,DA Warner,PV Tambe,DPMD Jayawardene,1,Not out
6.2,DPMD Jayawardene,PV Tambe,DA Warner,0,Not out
6.3,DPMD Jayawardene,PV Tambe,DA Warner,0,Not out
6.4,DPMD Jayawardene,PV Tambe,DA Warner,1,Not out
6.5,DA Warner,PV Tambe,DPMD Jayawardene,1,Not out
6.6,DPMD Jayawardene,PV Tambe,DA Warner,1,Not out
7.1,DPMD Jayawardene,STR Binny,DA Warner,0,Not out
7.2,DPMD Jayawardene,STR Binny,DA Warner,1,Not out
7.3,DA Warner,STR Binny,DPMD Jayawardene,0,caught
7.4,BJ Rohrer,STR Binny,DPMD Jayawardene,0,Not out
7.5,BJ Rohrer,STR Binny,DPMD Jayawardene,0,Not out
7.6,BJ Rohrer,STR Binny,DPMD Jayawardene,1,Not out
8.1,BJ Rohrer,PV Tambe,DPMD Jayawardene,1,Not out
8.2,DPMD Jayawardene,PV Tambe,BJ Rohrer,1,Not out
8.3,BJ Rohrer,PV Tambe,DPMD Jayawardene,0,Not out
8.4,BJ Rohrer,PV Tambe,DPMD Jayawardene,2,Not out
8.5,BJ Rohrer,PV Tambe,DPMD Jayawardene,1,Not out
8.6,DPMD Jayawardene,PV Tambe,BJ Rohrer,0,Not out
9.1,BJ Rohrer,SK Trivedi,DPMD Jayawardene,0,Not out
9.2,BJ Rohrer,SK Trivedi,DPMD Jayawardene,1,Not out
9.3,DPMD Jayawardene,SK Trivedi,BJ Rohrer,0,Not out
9.4,DPMD Jayawardene,SK Trivedi,BJ Rohrer,0,Not out
9.5,DPMD Jayawardene,SK Trivedi,BJ Rohrer,0,Not out
9.6,DPMD Jayawardene,SK Trivedi,BJ Rohrer,1,Not out
10.1,DPMD Jayawardene,PV Tambe,BJ Rohrer,4,Not out
10.2,DPMD Jayawardene,PV Tambe,BJ Rohrer,2,Not out
10.3,DPMD Jayawardene,PV Tambe,BJ Rohrer,1,Not out
10.4,BJ Rohrer,PV Tambe,DPMD Jayawardene,4,Not out
10.5,BJ Rohrer,PV Tambe,DPMD Jayawardene,4,Not out
10.6,BJ Rohrer,PV Tambe,DPMD Jayawardene,0,Not out
11.1,DPMD Jayawardene,SK Trivedi,BJ Rohrer,0,Not out
11.2,DPMD Jayawardene,SK Trivedi,BJ Rohrer,1,Not out
11.3,BJ Rohrer,SK Trivedi,DPMD Jayawardene,1,Not out
11.4,DPMD Jayawardene,SK Trivedi,BJ Rohrer,6,Not out
11.5,DPMD Jayawardene,SK Trivedi,BJ Rohrer,0,Not out
11.6,DPMD Jayawardene,SK Trivedi,BJ Rohrer,0,caught
12.1,BJ Rohrer,PV Tambe,KM Jadhav,0,Not out
12.2,BJ Rohrer,PV Tambe,KM Jadhav,0,Not out
12.3,BJ Rohrer,PV Tambe,KM Jadhav,1,Not out
12.4,KM Jadhav,PV Tambe,BJ Rohrer,0,Not out
12.5,KM Jadhav,PV Tambe,BJ Rohrer,1,Not out
12.6,BJ Rohrer,PV Tambe,KM Jadhav,4,Not out
13.1,KM Jadhav,SK Trivedi,BJ Rohrer,1,Not out
13.2,BJ Rohrer,SK Trivedi,KM Jadhav,1,Not out
13.3,KM Jadhav,SK Trivedi,BJ Rohrer,0,Not out
13.4,BJ Rohrer,SK Trivedi,KM Jadhav,4,Not out
13.5,BJ Rohrer,SK Trivedi,KM Jadhav,0,Not out
13.6,BJ Rohrer,SK Trivedi,KM Jadhav,2,Not out
14.1,KM Jadhav,SR Watson,BJ Rohrer,0,Not out
14.2,KM Jadhav,SR Watson,BJ Rohrer,2,Not out
14.3,KM Jadhav,SR Watson,BJ Rohrer,1,Not out
14.4,BJ Rohrer,SR Watson,KM Jadhav,1,Not out
14.5,KM Jadhav,SR Watson,BJ Rohrer,0,Not out
14.6,KM Jadhav,SR Watson,BJ Rohrer,4,Not out
15.1,BJ Rohrer,SK Trivedi,KM Jadhav,0,Not out
15.2,BJ Rohrer,SK Trivedi,KM Jadhav,1,Not out
15.3,KM Jadhav,SK Trivedi,BJ Rohrer,2,Not out
15.4,KM Jadhav,SK Trivedi,BJ Rohrer,0,Not out
15.5,KM Jadhav,SK Trivedi,BJ Rohrer,0,Not out
15.6,KM Jadhav,SK Trivedi,BJ Rohrer,0,Not out
16.1,BJ Rohrer,SW Tait,KM Jadhav,0,Not out
16.2,BJ Rohrer,SW Tait,KM Jadhav,2,Not out
16.3,BJ Rohrer,SW Tait,KM Jadhav,4,Not out
16.4,BJ Rohrer,SW Tait,KM Jadhav,4,Not out
16.5,BJ Rohrer,SW Tait,KM Jadhav,0,Not out
16.6,KM Jadhav,SW Tait,BJ Rohrer,0,Not out
16.7,KM Jadhav,SW Tait,BJ Rohrer,0,Not out
17.1,BJ Rohrer,JP Faulkner,KM Jadhav,0,Not out
17.2,BJ Rohrer,JP Faulkner,KM Jadhav,1,Not out
17.3,KM Jadhav,JP Faulkner,BJ Rohrer,2,Not out
17.4,KM Jadhav,JP Faulkner,BJ Rohrer,2,Not out
17.5,KM Jadhav,JP Faulkner,BJ Rohrer,4,Not out
17.6,KM Jadhav,JP Faulkner,BJ Rohrer,1,Not out
17.7,BJ Rohrer,JP Faulkner,KM Jadhav,1,Not out
18.1,BJ Rohrer,SR Watson,KM Jadhav,2,Not out
18.2,BJ Rohrer,SR Watson,KM Jadhav,0,Not out
18.3,BJ Rohrer,SR Watson,KM Jadhav,4,Not out
18.4,BJ Rohrer,SR Watson,KM Jadhav,1,Not out
18.5,KM Jadhav,SR Watson,BJ Rohrer,1,Not out
18.6,BJ Rohrer,SR Watson,KM Jadhav,4,Not out
19.1,KM Jadhav,JP Faulkner,BJ Rohrer,1,Not out
19.2,BJ Rohrer,JP Faulkner,KM Jadhav,1,Not out
19.3,KM Jadhav,JP Faulkner,BJ Rohrer,1,Not out
19.4,BJ Rohrer,JP Faulkner,KM Jadhav,4,Not out
19.5,BJ Rohrer,JP Faulkner,KM Jadhav,6,Not out
19.6,BJ Rohrer,JP Faulkner,KM Jadhav,1,Not out
