ball_no,batsman,bowler,non_striker,runs,wicket_status
0.1,DA Warner,MM Sharma,S Dhawan,0,Not out
0.2,DA Warner,MM Sharma,S Dhawan,0,Not out
0.3,DA Warner,MM Sharma,S Dhawan,4,Not out
0.4,DA Warner,MM Sharma,S Dhawan,0,Not out
0.5,DA Warner,MM Sharma,S Dhawan,4,Not out
0.6,DA Warner,MM Sharma,S Dhawan,2,Not out
1.1,S Dhawan,R Ashwin,DA Warner,1,Not out
1.2,DA Warner,R Ashwin,S Dhawan,6,Not out
1.3,DA Warner,R Ashwin,S Dhawan,0,Not out
1.4,DA Warner,R Ashwin,S Dhawan,0,Not out
1.5,DA Warner,R Ashwin,S Dhawan,4,Not out
1.6,DA Warner,R Ashwin,S Dhawan,1,Not out
2.1,DA Warner,MM Sharma,S Dhawan,4,Not out
2.2,DA Warner,MM Sharma,S Dhawan,4,Not out
2.3,DA Warner,MM Sharma,S Dhawan,1,Not out
2.4,S Dhawan,MM Sharma,DA Warner,2,Not out
2.5,S Dhawan,MM Sharma,DA Warner,0,Not out
2.6,S Dhawan,MM Sharma,DA Warner,1,Not out
3.1,S Dhawan,JW Hastings,DA Warner,0,Not out
3.2,S Dhawan,JW Hastings,DA Warner,0,Not out
3.3,S Dhawan,JW Hastings,DA Warner,1,Not out
3.4,DA Warner,JW Hastings,S Dhawan,0,Not out
3.5,DA Warner,JW Hastings,S Dhawan,4,Not out
3.6,DA Warner,JW Hastings,S Dhawan,0,Not out
4.1,S Dhawan,R Ashwin,DA Warner,0,Not out
4.2,S Dhawan,R Ashwin,DA Warner,1,Not out
4.3,DA Warner,R Ashwin,S Dhawan,1,Not out
4.4,S Dhawan,R Ashwin,DA Warner,0,Not out
4.5,S Dhawan,R Ashwin,DA Warner,1,Not out
4.6,DA Warner,R Ashwin,S Dhawan,1,Not out
5.1,DA Warner,JW Hastings,S Dhawan,0,Not out
5.2,DA Warner,JW Hastings,S Dhawan,4,Not out
5.3,DA Warner,JW Hastings,S Dhawan,4,Not out
5.4,DA Warner,JW Hastings,S Dhawan,4,Not out
5.5,DA Warner,JW Hastings,S Dhawan,0,Not out
5.6,DA Warner,JW Hastings,S Dhawan,4,Not out
5.7,DA Warner,JW Hastings,S Dhawan,4,Not out
6.1,S Dhawan,RA Jadeja,DA Warner,1,Not out
6.2,DA Warner,RA Jadeja,S Dhawan,1,Not out
6.3,S Dhawan,RA Jadeja,DA Warner,0,Not out
6.4,S Dhawan,RA Jadeja,DA Warner,1,Not out
6.5,DA Warner,RA Jadeja,S Dhawan,2,Not out
6.6,DA Warner,RA Jadeja,S Dhawan,2,Not out
7.1,S Dhawan,R Ashwin,DA Warner,0,Not out
7.2,S Dhawan,R Ashwin,DA Warner,1,Not out
7.3,DA Warner,R Ashwin,S Dhawan,1,Not out
7.4,S Dhawan,R Ashwin,DA Warner,1,Not out
7.5,DA Warner,R Ashwin,S Dhawan,2,Not out
7.6,DA Warner,R Ashwin,S Dhawan,0,Not out
8.1,S Dhawan,RA Jadeja,DA Warner,1,Not out
8.2,DA Warner,RA Jadeja,S Dhawan,0,Not out
8.3,DA Warner,RA Jadeja,S Dhawan,4,Not out
8.4,DA Warner,RA Jadeja,S Dhawan,6,Not out
8.5,DA Warner,RA Jadeja,S Dhawan,1,Not out
8.6,S Dhawan,RA Jadeja,DA Warner,0,Not out
8.7,DA Warner,RA Jadeja,S Dhawan,0,Not out
8.8,DA Warner,RA Jadeja,S Dhawan,1,Not out
9.1,DA Warner,R Ashwin,S Dhawan,1,Not out
9.2,S Dhawan,R Ashwin,DA Warner,1,Not out
9.3,DA Warner,R Ashwin,S Dhawan,1,Not out
9.4,S Dhawan,R Ashwin,DA Warner,2,Not out
9.5,S Dhawan,R Ashwin,DA Warner,1,Not out
9.6,DA Warner,R Ashwin,S Dhawan,2,Not out
10.1,S Dhawan,P Negi,DA Warner,1,Not out
10.2,DA Warner,P Negi,S Dhawan,6,Not out
10.3,DA Warner,P Negi,S Dhawan,1,Not out
10.4,S Dhawan,P Negi,DA Warner,1,Not out
10.5,DA Warner,P Negi,S Dhawan,1,Not out
10.6,S Dhawan,P Negi,DA Warner,4,Not out
11.1,DA Warner,JW Hastings,S Dhawan,2,Not out
11.2,DA Warner,JW Hastings,S Dhawan,0,bowled
11.3,NV Ojha,JW Hastings,S Dhawan,0,Not out
11.4,NV Ojha,JW Hastings,S Dhawan,0,Not out
