ball_no,batsman,bowler,non_striker,runs,wicket_status
0.1,RV Uthappa,MA Starc,G Gambhir,1,Not out
0.2,G Gambhir,MA Starc,RV Uthappa,4,Not out
0.3,G Gambhir,MA Starc,RV Uthappa,0,Not out
0.4,G Gambhir,MA Starc,RV Uthappa,0,Not out
0.5,G Gambhir,MA Starc,RV Uthappa,0,caught
0.6,MK Pandey,MA Starc,RV Uthappa,0,Not out
1.1,RV Uthappa,AB Dinda,MK Pandey,0,Not out
1.2,RV Uthappa,AB Dinda,MK Pandey,1,Not out
1.3,MK Pandey,AB Dinda,RV Uthappa,4,Not out
1.4,MK Pandey,AB Dinda,RV Uthappa,0,Not out
1.5,MK Pandey,AB Dinda,RV Uthappa,0,Not out
1.6,MK Pandey,AB Dinda,RV Uthappa,0,Not out
1.7,MK Pandey,AB Dinda,RV Uthappa,4,Not out
2.1,RV Uthappa,MA Starc,MK Pandey,1,Not out
2.2,MK Pandey,MA Starc,RV Uthappa,1,Not out
2.3,RV Uthappa,MA Starc,MK Pandey,1,Not out
2.4,MK Pandey,MA Starc,RV Uthappa,0,Not out
2.5,MK Pandey,MA Starc,RV Uthappa,0,Not out
2.6,MK Pandey,MA Starc,RV Uthappa,4,Not out
3.1,RV Uthappa,AB Dinda,MK Pandey,1,Not out
3.2,MK Pandey,AB Dinda,RV Uthappa,0,Not out
3.3,MK Pandey,AB Dinda,RV Uthappa,0,Not out
3.4,MK Pandey,AB Dinda,RV Uthappa,0,caught
3.5,RV Uthappa,AB Dinda,YK Pathan,0,Not out
3.6,RV Uthappa,AB Dinda,YK Pathan,5,Not out
4.1,RV Uthappa,AN Ahmed,YK Pathan,0,Not out
4.2,YK Pathan,AN Ahmed,RV Uthappa,4,Not out
4.3,YK Pathan,AN Ahmed,RV Uthappa,0,Not out
4.4,YK Pathan,AN Ahmed,RV Uthappa,0,Not out
4.5,YK Pathan,AN Ahmed,RV Uthappa,1,Not out
4.6,RV Uthappa,AN Ahmed,YK Pathan,1,Not out
5.1,RV Uthappa,M Muralitharan,YK Pathan,1,Not out
5.2,YK Pathan,M Muralitharan,RV Uthappa,1,Not out
5.3,RV Uthappa,M Muralitharan,YK Pathan,0,Not out
5.4,RV Uthappa,M Muralitharan,YK Pathan,1,Not out
5.5,YK Pathan,M Muralitharan,RV Uthappa,0,Not out
5.6,YK Pathan,M Muralitharan,RV Uthappa,6,Not out
5.7,YK Pathan,M Muralitharan,RV Uthappa,0,Not out
6.1,RV Uthappa,Yuvraj Singh,YK Pathan,1,Not out
6.2,YK Pathan,Yuvraj Singh,RV Uthappa,6,Not out
6.3,YK Pathan,Yuvraj Singh,RV Uthappa,2,Not out
6.4,YK Pathan,Yuvraj Singh,RV Uthappa,0,Not out
6.5,YK Pathan,Yuvraj Singh,RV Uthappa,2,Not out
6.6,YK Pathan,Yuvraj Singh,RV Uthappa,0,run out
7.1,RV Uthappa,YS Chahal,Shakib Al Hasan,4,Not out
7.2,RV Uthappa,YS Chahal,Shakib Al Hasan,1,Not out
7.3,Shakib Al Hasan,YS Chahal,RV Uthappa,1,Not out
7.4,RV Uthappa,YS Chahal,Shakib Al Hasan,0,Not out
7.5,RV Uthappa,YS Chahal,Shakib Al Hasan,0,Not out
7.6,RV Uthappa,YS Chahal,Shakib Al Hasan,1,Not out
8.1,RV Uthappa,Yuvraj Singh,Shakib Al Hasan,4,Not out
8.2,RV Uthappa,Yuvraj Singh,Shakib Al Hasan,1,Not out
8.3,Shakib Al Hasan,Yuvraj Singh,RV Uthappa,0,Not out
8.4,Shakib Al Hasan,Yuvraj Singh,RV Uthappa,2,Not out
8.5,Shakib Al Hasan,Yuvraj Singh,RV Uthappa,2,Not out
8.6,Shakib Al Hasan,Yuvraj Singh,RV Uthappa,1,Not out
9.1,Shakib Al Hasan,YS Chahal,RV Uthappa,1,Not out
9.2,RV Uthappa,YS Chahal,Shakib Al Hasan,6,Not out
9.3,RV Uthappa,YS Chahal,Shakib Al Hasan,1,Not out
9.4,Shakib Al Hasan,YS Chahal,RV Uthappa,1,Not out
9.5,RV Uthappa,YS Chahal,Shakib Al Hasan,0,Not out
9.6,RV Uthappa,YS Chahal,Shakib Al Hasan,4,Not out
10.1,Shakib Al Hasan,M Muralitharan,RV Uthappa,0,Not out
10.2,Shakib Al Hasan,M Muralitharan,RV Uthappa,1,Not out
10.3,RV Uthappa,M Muralitharan,Shakib Al Hasan,2,Not out
10.4,RV Uthappa,M Muralitharan,Shakib Al Hasan,4,Not out
10.5,RV Uthappa,M Muralitharan,Shakib Al Hasan,1,Not out
10.6,Shakib Al Hasan,M Muralitharan,RV Uthappa,1,Not out
11.1,Shakib Al Hasan,AN Ahmed,RV Uthappa,4,Not out
11.2,Shakib Al Hasan,AN Ahmed,RV Uthappa,0,Not out
11.3,Shakib Al Hasan,AN Ahmed,RV Uthappa,0,Not out
11.4,Shakib Al Hasan,AN Ahmed,RV Uthappa,1,Not out
11.5,RV Uthappa,AN Ahmed,Shakib Al Hasan,4,Not out
11.6,RV Uthappa,AN Ahmed,Shakib Al Hasan,1,Not out
12.1,RV Uthappa,YS Chahal,Shakib Al Hasan,0,Not out
12.2,RV Uthappa,YS Chahal,Shakib Al Hasan,0,Not out
12.3,RV Uthappa,YS Chahal,Shakib Al Hasan,0,Not out
12.4,RV Uthappa,YS Chahal,Shakib Al Hasan,1,Not out
12.5,Shakib Al Hasan,YS Chahal,RV Uthappa,4,Not out
12.6,Shakib Al Hasan,YS Chahal,RV Uthappa,1,Not out
13.1,Shakib Al Hasan,AB Dinda,RV Uthappa,0,Not out
13.2,Shakib Al Hasan,AB Dinda,RV Uthappa,0,Not out
13.3,Shakib Al Hasan,AB Dinda,RV Uthappa,1,Not out
13.4,RV Uthappa,AB Dinda,Shakib Al Hasan,1,Not out
13.5,Shakib Al Hasan,AB Dinda,RV Uthappa,1,Not out
13.6,RV Uthappa,AB Dinda,Shakib Al Hasan,1,Not out
13.7,Shakib Al Hasan,AB Dinda,RV Uthappa,1,Not out
14.1,Shakib Al Hasan,YS Chahal,RV Uthappa,4,Not out
14.2,Shakib Al Hasan,YS Chahal,RV Uthappa,6,Not out
14.3,Shakib Al Hasan,YS Chahal,RV Uthappa,2,Not out
14.4,Shakib Al Hasan,YS Chahal,RV Uthappa,6,Not out
14.5,Shakib Al Hasan,YS Chahal,RV Uthappa,0,Not out
14.6,Shakib Al Hasan,YS Chahal,RV Uthappa,6,Not out
15.1,RV Uthappa,AN Ahmed,Shakib Al Hasan,4,Not out
15.2,RV Uthappa,AN Ahmed,Shakib Al Hasan,2,Not out
15.3,RV Uthappa,AN Ahmed,Shakib Al Hasan,2,Not out
15.4,RV Uthappa,AN Ahmed,Shakib Al Hasan,1,Not out
15.5,Shakib Al Hasan,AN Ahmed,RV Uthappa,0,Not out
15.6,Shakib Al Hasan,AN Ahmed,RV Uthappa,0,Not out
16.1,RV Uthappa,MA Starc,Shakib Al Hasan,1,Not out
16.2,Shakib Al Hasan,MA Starc,RV Uthappa,1,Not out
16.3,RV Uthappa,MA Starc,Shakib Al Hasan,1,Not out
