ball_no,batsman,bowler,non_striker,runs,wicket_status
0.1,RV Uthappa,Mohammed Shami,G Gambhir,0,Not out
0.2,RV Uthappa,Mohammed Shami,G Gambhir,1,Not out
0.3,G Gambhir,Mohammed Shami,RV Uthappa,0,Not out
0.4,G Gambhir,Mohammed Shami,RV Uthappa,0,Not out
0.5,G Gambhir,Mohammed Shami,RV Uthappa,1,Not out
0.6,RV Uthappa,Mohammed Shami,G Gambhir,0,Not out
1.1,G Gambhir,WD Parnell,RV Uthappa,0,Not out
1.2,G Gambhir,WD Parnell,RV Uthappa,4,Not out
1.3,G Gambhir,WD Parnell,RV Uthappa,0,Not out
1.4,RV Uthappa,WD Parnell,G Gambhir,0,Not out
1.5,RV Uthappa,WD Parnell,G Gambhir,4,Not out
1.6,RV Uthappa,WD Parnell,G Gambhir,0,Not out
2.1,G Gambhir,Mohammed Shami,RV Uthappa,1,Not out
2.2,RV Uthappa,Mohammed Shami,G Gambhir,4,Not out
2.3,RV Uthappa,Mohammed Shami,G Gambhir,4,Not out
2.4,RV Uthappa,Mohammed Shami,G Gambhir,1,Not out
2.5,G Gambhir,Mohammed Shami,RV Uthappa,1,Not out
2.6,RV Uthappa,Mohammed Shami,G Gambhir,1,Not out
3.1,RV Uthappa,WD Parnell,G Gambhir,1,Not out
3.2,G Gambhir,WD Parnell,RV Uthappa,1,Not out
3.3,RV Uthappa,WD Parnell,G Gambhir,0,Not out
3.4,RV Uthappa,WD Parnell,G Gambhir,0,Not out
3.5,RV Uthappa,WD Parnell,G Gambhir,1,Not out
3.6,G Gambhir,WD Parnell,RV Uthappa,0,Not out
4.1,RV Uthappa,LR Shukla,G Gambhir,0,Not out
4.2,RV Uthappa,LR Shukla,G Gambhir,1,Not out
4.3,G Gambhir,LR Shukla,RV Uthappa,0,Not out
4.4,RV Uthappa,LR Shukla,G Gambhir,0,Not out
4.5,RV Uthappa,LR Shukla,G Gambhir,1,Not out
4.6,G Gambhir,LR Shukla,RV Uthappa,2,Not out
4.7,G Gambhir,LR Shukla,RV Uthappa,6,Not out
5.1,RV Uthappa,S Kaul,G Gambhir,2,Not out
5.2,RV Uthappa,S Kaul,G Gambhir,1,Not out
5.3,G Gambhir,S Kaul,RV Uthappa,0,Not out
5.4,G Gambhir,S Kaul,RV Uthappa,2,Not out
5.5,G Gambhir,S Kaul,RV Uthappa,0,Not out
5.6,G Gambhir,S Kaul,RV Uthappa,1,Not out
6.1,G Gambhir,JP Duminy,RV Uthappa,1,Not out
6.2,RV Uthappa,JP Duminy,G Gambhir,1,Not out
6.3,G Gambhir,JP Duminy,RV Uthappa,1,Not out
6.4,RV Uthappa,JP Duminy,G Gambhir,1,Not out
6.5,G Gambhir,JP Duminy,RV Uthappa,1,Not out
6.6,RV Uthappa,JP Duminy,G Gambhir,6,Not out
7.1,G Gambhir,S Nadeem,RV Uthappa,4,Not out
7.2,G Gambhir,S Nadeem,RV Uthappa,0,Not out
7.3,G Gambhir,S Nadeem,RV Uthappa,0,Not out
7.4,RV Uthappa,S Nadeem,G Gambhir,1,Not out
7.5,G Gambhir,S Nadeem,RV Uthappa,2,Not out
7.6,G Gambhir,S Nadeem,RV Uthappa,1,Not out
8.1,G Gambhir,Mohammed Shami,RV Uthappa,0,Not out
8.2,G Gambhir,Mohammed Shami,RV Uthappa,1,Not out
8.3,RV Uthappa,Mohammed Shami,G Gambhir,1,Not out
8.4,G Gambhir,Mohammed Shami,RV Uthappa,1,Not out
8.5,RV Uthappa,Mohammed Shami,G Gambhir,1,Not out
8.6,G Gambhir,Mohammed Shami,RV Uthappa,1,Not out
9.1,G Gambhir,S Kaul,RV Uthappa,4,Not out
9.2,G Gambhir,S Kaul,RV Uthappa,1,Not out
9.3,RV Uthappa,S Kaul,G Gambhir,2,Not out
9.4,RV Uthappa,S Kaul,G Gambhir,1,Not out
9.5,G Gambhir,S Kaul,RV Uthappa,4,Not out
9.6,G Gambhir,S Kaul,RV Uthappa,1,Not out
10.1,G Gambhir,S Nadeem,RV Uthappa,1,Not out
10.2,RV Uthappa,S Nadeem,G Gambhir,1,Not out
10.3,G Gambhir,S Nadeem,RV Uthappa,1,Not out
10.4,RV Uthappa,S Nadeem,G Gambhir,4,Not out
10.5,RV Uthappa,S Nadeem,G Gambhir,4,Not out
10.6,RV Uthappa,S Nadeem,G Gambhir,1,Not out
11.1,RV Uthappa,WD Parnell,G Gambhir,0,Not out
11.2,RV Uthappa,WD Parnell,G Gambhir,1,Not out
11.3,G Gambhir,WD Parnell,RV Uthappa,2,Not out
11.4,G Gambhir,WD Parnell,RV Uthappa,1,Not out
11.5,RV Uthappa,WD Parnell,G Gambhir,0,lbw
11.6,MK Pandey,WD Parnell,G Gambhir,1,Not out
12.1,MK Pandey,S Nadeem,G Gambhir,1,Not out
12.2,G Gambhir,S Nadeem,MK Pandey,2,Not out
12.3,G Gambhir,S Nadeem,MK Pandey,1,Not out
12.4,MK Pandey,S Nadeem,G Gambhir,3,Not out
12.5,G Gambhir,S Nadeem,MK Pandey,1,Not out
12.6,MK Pandey,S Nadeem,G Gambhir,1,Not out
13.1,MK Pandey,LR Shukla,G Gambhir,4,Not out
13.2,MK Pandey,LR Shukla,G Gambhir,1,Not out
13.3,G Gambhir,LR Shukla,MK Pandey,1,Not out
13.4,MK Pandey,LR Shukla,G Gambhir,1,Not out
13.5,G Gambhir,LR Shukla,MK Pandey,1,Not out
13.6,MK Pandey,LR Shukla,G Gambhir,0,Not out
14.1,G Gambhir,Mohammed Shami,MK Pandey,0,Not out
14.2,G Gambhir,Mohammed Shami,MK Pandey,1,Not out
14.3,MK Pandey,Mohammed Shami,G Gambhir,1,Not out
14.4,G Gambhir,Mohammed Shami,MK Pandey,0,Not out
