ball_no,batsman,bowler,non_striker,runs,wicket_status
0.1,MEK Hussey,Z Khan,M Vijay,0,Not out
0.2,MEK Hussey,Z Khan,M Vijay,0,Not out
0.3,M Vijay,Z Khan,MEK Hussey,0,Not out
0.4,M Vijay,Z Khan,MEK Hussey,1,Not out
0.5,MEK Hussey,Z Khan,M Vijay,0,Not out
0.6,MEK Hussey,Z Khan,M Vijay,0,Not out
0.7,MEK Hussey,Z Khan,M Vijay,0,lbw
1.1,M Vijay,S Aravind,SK Raina,4,Not out
1.2,M Vijay,S Aravind,SK Raina,0,Not out
1.3,M Vijay,S Aravind,SK Raina,0,lbw
1.4,S Badrinath,S Aravind,SK Raina,0,Not out
1.5,S Badrinath,S Aravind,SK Raina,4,Not out
1.6,S Badrinath,S Aravind,SK Raina,1,Not out
2.1,S Badrinath,Z Khan,SK Raina,0,Not out
2.2,S Badrinath,Z Khan,SK Raina,0,Not out
2.3,S Badrinath,Z Khan,SK Raina,0,Not out
2.4,S Badrinath,Z Khan,SK Raina,0,Not out
2.5,S Badrinath,Z Khan,SK Raina,0,Not out
2.6,S Badrinath,Z Khan,SK Raina,0,Not out
2.7,S Badrinath,Z Khan,SK Raina,0,Not out
3.1,SK Raina,S Aravind,S Badrinath,0,Not out
3.2,S Badrinath,S Aravind,SK Raina,0,Not out
3.3,S Badrinath,S Aravind,SK Raina,2,Not out
3.4,S Badrinath,S Aravind,SK Raina,0,Not out
3.5,S Badrinath,S Aravind,SK Raina,0,Not out
3.6,S Badrinath,S Aravind,SK Raina,0,Not out
4.1,SK Raina,Z Khan,S Badrinath,0,Not out
4.2,SK Raina,Z Khan,S Badrinath,0,Not out
4.3,SK Raina,Z Khan,S Badrinath,0,Not out
4.4,SK Raina,Z Khan,S Badrinath,0,Not out
4.5,SK Raina,Z Khan,S Badrinath,4,Not out
4.6,SK Raina,Z Khan,S Badrinath,4,Not out
5.1,S Badrinath,A Mithun,SK Raina,1,Not out
5.2,SK Raina,A Mithun,S Badrinath,0,Not out
5.3,SK Raina,A Mithun,S Badrinath,0,Not out
5.4,SK Raina,A Mithun,S Badrinath,0,Not out
5.5,SK Raina,A Mithun,S Badrinath,0,Not out
5.6,SK Raina,A Mithun,S Badrinath,0,Not out
6.1,S Badrinath,V Kohli,SK Raina,0,Not out
6.2,S Badrinath,V Kohli,SK Raina,0,Not out
6.3,S Badrinath,V Kohli,SK Raina,1,Not out
6.4,SK Raina,V Kohli,S Badrinath,1,Not out
6.5,S Badrinath,V Kohli,SK Raina,0,Not out
6.6,S Badrinath,V Kohli,SK Raina,1,Not out
7.1,S Badrinath,DL Vettori,SK Raina,4,Not out
7.2,S Badrinath,DL Vettori,SK Raina,1,Not out
7.3,SK Raina,DL Vettori,S Badrinath,0,Not out
7.4,SK Raina,DL Vettori,S Badrinath,0,Not out
7.5,SK Raina,DL Vettori,S Badrinath,1,Not out
7.6,S Badrinath,DL Vettori,SK Raina,2,Not out
8.1,SK Raina,V Kohli,S Badrinath,4,Not out
8.2,SK Raina,V Kohli,S Badrinath,0,Not out
8.3,SK Raina,V Kohli,S Badrinath,1,Not out
8.4,S Badrinath,V Kohli,SK Raina,1,Not out
8.5,SK Raina,V Kohli,S Badrinath,1,Not out
8.6,S Badrinath,V Kohli,SK Raina,4,Not out
8.7,S Badrinath,V Kohli,SK Raina,4,Not out
9.1,SK Raina,DL Vettori,S Badrinath,1,Not out
9.2,S Badrinath,DL Vettori,SK Raina,1,Not out
9.3,SK Raina,DL Vettori,S Badrinath,0,Not out
9.4,SK Raina,DL Vettori,S Badrinath,1,Not out
9.5,S Badrinath,DL Vettori,SK Raina,1,Not out
9.6,SK Raina,DL Vettori,S Badrinath,6,Not out
10.1,S Badrinath,A Mithun,SK Raina,1,Not out
10.2,SK Raina,A Mithun,S Badrinath,1,Not out
10.3,S Badrinath,A Mithun,SK Raina,1,Not out
10.4,SK Raina,A Mithun,S Badrinath,1,Not out
10.5,S Badrinath,A Mithun,SK Raina,4,Not out
10.6,S Badrinath,A Mithun,SK Raina,0,caught
11.1,MS Dhoni,CH Gayle,SK Raina,0,Not out
11.2,MS Dhoni,CH Gayle,SK Raina,0,Not out
11.3,MS Dhoni,CH Gayle,SK Raina,0,Not out
11.4,MS Dhoni,CH Gayle,SK Raina,1,Not out
11.5,SK Raina,CH Gayle,MS Dhoni,0,Not out
11.6,SK Raina,CH Gayle,MS Dhoni,0,Not out
12.1,MS Dhoni,A Mithun,SK Raina,1,Not out
12.2,SK Raina,A Mithun,MS Dhoni,6,Not out
12.3,SK Raina,A Mithun,MS Dhoni,0,Not out
12.4,SK Raina,A Mithun,MS Dhoni,2,Not out
12.5,SK Raina,A Mithun,MS Dhoni,6,Not out
12.6,SK Raina,A Mithun,MS Dhoni,1,Not out
12.7,MS Dhoni,A Mithun,SK Raina,4,Not out
12.8,MS Dhoni,A Mithun,SK Raina,1,Not out
13.1,MS Dhoni,CH Gayle,SK Raina,2,Not out
13.2,MS Dhoni,CH Gayle,SK Raina,1,Not out
13.3,SK Raina,CH Gayle,MS Dhoni,0,Not out
13.4,SK Raina,CH Gayle,MS Dhoni,1,Not out
13.5,MS Dhoni,CH Gayle,SK Raina,1,Not out
13.6,SK Raina,CH Gayle,MS Dhoni,0,Not out
14.1,MS Dhoni,DL Vettori,SK Raina,1,Not out
14.2,SK Raina,DL Vettori,MS Dhoni,1,Not out
14.3,MS Dhoni,DL Vettori,SK Raina,0,Not out
14.4,MS Dhoni,DL Vettori,SK Raina,4,Not out
14.5,MS Dhoni,DL Vettori,SK Raina,1,Not out
14.6,SK Raina,DL Vettori,MS Dhoni,4,Not out
15.1,MS Dhoni,CH Gayle,SK Raina,1,Not out
15.2,SK Raina,CH Gayle,MS Dhoni,0,Not out
15.3,SK Raina,CH Gayle,MS Dhoni,1,Not out
15.4,MS Dhoni,CH Gayle,SK Raina,1,Not out
15.5,SK Raina,CH Gayle,MS Dhoni,1,Not out
15.6,MS Dhoni,CH Gayle,SK Raina,4,Not out
16.1,SK Raina,Z Khan,MS Dhoni,6,Not out
16.2,SK Raina,Z Khan,MS Dhoni,1,Not out
16.3,MS Dhoni,Z Khan,SK Raina,6,Not out
16.4,MS Dhoni,Z Khan,SK Raina,0,caught
16.5,JA Morkel,Z Khan,SK Raina,1,Not out
16.6,SK Raina,Z Khan,JA Morkel,6,Not out
17.1,JA Morkel,CH Gayle,SK Raina,1,Not out
17.2,SK Raina,CH Gayle,JA Morkel,0,Not out
17.3,SK Raina,CH Gayle,JA Morkel,1,Not out
17.4,JA Morkel,CH Gayle,SK Raina,0,Not out
17.5,JA Morkel,CH Gayle,SK Raina,1,Not out
17.6,SK Raina,CH Gayle,JA Morkel,0,Not out
17.7,SK Raina,CH Gayle,JA Morkel,1,Not out
18.1,SK Raina,S Aravind,JA Morkel,1,Not out
18.2,JA Morkel,S Aravind,SK Raina,6,Not out
18.3,JA Morkel,S Aravind,SK Raina,6,Not out
18.4,JA Morkel,S Aravind,SK Raina,1,Not out
18.5,SK Raina,S Aravind,JA Morkel,6,Not out
18.6,SK Raina,S Aravind,JA Morkel,1,Not out
19.1,SK Raina,DL Vettori,JA Morkel,1,Not out
19.2,JA Morkel,DL Vettori,SK Raina,4,Not out
19.3,JA Morkel,DL Vettori,SK Raina,2,Not out
19.4,JA Morkel,DL Vettori,SK Raina,6,Not out
