ball_no,batsman,bowler,non_striker,runs,wicket_status
0.1,Niraj Patel,M Ntini,SA Asnodkar,0,Not out
0.2,Niraj Patel,M Ntini,SA Asnodkar,0,Not out
0.3,Niraj Patel,M Ntini,SA Asnodkar,0,Not out
0.4,Niraj Patel,M Ntini,SA Asnodkar,1,Not out
0.5,SA Asnodkar,M Ntini,Niraj Patel,1,Not out
0.6,Niraj Patel,M Ntini,SA Asnodkar,0,Not out
1.1,SA Asnodkar,MS Gony,Niraj Patel,0,Not out
1.2,SA Asnodkar,MS Gony,Niraj Patel,2,Not out
1.3,SA Asnodkar,MS Gony,Niraj Patel,4,Not out
1.4,SA Asnodkar,MS Gony,Niraj Patel,1,Not out
1.5,Niraj Patel,MS Gony,SA Asnodkar,1,Not out
1.6,SA Asnodkar,MS Gony,Niraj Patel,4,Not out
2.1,Niraj Patel,M Ntini,SA Asnodkar,0,Not out
2.2,Niraj Patel,M Ntini,SA Asnodkar,0,Not out
2.3,Niraj Patel,M Ntini,SA Asnodkar,0,Not out
2.4,Niraj Patel,M Ntini,SA Asnodkar,0,Not out
2.5,SA Asnodkar,M Ntini,Niraj Patel,0,Not out
2.6,SA Asnodkar,M Ntini,Niraj Patel,0,Not out
3.1,Niraj Patel,MS Gony,SA Asnodkar,0,bowled
3.2,Kamran Akmal,MS Gony,SA Asnodkar,1,Not out
3.3,SA Asnodkar,MS Gony,Kamran Akmal,2,Not out
3.4,SA Asnodkar,MS Gony,Kamran Akmal,4,Not out
3.5,SA Asnodkar,MS Gony,Kamran Akmal,1,Not out
3.6,Kamran Akmal,MS Gony,SA Asnodkar,0,Not out
4.1,SA Asnodkar,M Ntini,Kamran Akmal,0,Not out
4.2,SA Asnodkar,M Ntini,Kamran Akmal,4,Not out
4.3,SA Asnodkar,M Ntini,Kamran Akmal,1,Not out
4.4,Kamran Akmal,M Ntini,SA Asnodkar,0,Not out
4.5,Kamran Akmal,M Ntini,SA Asnodkar,4,Not out
4.6,Kamran Akmal,M Ntini,SA Asnodkar,0,Not out
5.1,SA Asnodkar,MS Gony,Kamran Akmal,2,Not out
5.2,SA Asnodkar,MS Gony,Kamran Akmal,1,Not out
5.3,Kamran Akmal,MS Gony,SA Asnodkar,1,Not out
5.4,SA Asnodkar,MS Gony,Kamran Akmal,0,Not out
5.5,SA Asnodkar,MS Gony,Kamran Akmal,0,Not out
5.6,SA Asnodkar,MS Gony,Kamran Akmal,1,Not out
6.1,SA Asnodkar,JA Morkel,Kamran Akmal,0,caught
6.2,SR Watson,JA Morkel,Kamran Akmal,0,Not out
6.3,SR Watson,JA Morkel,Kamran Akmal,1,Not out
6.4,Kamran Akmal,JA Morkel,SR Watson,0,run out
6.5,SR Watson,JA Morkel,YK Pathan,1,Not out
6.6,YK Pathan,JA Morkel,SR Watson,1,Not out
7.1,YK Pathan,L Balaji,SR Watson,0,Not out
