ball_no,batsman,bowler,non_striker,runs,wicket_status
0.1,MA Agarwal,P Kumar,CH Gayle,0,Not out
0.2,MA Agarwal,P Kumar,CH Gayle,1,Not out
0.3,CH Gayle,P Kumar,MA Agarwal,0,Not out
0.4,CH Gayle,P Kumar,MA Agarwal,0,Not out
0.5,CH Gayle,P Kumar,MA Agarwal,0,Not out
0.6,CH Gayle,P Kumar,MA Agarwal,0,Not out
0.7,CH Gayle,P Kumar,MA Agarwal,1,Not out
1.1,CH Gayle,P Awana,MA Agarwal,1,Not out
1.2,MA Agarwal,P Awana,CH Gayle,0,lbw
1.3,V Kohli,P Awana,CH Gayle,4,Not out
1.4,V Kohli,P Awana,CH Gayle,0,Not out
1.5,V Kohli,P Awana,CH Gayle,0,Not out
1.6,V Kohli,P Awana,CH Gayle,0,caught
2.1,CH Gayle,P Kumar,SS Tiwary,0,Not out
2.2,CH Gayle,P Kumar,SS Tiwary,0,Not out
2.3,CH Gayle,P Kumar,SS Tiwary,4,Not out
2.4,CH Gayle,P Kumar,SS Tiwary,4,Not out
2.5,CH Gayle,P Kumar,SS Tiwary,0,Not out
2.6,CH Gayle,P Kumar,SS Tiwary,0,Not out
2.7,CH Gayle,P Kumar,SS Tiwary,0,Not out
3.1,SS Tiwary,P Awana,CH Gayle,0,Not out
3.2,SS Tiwary,P Awana,CH Gayle,1,Not out
3.3,CH Gayle,P Awana,SS Tiwary,0,Not out
3.4,CH Gayle,P Awana,SS Tiwary,0,Not out
3.5,CH Gayle,P Awana,SS Tiwary,0,Not out
3.6,CH Gayle,P Awana,SS Tiwary,0,Not out
4.1,SS Tiwary,P Kumar,CH Gayle,1,Not out
4.2,CH Gayle,P Kumar,SS Tiwary,1,Not out
4.3,SS Tiwary,P Kumar,CH Gayle,0,Not out
4.4,SS Tiwary,P Kumar,CH Gayle,1,Not out
4.5,CH Gayle,P Kumar,SS Tiwary,3,Not out
4.6,SS Tiwary,P Kumar,CH Gayle,1,Not out
5.1,SS Tiwary,P Awana,CH Gayle,0,caught
5.2,AB de Villiers,P Awana,CH Gayle,0,Not out
5.3,AB de Villiers,P Awana,CH Gayle,3,Not out
5.4,CH Gayle,P Awana,AB de Villiers,4,Not out
5.5,CH Gayle,P Awana,AB de Villiers,4,Not out
5.6,CH Gayle,P Awana,AB de Villiers,0,Not out
6.1,AB de Villiers,PP Chawla,CH Gayle,1,Not out
6.2,CH Gayle,PP Chawla,AB de Villiers,0,Not out
6.3,CH Gayle,PP Chawla,AB de Villiers,1,Not out
6.4,AB de Villiers,PP Chawla,CH Gayle,1,Not out
6.5,CH Gayle,PP Chawla,AB de Villiers,0,Not out
6.6,CH Gayle,PP Chawla,AB de Villiers,0,Not out
7.1,AB de Villiers,Harmeet Singh,CH Gayle,1,Not out
7.2,CH Gayle,Harmeet Singh,AB de Villiers,2,Not out
7.3,CH Gayle,Harmeet Singh,AB de Villiers,1,Not out
7.4,AB de Villiers,Harmeet Singh,CH Gayle,1,Not out
7.5,CH Gayle,Harmeet Singh,AB de Villiers,2,Not out
7.6,CH Gayle,Harmeet Singh,AB de Villiers,2,Not out
8.1,AB de Villiers,PP Chawla,CH Gayle,2,Not out
8.2,AB de Villiers,PP Chawla,CH Gayle,1,Not out
8.3,CH Gayle,PP Chawla,AB de Villiers,1,Not out
8.4,AB de Villiers,PP Chawla,CH Gayle,1,Not out
8.5,CH Gayle,PP Chawla,AB de Villiers,6,Not out
