ball_no,batsman,bowler,non_striker,runs,wicket_status
0.1,PA Reddy,A Chandila,S Dhawan,0,Not out
0.2,PA Reddy,A Chandila,S Dhawan,1,Not out
0.3,S Dhawan,A Chandila,PA Reddy,0,Not out
0.4,S Dhawan,A Chandila,PA Reddy,6,Not out
0.5,S Dhawan,A Chandila,PA Reddy,4,Not out
0.6,S Dhawan,A Chandila,PA Reddy,0,Not out
1.1,PA Reddy,SR Watson,S Dhawan,1,Not out
1.2,S Dhawan,SR Watson,PA Reddy,0,Not out
1.3,S Dhawan,SR Watson,PA Reddy,0,Not out
1.4,S Dhawan,SR Watson,PA Reddy,1,Not out
1.5,PA Reddy,SR Watson,S Dhawan,4,Not out
1.6,PA Reddy,SR Watson,S Dhawan,0,Not out
2.1,S Dhawan,SW Tait,PA Reddy,4,Not out
2.2,S Dhawan,SW Tait,PA Reddy,0,Not out
2.3,S Dhawan,SW Tait,PA Reddy,0,Not out
2.4,S Dhawan,SW Tait,PA Reddy,0,Not out
2.5,S Dhawan,SW Tait,PA Reddy,0,Not out
2.6,S Dhawan,SW Tait,PA Reddy,0,Not out
2.7,S Dhawan,SW Tait,PA Reddy,1,Not out
2.8,PA Reddy,SW Tait,S Dhawan,0,Not out
2.9,PA Reddy,SW Tait,S Dhawan,1,Not out
3.1,PA Reddy,SR Watson,S Dhawan,4,Not out
3.2,PA Reddy,SR Watson,S Dhawan,0,Not out
3.3,PA Reddy,SR Watson,S Dhawan,1,Not out
3.4,S Dhawan,SR Watson,PA Reddy,0,Not out
3.5,S Dhawan,SR Watson,PA Reddy,1,Not out
3.6,PA Reddy,SR Watson,S Dhawan,2,Not out
4.1,S Dhawan,SW Tait,PA Reddy,1,Not out
4.2,PA Reddy,SW Tait,S Dhawan,2,Not out
4.3,PA Reddy,SW Tait,S Dhawan,0,Not out
4.4,PA Reddy,SW Tait,S Dhawan,0,Not out
4.5,PA Reddy,SW Tait,S Dhawan,1,Not out
4.6,S Dhawan,SW Tait,PA Reddy,6,Not out
5.1,PA Reddy,J Botha,S Dhawan,0,Not out
5.2,PA Reddy,J Botha,S Dhawan,0,Not out
5.3,PA Reddy,J Botha,S Dhawan,0,Not out
5.4,PA Reddy,J Botha,S Dhawan,2,Not out
5.5,PA Reddy,J Botha,S Dhawan,4,Not out
5.6,PA Reddy,J Botha,S Dhawan,6,Not out
5.7,PA Reddy,J Botha,S Dhawan,1,Not out
6.1,PA Reddy,A Chandila,S Dhawan,1,Not out
6.2,S Dhawan,A Chandila,PA Reddy,0,Not out
6.3,S Dhawan,A Chandila,PA Reddy,1,Not out
6.4,PA Reddy,A Chandila,S Dhawan,0,Not out
6.5,PA Reddy,A Chandila,S Dhawan,0,Not out
6.6,PA Reddy,A Chandila,S Dhawan,0,Not out
7.1,S Dhawan,SK Trivedi,PA Reddy,0,Not out
7.2,S Dhawan,SK Trivedi,PA Reddy,0,Not out
7.3,S Dhawan,SK Trivedi,PA Reddy,0,Not out
7.4,S Dhawan,SK Trivedi,PA Reddy,1,Not out
7.5,PA Reddy,SK Trivedi,S Dhawan,1,Not out
7.6,S Dhawan,SK Trivedi,PA Reddy,0,Not out
8.1,PA Reddy,J Botha,S Dhawan,0,Not out
8.2,PA Reddy,J Botha,S Dhawan,1,Not out
8.3,S Dhawan,J Botha,PA Reddy,0,caught
8.4,PA Reddy,J Botha,JP Duminy,1,Not out
8.5,JP Duminy,J Botha,PA Reddy,0,Not out
8.6,JP Duminy,J Botha,PA Reddy,1,Not out
9.1,JP Duminy,SK Trivedi,PA Reddy,0,Not out
