ball_no,batsman,bowler,non_striker,runs,wicket_status
0.1,AC Blizzard,AC Thomas,SR Tendulkar,1,Not out
0.2,SR Tendulkar,AC Thomas,AC Blizzard,0,Not out
0.3,SR Tendulkar,AC Thomas,AC Blizzard,0,Not out
0.4,SR Tendulkar,AC Thomas,AC Blizzard,0,Not out
0.5,SR Tendulkar,AC Thomas,AC Blizzard,0,Not out
0.6,SR Tendulkar,AC Thomas,AC Blizzard,4,Not out
1.1,AC Blizzard,SB Wagh,SR Tendulkar,0,Not out
1.2,AC Blizzard,SB Wagh,SR Tendulkar,1,Not out
1.3,SR Tendulkar,SB Wagh,AC Blizzard,4,Not out
1.4,SR Tendulkar,SB Wagh,AC Blizzard,0,Not out
1.5,SR Tendulkar,SB Wagh,AC Blizzard,0,Not out
1.6,SR Tendulkar,SB Wagh,AC Blizzard,4,Not out
2.1,AC Blizzard,AC Thomas,SR Tendulkar,0,Not out
2.2,AC Blizzard,AC Thomas,SR Tendulkar,4,Not out
2.3,AC Blizzard,AC Thomas,SR Tendulkar,0,caught
2.4,AT Rayudu,AC Thomas,SR Tendulkar,0,Not out
2.5,AT Rayudu,AC Thomas,SR Tendulkar,1,Not out
2.6,SR Tendulkar,AC Thomas,AT Rayudu,0,Not out
3.1,AT Rayudu,SB Wagh,SR Tendulkar,1,Not out
3.2,SR Tendulkar,SB Wagh,AT Rayudu,0,Not out
3.3,AT Rayudu,SB Wagh,SR Tendulkar,0,Not out
3.4,AT Rayudu,SB Wagh,SR Tendulkar,1,Not out
3.5,SR Tendulkar,SB Wagh,AT Rayudu,2,Not out
3.6,SR Tendulkar,SB Wagh,AT Rayudu,0,Not out
4.1,AT Rayudu,JE Taylor,SR Tendulkar,2,Not out
4.2,AT Rayudu,JE Taylor,SR Tendulkar,0,Not out
4.3,AT Rayudu,JE Taylor,SR Tendulkar,4,Not out
4.4,AT Rayudu,JE Taylor,SR Tendulkar,4,Not out
4.5,AT Rayudu,JE Taylor,SR Tendulkar,1,Not out
4.6,SR Tendulkar,JE Taylor,AT Rayudu,0,Not out
5.1,AT Rayudu,SB Wagh,SR Tendulkar,1,Not out
5.2,SR Tendulkar,SB Wagh,AT Rayudu,0,Not out
5.3,SR Tendulkar,SB Wagh,AT Rayudu,0,Not out
5.4,SR Tendulkar,SB Wagh,AT Rayudu,0,Not out
5.5,AT Rayudu,SB Wagh,SR Tendulkar,2,Not out
5.6,AT Rayudu,SB Wagh,SR Tendulkar,1,Not out
5.7,SR Tendulkar,SB Wagh,AT Rayudu,4,Not out
6.1,AT Rayudu,Yuvraj Singh,SR Tendulkar,1,Not out
6.2,SR Tendulkar,Yuvraj Singh,AT Rayudu,0,Not out
6.3,SR Tendulkar,Yuvraj Singh,AT Rayudu,1,Not out
6.4,AT Rayudu,Yuvraj Singh,SR Tendulkar,0,Not out
6.5,AT Rayudu,Yuvraj Singh,SR Tendulkar,1,Not out
6.6,SR Tendulkar,Yuvraj Singh,AT Rayudu,4,Not out
7.1,AT Rayudu,R Sharma,SR Tendulkar,0,Not out
7.2,AT Rayudu,R Sharma,SR Tendulkar,0,Not out
7.3,AT Rayudu,R Sharma,SR Tendulkar,0,Not out
7.4,AT Rayudu,R Sharma,SR Tendulkar,1,Not out
7.5,SR Tendulkar,R Sharma,AT Rayudu,0,Not out
7.6,SR Tendulkar,R Sharma,AT Rayudu,1,Not out
8.1,SR Tendulkar,Yuvraj Singh,AT Rayudu,0,Not out
8.2,SR Tendulkar,Yuvraj Singh,AT Rayudu,0,caught
8.3,RG Sharma,Yuvraj Singh,AT Rayudu,1,Not out
8.4,AT Rayudu,Yuvraj Singh,RG Sharma,1,Not out
8.5,RG Sharma,Yuvraj Singh,AT Rayudu,1,Not out
8.6,AT Rayudu,Yuvraj Singh,RG Sharma,1,Not out
9.1,AT Rayudu,R Sharma,RG Sharma,1,Not out
9.2,RG Sharma,R Sharma,AT Rayudu,0,Not out
9.3,RG Sharma,R Sharma,AT Rayudu,0,Not out
9.4,RG Sharma,R Sharma,AT Rayudu,0,Not out
9.5,RG Sharma,R Sharma,AT Rayudu,1,Not out
9.6,AT Rayudu,R Sharma,RG Sharma,1,Not out
10.1,AT Rayudu,Yuvraj Singh,RG Sharma,1,Not out
10.2,RG Sharma,Yuvraj Singh,AT Rayudu,1,Not out
10.3,AT Rayudu,Yuvraj Singh,RG Sharma,0,Not out
10.4,AT Rayudu,Yuvraj Singh,RG Sharma,1,Not out
10.5,RG Sharma,Yuvraj Singh,AT Rayudu,1,Not out
10.6,AT Rayudu,Yuvraj Singh,RG Sharma,0,caught
11.1,RG Sharma,JD Ryder,TL Suman,1,Not out
11.2,TL Suman,JD Ryder,RG Sharma,1,Not out
11.3,RG Sharma,JD Ryder,TL Suman,1,Not out
11.4,TL Suman,JD Ryder,RG Sharma,1,Not out
11.5,RG Sharma,JD Ryder,TL Suman,1,Not out
11.6,TL Suman,JD Ryder,RG Sharma,6,Not out
12.1,RG Sharma,Yuvraj Singh,TL Suman,0,Not out
12.2,RG Sharma,Yuvraj Singh,TL Suman,0,Not out
12.3,RG Sharma,Yuvraj Singh,TL Suman,1,Not out
12.4,TL Suman,Yuvraj Singh,RG Sharma,4,Not out
12.5,TL Suman,Yuvraj Singh,RG Sharma,1,Not out
12.6,RG Sharma,Yuvraj Singh,TL Suman,1,Not out
13.1,RG Sharma,JE Taylor,TL Suman,0,Not out
13.2,RG Sharma,JE Taylor,TL Suman,1,Not out
13.3,TL Suman,JE Taylor,RG Sharma,0,Not out
13.4,TL Suman,JE Taylor,RG Sharma,6,Not out
13.5,TL Suman,JE Taylor,RG Sharma,1,Not out
