ball_no,batsman,bowler,non_striker,runs,wicket_status
0.1,GC Smith,Z Khan,SA Asnodkar,0,Not out
0.2,GC Smith,Z Khan,SA Asnodkar,0,Not out
0.3,SA Asnodkar,Z Khan,GC Smith,0,Not out
0.4,SA Asnodkar,Z Khan,GC Smith,1,Not out
0.5,GC Smith,Z Khan,SA Asnodkar,1,Not out
0.6,SA Asnodkar,Z Khan,GC Smith,0,Not out
0.7,SA Asnodkar,Z Khan,GC Smith,6,Not out
1.1,GC Smith,P Kumar,SA Asnodkar,0,Not out
1.2,GC Smith,P Kumar,SA Asnodkar,0,Not out
1.3,GC Smith,P Kumar,SA Asnodkar,0,Not out
1.4,GC Smith,P Kumar,SA Asnodkar,0,Not out
1.5,SA Asnodkar,P Kumar,GC Smith,4,Not out
1.6,SA Asnodkar,P Kumar,GC Smith,0,Not out
1.7,SA Asnodkar,P Kumar,GC Smith,0,Not out
2.1,GC Smith,Z Khan,SA Asnodkar,1,Not out
2.2,SA Asnodkar,Z Khan,GC Smith,1,Not out
2.3,GC Smith,Z Khan,SA Asnodkar,0,Not out
2.4,GC Smith,Z Khan,SA Asnodkar,2,Not out
2.5,GC Smith,Z Khan,SA Asnodkar,4,Not out
2.6,GC Smith,Z Khan,SA Asnodkar,4,Not out
3.1,SA Asnodkar,P Kumar,GC Smith,0,Not out
3.2,SA Asnodkar,P Kumar,GC Smith,0,Not out
3.3,SA Asnodkar,P Kumar,GC Smith,1,Not out
3.4,GC Smith,P Kumar,SA Asnodkar,0,Not out
3.5,GC Smith,P Kumar,SA Asnodkar,0,Not out
3.6,GC Smith,P Kumar,SA Asnodkar,1,Not out
3.7,SA Asnodkar,P Kumar,GC Smith,0,Not out
4.1,SA Asnodkar,JH Kallis,GC Smith,0,Not out
4.2,SA Asnodkar,JH Kallis,GC Smith,4,Not out
4.3,SA Asnodkar,JH Kallis,GC Smith,0,Not out
4.4,SA Asnodkar,JH Kallis,GC Smith,0,Not out
4.5,SA Asnodkar,JH Kallis,GC Smith,4,Not out
4.6,SA Asnodkar,JH Kallis,GC Smith,1,Not out
5.1,SA Asnodkar,P Kumar,GC Smith,0,Not out
5.2,SA Asnodkar,P Kumar,GC Smith,2,Not out
5.3,SA Asnodkar,P Kumar,GC Smith,0,Not out
5.4,SA Asnodkar,P Kumar,GC Smith,4,Not out
5.5,SA Asnodkar,P Kumar,GC Smith,1,Not out
5.6,GC Smith,P Kumar,SA Asnodkar,1,Not out
6.1,GC Smith,JH Kallis,SA Asnodkar,1,Not out
6.2,SA Asnodkar,JH Kallis,GC Smith,1,Not out
6.3,GC Smith,JH Kallis,SA Asnodkar,0,Not out
6.4,GC Smith,JH Kallis,SA Asnodkar,1,Not out
6.5,SA Asnodkar,JH Kallis,GC Smith,0,Not out
6.6,SA Asnodkar,JH Kallis,GC Smith,0,Not out
6.7,SA Asnodkar,JH Kallis,GC Smith,4,Not out
7.1,GC Smith,Abdur Razzak,SA Asnodkar,4,Not out
7.2,GC Smith,Abdur Razzak,SA Asnodkar,6,Not out
7.3,GC Smith,Abdur Razzak,SA Asnodkar,0,Not out
7.4,GC Smith,Abdur Razzak,SA Asnodkar,0,Not out
7.5,GC Smith,Abdur Razzak,SA Asnodkar,4,Not out
7.6,GC Smith,Abdur Razzak,SA Asnodkar,1,Not out
7.7,SA Asnodkar,Abdur Razzak,GC Smith,1,Not out
8.1,SA Asnodkar,A Kumble,GC Smith,0,Not out
8.2,SA Asnodkar,A Kumble,GC Smith,0,Not out
8.3,SA Asnodkar,A Kumble,GC Smith,1,Not out
8.4,GC Smith,A Kumble,SA Asnodkar,1,Not out
8.5,SA Asnodkar,A Kumble,GC Smith,1,Not out
8.6,GC Smith,A Kumble,SA Asnodkar,1,Not out
9.1,GC Smith,V Kohli,SA Asnodkar,1,Not out
9.2,SA Asnodkar,V Kohli,GC Smith,1,Not out
9.3,GC Smith,V Kohli,SA Asnodkar,0,Not out
9.4,SA Asnodkar,V Kohli,GC Smith,1,Not out
9.5,GC Smith,V Kohli,SA Asnodkar,1,Not out
9.6,SA Asnodkar,V Kohli,GC Smith,0,Not out
9.7,GC Smith,V Kohli,SA Asnodkar,1,Not out
10.1,GC Smith,A Kumble,SA Asnodkar,1,Not out
10.2,SA Asnodkar,A Kumble,GC Smith,0,Not out
10.3,SA Asnodkar,A Kumble,GC Smith,0,Not out
10.4,SA Asnodkar,A Kumble,GC Smith,0,Not out
