ball_no,batsman,bowler,non_striker,runs,wicket_status
0.1,RV Uthappa,DW Steyn,MK Pandey,0,Not out
0.2,RV Uthappa,DW Steyn,MK Pandey,1,Not out
0.3,MK Pandey,DW Steyn,RV Uthappa,0,Not out
0.4,MK Pandey,DW Steyn,RV Uthappa,1,Not out
0.5,RV Uthappa,DW Steyn,MK Pandey,0,Not out
0.6,RV Uthappa,DW Steyn,MK Pandey,0,Not out
1.1,MK Pandey,I Sharma,RV Uthappa,0,Not out
1.2,MK Pandey,I Sharma,RV Uthappa,0,Not out
1.3,MK Pandey,I Sharma,RV Uthappa,0,Not out
1.4,MK Pandey,I Sharma,RV Uthappa,0,Not out
1.5,MK Pandey,I Sharma,RV Uthappa,0,Not out
1.6,MK Pandey,I Sharma,RV Uthappa,1,Not out
2.1,MK Pandey,DW Steyn,RV Uthappa,1,Not out
2.2,RV Uthappa,DW Steyn,MK Pandey,0,Not out
2.3,RV Uthappa,DW Steyn,MK Pandey,0,Not out
2.4,RV Uthappa,DW Steyn,MK Pandey,1,Not out
2.5,MK Pandey,DW Steyn,RV Uthappa,0,Not out
2.6,MK Pandey,DW Steyn,RV Uthappa,0,Not out
3.1,RV Uthappa,I Sharma,MK Pandey,1,Not out
3.2,MK Pandey,I Sharma,RV Uthappa,0,Not out
3.3,MK Pandey,I Sharma,RV Uthappa,3,Not out
3.4,RV Uthappa,I Sharma,MK Pandey,2,Not out
3.5,RV Uthappa,I Sharma,MK Pandey,2,Not out
3.6,RV Uthappa,I Sharma,MK Pandey,0,Not out
4.1,MK Pandey,NLTC Perera,RV Uthappa,2,Not out
4.2,MK Pandey,NLTC Perera,RV Uthappa,0,Not out
4.3,MK Pandey,NLTC Perera,RV Uthappa,1,Not out
4.4,RV Uthappa,NLTC Perera,MK Pandey,0,Not out
4.5,RV Uthappa,NLTC Perera,MK Pandey,2,Not out
4.6,RV Uthappa,NLTC Perera,MK Pandey,0,Not out
5.1,MK Pandey,I Sharma,RV Uthappa,1,Not out
5.2,RV Uthappa,I Sharma,MK Pandey,0,Not out
5.3,RV Uthappa,I Sharma,MK Pandey,0,Not out
5.4,RV Uthappa,I Sharma,MK Pandey,6,Not out
5.5,RV Uthappa,I Sharma,MK Pandey,1,Not out
5.6,MK Pandey,I Sharma,RV Uthappa,0,Not out
5.7,MK Pandey,I Sharma,RV Uthappa,0,Not out
6.1,RV Uthappa,NLTC Perera,MK Pandey,0,Not out
6.2,RV Uthappa,NLTC Perera,MK Pandey,0,Not out
6.3,RV Uthappa,NLTC Perera,MK Pandey,4,Not out
6.4,RV Uthappa,NLTC Perera,MK Pandey,4,Not out
6.5,RV Uthappa,NLTC Perera,MK Pandey,0,Not out
6.6,RV Uthappa,NLTC Perera,MK Pandey,0,caught
6.7,MN Samuels,NLTC Perera,MK Pandey,0,Not out
7.1,MK Pandey,A Mishra,MN Samuels,1,Not out
7.2,MN Samuels,A Mishra,MK Pandey,0,Not out
7.3,MN Samuels,A Mishra,MK Pandey,0,Not out
7.4,MN Samuels,A Mishra,MK Pandey,0,Not out
7.5,MN Samuels,A Mishra,MK Pandey,0,Not out
7.6,MN Samuels,A Mishra,MK Pandey,1,Not out
8.1,MN Samuels,NLTC Perera,MK Pandey,4,Not out
8.2,MN Samuels,NLTC Perera,MK Pandey,0,Not out
8.3,MN Samuels,NLTC Perera,MK Pandey,0,caught
8.4,Yuvraj Singh,NLTC Perera,MK Pandey,0,Not out
8.5,Yuvraj Singh,NLTC Perera,MK Pandey,1,Not out
8.6,MK Pandey,NLTC Perera,Yuvraj Singh,1,Not out
9.1,MK Pandey,A Mishra,Yuvraj Singh,1,Not out
9.2,Yuvraj Singh,A Mishra,MK Pandey,0,Not out
9.3,Yuvraj Singh,A Mishra,MK Pandey,1,Not out
9.4,MK Pandey,A Mishra,Yuvraj Singh,1,Not out
9.5,Yuvraj Singh,A Mishra,MK Pandey,0,stumped
9.6,LRPL Taylor,A Mishra,MK Pandey,1,Not out
10.1,LRPL Taylor,CL White,MK Pandey,0,Not out
10.2,LRPL Taylor,CL White,MK Pandey,1,Not out
10.3,MK Pandey,CL White,LRPL Taylor,0,Not out
10.4,MK Pandey,CL White,LRPL Taylor,0,Not out
10.5,MK Pandey,CL White,LRPL Taylor,0,Not out
10.6,MK Pandey,CL White,LRPL Taylor,1,Not out
11.1,MK Pandey,A Mishra,LRPL Taylor,0,Not out
11.2,MK Pandey,A Mishra,LRPL Taylor,0,caught
11.3,LRPL Taylor,A Mishra,AM Nayar,2,Not out
11.4,LRPL Taylor,A Mishra,AM Nayar,1,Not out
11.5,AM Nayar,A Mishra,LRPL Taylor,0,Not out
11.6,AM Nayar,A Mishra,LRPL Taylor,4,Not out
12.1,LRPL Taylor,A Ashish Reddy,AM Nayar,2,Not out
12.2,LRPL Taylor,A Ashish Reddy,AM Nayar,1,Not out
12.3,AM Nayar,A Ashish Reddy,LRPL Taylor,4,Not out
12.4,AM Nayar,A Ashish Reddy,LRPL Taylor,2,Not out
12.5,AM Nayar,A Ashish Reddy,LRPL Taylor,1,Not out
12.6,LRPL Taylor,A Ashish Reddy,AM Nayar,1,Not out
13.1,LRPL Taylor,I Sharma,AM Nayar,0,Not out
13.2,LRPL Taylor,I Sharma,AM Nayar,1,Not out
13.3,AM Nayar,I Sharma,LRPL Taylor,2,Not out
13.4,AM Nayar,I Sharma,LRPL Taylor,0,Not out
13.5,AM Nayar,I Sharma,LRPL Taylor,1,Not out
13.6,LRPL Taylor,I Sharma,AM Nayar,0,Not out
14.1,AM Nayar,DW Steyn,LRPL Taylor,1,Not out
14.2,LRPL Taylor,DW Steyn,AM Nayar,1,Not out
14.3,AM Nayar,DW Steyn,LRPL Taylor,0,Not out
14.4,AM Nayar,DW Steyn,LRPL Taylor,1,Not out
14.5,LRPL Taylor,DW Steyn,AM Nayar,0,Not out
14.6,LRPL Taylor,DW Steyn,AM Nayar,3,Not out
15.1,LRPL Taylor,A Mishra,AM Nayar,1,Not out
15.2,AM Nayar,A Mishra,LRPL Taylor,1,Not out
15.3,LRPL Taylor,A Mishra,AM Nayar,1,Not out
15.4,AM Nayar,A Mishra,LRPL Taylor,2,Not out
15.5,AM Nayar,A Mishra,LRPL Taylor,0,caught
15.6,LRPL Taylor,A Mishra,AD Mathews,1,Not out
16.1,LRPL Taylor,A Ashish Reddy,AD Mathews,2,Not out
16.2,LRPL Taylor,A Ashish Reddy,AD Mathews,0,bowled
16.3,MR Marsh,A Ashish Reddy,AD Mathews,1,Not out
16.4,AD Mathews,A Ashish Reddy,MR Marsh,1,Not out
16.5,MR Marsh,A Ashish Reddy,AD Mathews,0,Not out
16.6,MR Marsh,A Ashish Reddy,AD Mathews,6,Not out
17.1,AD Mathews,NLTC Perera,MR Marsh,0,run out
17.2,AD Mathews,NLTC Perera,B Kumar,4,Not out
17.3,AD Mathews,NLTC Perera,B Kumar,1,Not out
17.4,B Kumar,NLTC Perera,AD Mathews,1,Not out
