ball_no,batsman,bowler,non_striker,runs,wicket_status
0.1,AM Rahane,AF Milne,RA Tripathi,0,Not out
0.2,AM Rahane,AF Milne,RA Tripathi,1,Not out
0.3,RA Tripathi,AF Milne,AM Rahane,2,Not out
0.4,RA Tripathi,AF Milne,AM Rahane,0,Not out
0.5,RA Tripathi,AF Milne,AM Rahane,0,Not out
0.6,RA Tripathi,AF Milne,AM Rahane,0,Not out
0.7,RA Tripathi,AF Milne,AM Rahane,0,Not out
1.1,AM Rahane,S Badree,RA Tripathi,1,Not out
1.2,RA Tripathi,S Badree,AM Rahane,1,Not out
1.3,AM Rahane,S Badree,RA Tripathi,2,Not out
1.4,AM Rahane,S Badree,RA Tripathi,0,Not out
1.5,AM Rahane,S Badree,RA Tripathi,1,Not out
1.6,RA Tripathi,S Badree,AM Rahane,0,Not out
2.1,AM Rahane,AF Milne,RA Tripathi,1,Not out
2.2,RA Tripathi,AF Milne,AM Rahane,4,Not out
2.3,RA Tripathi,AF Milne,AM Rahane,0,Not out
2.4,RA Tripathi,AF Milne,AM Rahane,0,Not out
2.5,RA Tripathi,AF Milne,AM Rahane,4,Not out
2.6,RA Tripathi,AF Milne,AM Rahane,0,Not out
3.1,AM Rahane,S Badree,RA Tripathi,0,caught
3.2,SPD Smith,S Badree,RA Tripathi,4,Not out
3.3,SPD Smith,S Badree,RA Tripathi,1,Not out
3.4,RA Tripathi,S Badree,SPD Smith,1,Not out
3.5,SPD Smith,S Badree,RA Tripathi,0,Not out
3.6,SPD Smith,S Badree,RA Tripathi,0,Not out
4.1,RA Tripathi,S Aravind,SPD Smith,6,Not out
4.2,RA Tripathi,S Aravind,SPD Smith,0,Not out
4.3,RA Tripathi,S Aravind,SPD Smith,0,Not out
4.4,RA Tripathi,S Aravind,SPD Smith,1,Not out
4.5,SPD Smith,S Aravind,RA Tripathi,0,Not out
4.6,SPD Smith,S Aravind,RA Tripathi,0,Not out
5.1,RA Tripathi,YS Chahal,SPD Smith,4,Not out
5.2,RA Tripathi,YS Chahal,SPD Smith,1,Not out
5.3,SPD Smith,YS Chahal,RA Tripathi,1,Not out
5.4,RA Tripathi,YS Chahal,SPD Smith,4,Not out
5.5,RA Tripathi,YS Chahal,SPD Smith,1,Not out
5.6,SPD Smith,YS Chahal,RA Tripathi,1,Not out
6.1,SPD Smith,P Negi,RA Tripathi,1,Not out
6.2,RA Tripathi,P Negi,SPD Smith,1,Not out
6.3,SPD Smith,P Negi,RA Tripathi,1,Not out
6.4,RA Tripathi,P Negi,SPD Smith,2,Not out
6.5,RA Tripathi,P Negi,SPD Smith,1,Not out
6.6,SPD Smith,P Negi,RA Tripathi,2,Not out
7.1,RA Tripathi,STR Binny,SPD Smith,2,Not out
7.2,RA Tripathi,STR Binny,SPD Smith,1,Not out
7.3,SPD Smith,STR Binny,RA Tripathi,1,Not out
7.4,RA Tripathi,STR Binny,SPD Smith,1,Not out
7.5,SPD Smith,STR Binny,RA Tripathi,1,Not out
7.6,RA Tripathi,STR Binny,SPD Smith,0,Not out
8.1,SPD Smith,P Negi,RA Tripathi,1,Not out
8.2,RA Tripathi,P Negi,SPD Smith,0,caught
8.3,MK Tiwary,P Negi,SPD Smith,4,Not out
8.4,MK Tiwary,P Negi,SPD Smith,0,Not out
8.5,MK Tiwary,P Negi,SPD Smith,1,Not out
8.6,SPD Smith,P Negi,MK Tiwary,0,Not out
9.1,MK Tiwary,S Aravind,SPD Smith,1,Not out
9.2,SPD Smith,S Aravind,MK Tiwary,0,Not out
9.3,SPD Smith,S Aravind,MK Tiwary,1,Not out
9.4,MK Tiwary,S Aravind,SPD Smith,1,Not out
9.5,SPD Smith,S Aravind,MK Tiwary,1,Not out
9.6,MK Tiwary,S Aravind,SPD Smith,0,Not out
10.1,SPD Smith,P Negi,MK Tiwary,0,Not out
10.2,SPD Smith,P Negi,MK Tiwary,0,Not out
10.3,SPD Smith,P Negi,MK Tiwary,0,Not out
10.4,SPD Smith,P Negi,MK Tiwary,1,Not out
10.5,MK Tiwary,P Negi,SPD Smith,0,Not out
10.6,MK Tiwary,P Negi,SPD Smith,1,Not out
11.1,MK Tiwary,S Badree,SPD Smith,0,Not out
11.2,MK Tiwary,S Badree,SPD Smith,1,Not out
11.3,SPD Smith,S Badree,MK Tiwary,6,Not out
11.4,SPD Smith,S Badree,MK Tiwary,4,Not out
11.5,SPD Smith,S Badree,MK Tiwary,4,Not out
11.6,SPD Smith,S Badree,MK Tiwary,1,Not out
12.1,SPD Smith,YS Chahal,MK Tiwary,1,Not out
12.2,MK Tiwary,YS Chahal,SPD Smith,6,Not out
12.3,MK Tiwary,YS Chahal,SPD Smith,2,Not out
12.4,MK Tiwary,YS Chahal,SPD Smith,1,Not out
12.5,SPD Smith,YS Chahal,MK Tiwary,3,Not out
12.6,MK Tiwary,YS Chahal,SPD Smith,0,Not out
13.1,SPD Smith,STR Binny,MK Tiwary,4,Not out
13.2,SPD Smith,STR Binny,MK Tiwary,4,Not out
13.3,SPD Smith,STR Binny,MK Tiwary,1,Not out
13.4,MK Tiwary,STR Binny,SPD Smith,1,Not out
13.5,SPD Smith,STR Binny,MK Tiwary,0,caught
13.6,MK Tiwary,STR Binny,MS Dhoni,1,Not out
14.1,MK Tiwary,P Negi,MS Dhoni,0,Not out
14.2,MK Tiwary,P Negi,MS Dhoni,0,Not out
14.3,MK Tiwary,P Negi,MS Dhoni,0,Not out
14.4,MK Tiwary,P Negi,MS Dhoni,1,Not out
14.5,MS Dhoni,P Negi,MK Tiwary,0,Not out
14.6,MS Dhoni,P Negi,MK Tiwary,0,Not out
14.7,MS Dhoni,P Negi,MK Tiwary,0,Not out
15.1,MK Tiwary,S Badree,MS Dhoni,1,Not out
15.2,MS Dhoni,S Badree,MK Tiwary,0,Not out
15.3,MS Dhoni,S Badree,MK Tiwary,1,Not out
15.4,MK Tiwary,S Badree,MS Dhoni,1,Not out
15.5,MS Dhoni,S Badree,MK Tiwary,0,Not out
15.6,MS Dhoni,S Badree,MK Tiwary,1,Not out
16.1,MS Dhoni,AF Milne,MK Tiwary,4,Not out
16.2,MS Dhoni,AF Milne,MK Tiwary,2,Not out
16.3,MS Dhoni,AF Milne,MK Tiwary,1,Not out
16.4,MK Tiwary,AF Milne,MS Dhoni,2,Not out
16.5,MK Tiwary,AF Milne,MS Dhoni,0,Not out
16.6,MK Tiwary,AF Milne,MS Dhoni,4,Not out
16.7,MK Tiwary,AF Milne,MS Dhoni,0,Not out
17.1,MS Dhoni,S Aravind,MK Tiwary,1,Not out
17.2,MK Tiwary,S Aravind,MS Dhoni,1,Not out
17.3,MS Dhoni,S Aravind,MK Tiwary,6,Not out
17.4,MS Dhoni,S Aravind,MK Tiwary,1,Not out
17.5,MK Tiwary,S Aravind,MS Dhoni,0,Not out
17.6,MK Tiwary,S Aravind,MS Dhoni,1,Not out
18.1,MK Tiwary,AF Milne,MS Dhoni,1,Not out
18.2,MS Dhoni,AF Milne,MK Tiwary,1,Not out
18.3,MK Tiwary,AF Milne,MS Dhoni,0,Not out
18.4,MK Tiwary,AF Milne,MS Dhoni,4,Not out
18.5,MK Tiwary,AF Milne,MS Dhoni,0,Not out
18.6,MK Tiwary,AF Milne,MS Dhoni,2,Not out
19.1,MS Dhoni,S Aravind,MK Tiwary,0,Not out
19.2,MK Tiwary,S Aravind,MS Dhoni,1,Not out
19.3,MS Dhoni,S Aravind,MK Tiwary,1,Not out
19.4,MK Tiwary,S Aravind,MS Dhoni,4,Not out
19.5,MK Tiwary,S Aravind,MS Dhoni,1,Not out
19.6,MS Dhoni,S Aravind,MK Tiwary,2,Not out
