ball_no,batsman,bowler,non_striker,runs,wicket_status
0.1,S Sriram,AB Dinda,JH Kallis,1,Not out
0.2,JH Kallis,AB Dinda,S Sriram,0,Not out
0.3,JH Kallis,AB Dinda,S Sriram,0,Not out
0.4,JH Kallis,AB Dinda,S Sriram,0,Not out
0.5,JH Kallis,AB Dinda,S Sriram,2,Not out
0.6,JH Kallis,AB Dinda,S Sriram,1,Not out
1.1,JH Kallis,I Sharma,S Sriram,1,Not out
1.2,S Sriram,I Sharma,JH Kallis,0,Not out
1.3,S Sriram,I Sharma,JH Kallis,0,Not out
1.4,S Sriram,I Sharma,JH Kallis,1,Not out
1.5,JH Kallis,I Sharma,S Sriram,0,Not out
1.6,JH Kallis,I Sharma,S Sriram,1,Not out
2.1,JH Kallis,AB Dinda,S Sriram,1,Not out
2.2,S Sriram,AB Dinda,JH Kallis,0,Not out
2.3,S Sriram,AB Dinda,JH Kallis,1,Not out
2.4,JH Kallis,AB Dinda,S Sriram,2,Not out
2.5,JH Kallis,AB Dinda,S Sriram,0,caught
2.6,R Dravid,AB Dinda,S Sriram,0,Not out
3.1,S Sriram,I Sharma,R Dravid,0,Not out
3.2,S Sriram,I Sharma,R Dravid,0,Not out
3.3,R Dravid,I Sharma,S Sriram,2,Not out
3.4,R Dravid,I Sharma,S Sriram,1,Not out
3.5,S Sriram,I Sharma,R Dravid,1,Not out
3.6,R Dravid,I Sharma,S Sriram,1,Not out
3.7,S Sriram,I Sharma,R Dravid,4,Not out
4.1,R Dravid,AB Agarkar,S Sriram,0,Not out
4.2,R Dravid,AB Agarkar,S Sriram,1,Not out
4.3,S Sriram,AB Agarkar,R Dravid,4,Not out
4.4,S Sriram,AB Agarkar,R Dravid,1,Not out
4.5,R Dravid,AB Agarkar,S Sriram,4,Not out
4.6,R Dravid,AB Agarkar,S Sriram,0,Not out
5.1,R Dravid,I Sharma,S Sriram,4,Not out
5.2,R Dravid,I Sharma,S Sriram,0,Not out
5.3,R Dravid,I Sharma,S Sriram,4,Not out
5.4,R Dravid,I Sharma,S Sriram,2,Not out
5.5,R Dravid,I Sharma,S Sriram,4,Not out
5.6,R Dravid,I Sharma,S Sriram,1,Not out
6.1,R Dravid,AB Agarkar,S Sriram,0,Not out
6.2,R Dravid,AB Agarkar,S Sriram,0,Not out
6.3,R Dravid,AB Agarkar,S Sriram,0,Not out
6.4,R Dravid,AB Agarkar,S Sriram,1,Not out
6.5,S Sriram,AB Agarkar,R Dravid,1,Not out
6.6,R Dravid,AB Agarkar,S Sriram,1,Not out
7.1,R Dravid,AD Mathews,S Sriram,2,Not out
7.2,R Dravid,AD Mathews,S Sriram,4,Not out
7.3,R Dravid,AD Mathews,S Sriram,1,Not out
7.4,S Sriram,AD Mathews,R Dravid,1,Not out
7.5,R Dravid,AD Mathews,S Sriram,1,Not out
7.6,S Sriram,AD Mathews,R Dravid,1,Not out
8.1,S Sriram,BAW Mendis,R Dravid,0,Not out
8.2,S Sriram,BAW Mendis,R Dravid,1,Not out
8.3,R Dravid,BAW Mendis,S Sriram,1,Not out
8.4,S Sriram,BAW Mendis,R Dravid,0,Not out
8.5,S Sriram,BAW Mendis,R Dravid,0,Not out
8.6,S Sriram,BAW Mendis,R Dravid,0,Not out
8.7,S Sriram,BAW Mendis,R Dravid,0,Not out
9.1,S Sriram,AD Mathews,R Dravid,1,Not out
9.2,R Dravid,AD Mathews,S Sriram,0,Not out
9.3,R Dravid,AD Mathews,S Sriram,0,Not out
9.4,S Sriram,AD Mathews,R Dravid,4,Not out
9.5,S Sriram,AD Mathews,R Dravid,0,Not out
9.6,S Sriram,AD Mathews,R Dravid,1,Not out
10.1,S Sriram,BAW Mendis,R Dravid,2,Not out
10.2,S Sriram,BAW Mendis,R Dravid,1,Not out
10.3,R Dravid,BAW Mendis,S Sriram,0,Not out
10.4,R Dravid,BAW Mendis,S Sriram,1,Not out
10.5,S Sriram,BAW Mendis,R Dravid,1,Not out
10.6,R Dravid,BAW Mendis,S Sriram,1,Not out
11.1,R Dravid,AB Dinda,S Sriram,1,Not out
11.2,S Sriram,AB Dinda,R Dravid,0,Not out
11.3,S Sriram,AB Dinda,R Dravid,0,Not out
11.4,S Sriram,AB Dinda,R Dravid,0,bowled
11.5,RV Uthappa,AB Dinda,R Dravid,0,Not out
11.6,RV Uthappa,AB Dinda,R Dravid,2,Not out
12.1,R Dravid,AB Agarkar,RV Uthappa,1,Not out
12.2,RV Uthappa,AB Agarkar,R Dravid,1,Not out
12.3,R Dravid,AB Agarkar,RV Uthappa,6,Not out
12.4,R Dravid,AB Agarkar,RV Uthappa,6,Not out
