ball_no,batsman,bowler,non_striker,runs,wicket_status
0.1,RV Uthappa,SA Abbott,G Gambhir,4,Not out
0.2,RV Uthappa,SA Abbott,G Gambhir,1,Not out
0.3,G Gambhir,SA Abbott,RV Uthappa,4,Not out
0.4,G Gambhir,SA Abbott,RV Uthappa,1,Not out
0.5,RV Uthappa,SA Abbott,G Gambhir,2,Not out
0.6,RV Uthappa,SA Abbott,G Gambhir,1,Not out
1.1,RV Uthappa,HV Patel,G Gambhir,4,Not out
1.2,RV Uthappa,HV Patel,G Gambhir,1,Not out
1.3,G Gambhir,HV Patel,RV Uthappa,0,Not out
1.4,G Gambhir,HV Patel,RV Uthappa,0,Not out
1.5,G Gambhir,HV Patel,RV Uthappa,0,Not out
1.6,G Gambhir,HV Patel,RV Uthappa,1,Not out
2.1,G Gambhir,SA Abbott,RV Uthappa,6,Not out
2.2,G Gambhir,SA Abbott,RV Uthappa,1,Not out
2.3,RV Uthappa,SA Abbott,G Gambhir,0,Not out
2.4,RV Uthappa,SA Abbott,G Gambhir,1,Not out
2.5,G Gambhir,SA Abbott,RV Uthappa,0,Not out
2.6,G Gambhir,SA Abbott,RV Uthappa,1,Not out
3.1,G Gambhir,HV Patel,RV Uthappa,0,Not out
3.2,G Gambhir,HV Patel,RV Uthappa,1,Not out
3.3,RV Uthappa,HV Patel,G Gambhir,4,Not out
3.4,RV Uthappa,HV Patel,G Gambhir,1,Not out
3.5,G Gambhir,HV Patel,RV Uthappa,1,Not out
3.6,RV Uthappa,HV Patel,G Gambhir,0,Not out
3.7,RV Uthappa,HV Patel,G Gambhir,4,Not out
4.1,G Gambhir,VR Aaron,RV Uthappa,1,Not out
4.2,RV Uthappa,VR Aaron,G Gambhir,1,Not out
4.3,G Gambhir,VR Aaron,RV Uthappa,0,Not out
4.4,G Gambhir,VR Aaron,RV Uthappa,0,Not out
4.5,G Gambhir,VR Aaron,RV Uthappa,4,Not out
4.6,G Gambhir,VR Aaron,RV Uthappa,0,Not out
5.1,RV Uthappa,AN Ahmed,G Gambhir,1,Not out
5.2,G Gambhir,AN Ahmed,RV Uthappa,4,Not out
5.3,G Gambhir,AN Ahmed,RV Uthappa,0,Not out
5.4,G Gambhir,AN Ahmed,RV Uthappa,0,Not out
5.5,G Gambhir,AN Ahmed,RV Uthappa,1,Not out
5.6,RV Uthappa,AN Ahmed,G Gambhir,1,Not out
6.1,RV Uthappa,VR Aaron,G Gambhir,0,Not out
6.2,RV Uthappa,VR Aaron,G Gambhir,1,Not out
6.3,G Gambhir,VR Aaron,RV Uthappa,0,Not out
6.4,G Gambhir,VR Aaron,RV Uthappa,0,Not out
6.5,G Gambhir,VR Aaron,RV Uthappa,4,Not out
6.6,G Gambhir,VR Aaron,RV Uthappa,0,Not out
7.1,RV Uthappa,AN Ahmed,G Gambhir,1,Not out
7.2,G Gambhir,AN Ahmed,RV Uthappa,1,Not out
7.3,RV Uthappa,AN Ahmed,G Gambhir,0,Not out
7.4,RV Uthappa,AN Ahmed,G Gambhir,0,Not out
7.5,RV Uthappa,AN Ahmed,G Gambhir,1,Not out
7.6,G Gambhir,AN Ahmed,RV Uthappa,1,Not out
8.1,G Gambhir,DJG Sammy,RV Uthappa,1,Not out
8.2,RV Uthappa,DJG Sammy,G Gambhir,1,Not out
8.3,G Gambhir,DJG Sammy,RV Uthappa,1,Not out
8.4,RV Uthappa,DJG Sammy,G Gambhir,0,Not out
8.5,G Gambhir,DJG Sammy,RV Uthappa,0,Not out
8.6,G Gambhir,DJG Sammy,RV Uthappa,4,Not out
9.1,RV Uthappa,YS Chahal,G Gambhir,1,Not out
9.2,G Gambhir,YS Chahal,RV Uthappa,0,Not out
9.3,G Gambhir,YS Chahal,RV Uthappa,1,Not out
9.4,RV Uthappa,YS Chahal,G Gambhir,1,Not out
9.5,G Gambhir,YS Chahal,RV Uthappa,0,Not out
9.6,G Gambhir,YS Chahal,RV Uthappa,4,Not out
10.1,RV Uthappa,AN Ahmed,G Gambhir,1,Not out
10.2,G Gambhir,AN Ahmed,RV Uthappa,1,Not out
10.3,RV Uthappa,AN Ahmed,G Gambhir,2,Not out
10.4,RV Uthappa,AN Ahmed,G Gambhir,0,caught
10.5,G Gambhir,AN Ahmed,MK Pandey,1,Not out
10.6,MK Pandey,AN Ahmed,G Gambhir,0,Not out
11.1,G Gambhir,YS Chahal,MK Pandey,2,Not out
11.2,G Gambhir,YS Chahal,MK Pandey,1,Not out
11.3,MK Pandey,YS Chahal,G Gambhir,1,Not out
11.4,G Gambhir,YS Chahal,MK Pandey,1,Not out
11.5,MK Pandey,YS Chahal,G Gambhir,0,Not out
11.6,MK Pandey,YS Chahal,G Gambhir,0,Not out
12.1,G Gambhir,VR Aaron,MK Pandey,1,Not out
12.2,MK Pandey,VR Aaron,G Gambhir,4,Not out
12.3,MK Pandey,VR Aaron,G Gambhir,1,Not out
12.4,G Gambhir,VR Aaron,MK Pandey,4,Not out
12.5,G Gambhir,VR Aaron,MK Pandey,0,Not out
12.6,G Gambhir,VR Aaron,MK Pandey,2,Not out
12.7,G Gambhir,VR Aaron,MK Pandey,0,Not out
13.1,G Gambhir,YS Chahal,MK Pandey,2,Not out
13.2,G Gambhir,YS Chahal,MK Pandey,0,caught
13.3,MK Pandey,YS Chahal,SA Yadav,0,Not out
13.4,MK Pandey,YS Chahal,SA Yadav,4,Not out
13.5,MK Pandey,YS Chahal,SA Yadav,1,Not out
13.6,SA Yadav,YS Chahal,MK Pandey,0,Not out
14.1,MK Pandey,SA Abbott,SA Yadav,1,Not out
14.2,SA Yadav,SA Abbott,MK Pandey,0,Not out
14.3,SA Yadav,SA Abbott,MK Pandey,4,Not out
14.4,SA Yadav,SA Abbott,MK Pandey,1,Not out
14.5,MK Pandey,SA Abbott,SA Yadav,4,Not out
14.6,MK Pandey,SA Abbott,SA Yadav,4,Not out
15.1,SA Yadav,YS Chahal,MK Pandey,1,Not out
15.2,MK Pandey,YS Chahal,SA Yadav,1,Not out
15.3,SA Yadav,YS Chahal,MK Pandey,0,Not out
15.4,SA Yadav,YS Chahal,MK Pandey,4,Not out
15.5,SA Yadav,YS Chahal,MK Pandey,1,Not out
15.6,MK Pandey,YS Chahal,SA Yadav,2,Not out
16.1,SA Yadav,HV Patel,MK Pandey,0,caught
16.2,MK Pandey,HV Patel,YK Pathan,0,run out
16.3,AD Russell,HV Patel,YK Pathan,0,Not out
16.4,AD Russell,HV Patel,YK Pathan,4,Not out
16.5,AD Russell,HV Patel,YK Pathan,1,Not out
16.6,YK Pathan,HV Patel,AD Russell,1,Not out
17.1,YK Pathan,AN Ahmed,AD Russell,1,Not out
17.2,AD Russell,AN Ahmed,YK Pathan,0,Not out
17.3,AD Russell,AN Ahmed,YK Pathan,4,Not out
17.4,AD Russell,AN Ahmed,YK Pathan,0,Not out
17.5,AD Russell,AN Ahmed,YK Pathan,6,Not out
17.6,AD Russell,AN Ahmed,YK Pathan,1,Not out
18.1,AD Russell,HV Patel,YK Pathan,6,Not out
18.2,AD Russell,HV Patel,YK Pathan,2,Not out
18.3,AD Russell,HV Patel,YK Pathan,0,Not out
18.4,YK Pathan,HV Patel,AD Russell,1,Not out
18.5,AD Russell,HV Patel,YK Pathan,0,Not out
18.6,AD Russell,HV Patel,YK Pathan,4,Not out
19.1,YK Pathan,VR Aaron,AD Russell,0,caught
19.2,AD Russell,VR Aaron,Shakib Al Hasan,4,Not out
19.3,AD Russell,VR Aaron,Shakib Al Hasan,4,Not out
19.4,AD Russell,VR Aaron,Shakib Al Hasan,1,Not out
19.5,Shakib Al Hasan,VR Aaron,AD Russell,0,Not out
