ball_no,batsman,bowler,non_striker,runs,wicket_status
0.1,M Vijay,TG Southee,M Vohra,0,Not out
0.2,M Vijay,TG Southee,M Vohra,0,Not out
0.3,M Vijay,TG Southee,M Vohra,1,Not out
0.4,M Vohra,TG Southee,M Vijay,0,Not out
0.5,M Vohra,TG Southee,M Vijay,0,Not out
0.6,M Vohra,TG Southee,M Vijay,0,Not out
1.1,M Vijay,MJ McClenaghan,M Vohra,4,Not out
1.2,M Vijay,MJ McClenaghan,M Vohra,0,Not out
1.3,M Vijay,MJ McClenaghan,M Vohra,0,Not out
1.4,M Vijay,MJ McClenaghan,M Vohra,0,Not out
1.5,M Vijay,MJ McClenaghan,M Vohra,4,Not out
1.6,M Vijay,MJ McClenaghan,M Vohra,1,Not out
2.1,M Vijay,TG Southee,M Vohra,1,Not out
2.2,M Vohra,TG Southee,M Vijay,1,Not out
2.3,M Vijay,TG Southee,M Vohra,2,Not out
2.4,M Vijay,TG Southee,M Vohra,6,Not out
2.5,M Vijay,TG Southee,M Vohra,0,caught
2.6,M Vohra,TG Southee,SE Marsh,1,Not out
3.1,M Vohra,MJ McClenaghan,SE Marsh,1,Not out
3.2,SE Marsh,MJ McClenaghan,M Vohra,1,Not out
3.3,M Vohra,MJ McClenaghan,SE Marsh,1,Not out
3.4,SE Marsh,MJ McClenaghan,M Vohra,2,Not out
3.5,SE Marsh,MJ McClenaghan,M Vohra,1,Not out
3.6,M Vohra,MJ McClenaghan,SE Marsh,1,Not out
4.1,M Vohra,JJ Bumrah,SE Marsh,1,Not out
4.2,SE Marsh,JJ Bumrah,M Vohra,1,Not out
4.3,M Vohra,JJ Bumrah,SE Marsh,1,Not out
4.4,SE Marsh,JJ Bumrah,M Vohra,1,Not out
4.5,M Vohra,JJ Bumrah,SE Marsh,0,caught
4.6,GJ Maxwell,JJ Bumrah,SE Marsh,1,Not out
5.1,GJ Maxwell,TG Southee,SE Marsh,0,Not out
5.2,GJ Maxwell,TG Southee,SE Marsh,0,Not out
5.3,GJ Maxwell,TG Southee,SE Marsh,4,Not out
5.4,GJ Maxwell,TG Southee,SE Marsh,2,Not out
5.5,GJ Maxwell,TG Southee,SE Marsh,1,Not out
5.6,SE Marsh,TG Southee,GJ Maxwell,0,Not out
6.1,GJ Maxwell,KH Pandya,SE Marsh,0,Not out
6.2,GJ Maxwell,KH Pandya,SE Marsh,2,Not out
6.3,GJ Maxwell,KH Pandya,SE Marsh,0,Not out
6.4,SE Marsh,KH Pandya,GJ Maxwell,4,Not out
6.5,SE Marsh,KH Pandya,GJ Maxwell,2,Not out
6.6,SE Marsh,KH Pandya,GJ Maxwell,1,Not out
7.1,SE Marsh,Harbhajan Singh,GJ Maxwell,1,Not out
7.2,GJ Maxwell,Harbhajan Singh,SE Marsh,1,Not out
7.3,SE Marsh,Harbhajan Singh,GJ Maxwell,4,Not out
7.4,SE Marsh,Harbhajan Singh,GJ Maxwell,0,Not out
7.5,SE Marsh,Harbhajan Singh,GJ Maxwell,1,Not out
7.6,GJ Maxwell,Harbhajan Singh,SE Marsh,0,Not out
8.1,SE Marsh,KH Pandya,GJ Maxwell,2,Not out
8.2,SE Marsh,KH Pandya,GJ Maxwell,1,Not out
8.3,GJ Maxwell,KH Pandya,SE Marsh,2,Not out
8.4,GJ Maxwell,KH Pandya,SE Marsh,1,Not out
8.5,SE Marsh,KH Pandya,GJ Maxwell,4,Not out
8.6,SE Marsh,KH Pandya,GJ Maxwell,1,Not out
9.1,SE Marsh,Harbhajan Singh,GJ Maxwell,1,Not out
9.2,GJ Maxwell,Harbhajan Singh,SE Marsh,0,Not out
9.3,GJ Maxwell,Harbhajan Singh,SE Marsh,1,Not out
9.4,SE Marsh,Harbhajan Singh,GJ Maxwell,0,Not out
9.5,SE Marsh,Harbhajan Singh,GJ Maxwell,1,Not out
9.6,GJ Maxwell,Harbhajan Singh,SE Marsh,4,Not out
10.1,SE Marsh,KA Pollard,GJ Maxwell,1,Not out
10.2,GJ Maxwell,KA Pollard,SE Marsh,4,Not out
10.3,GJ Maxwell,KA Pollard,SE Marsh,4,Not out
10.4,GJ Maxwell,KA Pollard,SE Marsh,1,Not out
10.5,SE Marsh,KA Pollard,GJ Maxwell,2,Not out
10.6,SE Marsh,KA Pollard,GJ Maxwell,1,Not out
11.1,SE Marsh,Harbhajan Singh,GJ Maxwell,0,Not out
11.2,SE Marsh,Harbhajan Singh,GJ Maxwell,0,Not out
11.3,SE Marsh,Harbhajan Singh,GJ Maxwell,1,Not out
11.4,GJ Maxwell,Harbhajan Singh,SE Marsh,2,Not out
11.5,GJ Maxwell,Harbhajan Singh,SE Marsh,0,Not out
11.6,GJ Maxwell,Harbhajan Singh,SE Marsh,4,Not out
12.1,SE Marsh,JJ Bumrah,GJ Maxwell,0,Not out
12.2,GJ Maxwell,JJ Bumrah,SE Marsh,2,Not out
12.3,GJ Maxwell,JJ Bumrah,SE Marsh,1,Not out
12.4,SE Marsh,JJ Bumrah,GJ Maxwell,1,Not out
12.5,GJ Maxwell,JJ Bumrah,SE Marsh,1,Not out
