ball_no,batsman,bowler,non_striker,runs,wicket_status
0.1,G Gambhir,AA Chavan,MS Bisla,0,Not out
0.2,G Gambhir,AA Chavan,MS Bisla,1,Not out
0.3,MS Bisla,AA Chavan,G Gambhir,0,Not out
0.4,MS Bisla,AA Chavan,G Gambhir,0,Not out
0.5,MS Bisla,AA Chavan,G Gambhir,4,Not out
0.6,MS Bisla,AA Chavan,G Gambhir,1,Not out
0.7,G Gambhir,AA Chavan,MS Bisla,1,Not out
1.1,G Gambhir,JP Faulkner,MS Bisla,1,Not out
1.2,MS Bisla,JP Faulkner,G Gambhir,0,Not out
1.3,G Gambhir,JP Faulkner,MS Bisla,0,Not out
1.4,G Gambhir,JP Faulkner,MS Bisla,4,Not out
1.5,G Gambhir,JP Faulkner,MS Bisla,1,Not out
1.6,MS Bisla,JP Faulkner,G Gambhir,0,Not out
2.1,G Gambhir,AA Chavan,MS Bisla,0,Not out
2.2,G Gambhir,AA Chavan,MS Bisla,1,Not out
2.3,MS Bisla,AA Chavan,G Gambhir,6,Not out
2.4,MS Bisla,AA Chavan,G Gambhir,0,Not out
2.5,MS Bisla,AA Chavan,G Gambhir,1,Not out
2.6,G Gambhir,AA Chavan,MS Bisla,2,Not out
3.1,MS Bisla,SR Watson,G Gambhir,0,Not out
3.2,MS Bisla,SR Watson,G Gambhir,2,Not out
3.3,MS Bisla,SR Watson,G Gambhir,4,Not out
3.4,MS Bisla,SR Watson,G Gambhir,4,Not out
3.5,MS Bisla,SR Watson,G Gambhir,0,Not out
3.6,MS Bisla,SR Watson,G Gambhir,0,Not out
4.1,G Gambhir,JP Faulkner,MS Bisla,0,Not out
4.2,G Gambhir,JP Faulkner,MS Bisla,1,Not out
4.3,MS Bisla,JP Faulkner,G Gambhir,0,Not out
4.4,MS Bisla,JP Faulkner,G Gambhir,0,Not out
4.5,MS Bisla,JP Faulkner,G Gambhir,4,Not out
4.6,MS Bisla,JP Faulkner,G Gambhir,0,Not out
5.1,G Gambhir,SR Watson,MS Bisla,0,Not out
5.2,G Gambhir,SR Watson,MS Bisla,0,Not out
5.3,G Gambhir,SR Watson,MS Bisla,0,Not out
5.4,G Gambhir,SR Watson,MS Bisla,0,stumped
5.5,JH Kallis,SR Watson,MS Bisla,3,Not out
5.6,MS Bisla,SR Watson,JH Kallis,0,Not out
5.7,MS Bisla,SR Watson,JH Kallis,0,Not out
6.1,JH Kallis,GB Hogg,MS Bisla,0,Not out
6.2,JH Kallis,GB Hogg,MS Bisla,1,Not out
6.3,MS Bisla,GB Hogg,JH Kallis,2,Not out
6.4,MS Bisla,GB Hogg,JH Kallis,0,Not out
6.5,MS Bisla,GB Hogg,JH Kallis,0,Not out
6.6,JH Kallis,GB Hogg,MS Bisla,1,Not out
6.7,MS Bisla,GB Hogg,JH Kallis,1,Not out
7.1,MS Bisla,AA Chavan,JH Kallis,0,caught
7.2,YK Pathan,AA Chavan,JH Kallis,1,Not out
7.3,JH Kallis,AA Chavan,YK Pathan,1,Not out
7.4,YK Pathan,AA Chavan,JH Kallis,6,Not out
7.5,YK Pathan,AA Chavan,JH Kallis,2,Not out
7.6,YK Pathan,AA Chavan,JH Kallis,0,Not out
8.1,JH Kallis,GB Hogg,YK Pathan,6,Not out
8.2,JH Kallis,GB Hogg,YK Pathan,1,Not out
8.3,YK Pathan,GB Hogg,JH Kallis,1,Not out
8.4,JH Kallis,GB Hogg,YK Pathan,1,Not out
8.5,YK Pathan,GB Hogg,JH Kallis,1,Not out
8.6,JH Kallis,GB Hogg,YK Pathan,0,Not out
9.1,YK Pathan,SK Trivedi,JH Kallis,0,Not out
9.2,YK Pathan,SK Trivedi,JH Kallis,1,Not out
9.3,JH Kallis,SK Trivedi,YK Pathan,1,Not out
9.4,YK Pathan,SK Trivedi,JH Kallis,0,Not out
9.5,YK Pathan,SK Trivedi,JH Kallis,4,Not out
9.6,YK Pathan,SK Trivedi,JH Kallis,1,Not out
10.1,YK Pathan,STR Binny,JH Kallis,6,Not out
10.2,YK Pathan,STR Binny,JH Kallis,1,Not out
10.3,JH Kallis,STR Binny,YK Pathan,1,Not out
10.4,YK Pathan,STR Binny,JH Kallis,0,Not out
10.5,YK Pathan,STR Binny,JH Kallis,0,Not out
10.6,YK Pathan,STR Binny,JH Kallis,0,Not out
11.1,JH Kallis,GB Hogg,YK Pathan,0,Not out
11.2,JH Kallis,GB Hogg,YK Pathan,1,Not out
11.3,YK Pathan,GB Hogg,JH Kallis,6,Not out
11.4,YK Pathan,GB Hogg,JH Kallis,1,Not out
11.5,JH Kallis,GB Hogg,YK Pathan,1,Not out
11.6,YK Pathan,GB Hogg,JH Kallis,1,Not out
12.1,YK Pathan,JP Faulkner,JH Kallis,0,Not out
12.2,YK Pathan,JP Faulkner,JH Kallis,1,Not out
12.3,JH Kallis,JP Faulkner,YK Pathan,0,Not out
12.4,JH Kallis,JP Faulkner,YK Pathan,0,Not out
12.5,JH Kallis,JP Faulkner,YK Pathan,0,Not out
12.6,JH Kallis,JP Faulkner,YK Pathan,1,Not out
13.1,JH Kallis,SK Trivedi,YK Pathan,4,Not out
13.2,JH Kallis,SK Trivedi,YK Pathan,1,Not out
13.3,YK Pathan,SK Trivedi,JH Kallis,0,Not out
13.4,YK Pathan,SK Trivedi,JH Kallis,1,Not out
13.5,JH Kallis,SK Trivedi,YK Pathan,1,Not out
13.6,YK Pathan,SK Trivedi,JH Kallis,0,Not out
13.7,YK Pathan,SK Trivedi,JH Kallis,1,Not out
14.1,YK Pathan,JP Faulkner,JH Kallis,1,Not out
14.2,JH Kallis,JP Faulkner,YK Pathan,0,Not out
14.3,JH Kallis,JP Faulkner,YK Pathan,1,Not out
14.4,YK Pathan,JP Faulkner,JH Kallis,0,Not out
14.5,YK Pathan,JP Faulkner,JH Kallis,1,Not out
14.6,JH Kallis,JP Faulkner,YK Pathan,0,Not out
15.1,YK Pathan,SR Watson,JH Kallis,1,Not out
15.2,JH Kallis,SR Watson,YK Pathan,0,Not out
15.3,JH Kallis,SR Watson,YK Pathan,1,Not out
15.4,YK Pathan,SR Watson,JH Kallis,4,Not out
15.5,YK Pathan,SR Watson,JH Kallis,0,Not out
15.6,YK Pathan,SR Watson,JH Kallis,1,Not out
16.1,YK Pathan,SK Trivedi,JH Kallis,4,Not out
16.2,YK Pathan,SK Trivedi,JH Kallis,0,Not out
16.3,YK Pathan,SK Trivedi,JH Kallis,1,Not out
16.4,JH Kallis,SK Trivedi,YK Pathan,1,Not out
16.5,YK Pathan,SK Trivedi,JH Kallis,1,Not out
16.6,JH Kallis,SK Trivedi,YK Pathan,1,Not out
17.1,JH Kallis,GB Hogg,YK Pathan,0,Not out
17.2,JH Kallis,GB Hogg,YK Pathan,4,Not out
