ball_no,batsman,bowler,non_striker,runs,wicket_status
0.1,G Gambhir,AD Mascarenhas,V Sehwag,4,Not out
0.2,G Gambhir,AD Mascarenhas,V Sehwag,3,Not out
0.3,V Sehwag,AD Mascarenhas,G Gambhir,0,Not out
0.4,V Sehwag,AD Mascarenhas,G Gambhir,1,Not out
0.5,G Gambhir,AD Mascarenhas,V Sehwag,4,Not out
0.6,G Gambhir,AD Mascarenhas,V Sehwag,0,Not out
1.1,V Sehwag,SR Watson,G Gambhir,0,Not out
1.2,V Sehwag,SR Watson,G Gambhir,1,Not out
1.3,G Gambhir,SR Watson,V Sehwag,0,Not out
1.4,G Gambhir,SR Watson,V Sehwag,0,Not out
1.5,G Gambhir,SR Watson,V Sehwag,2,Not out
1.6,G Gambhir,SR Watson,V Sehwag,0,Not out
2.1,V Sehwag,AD Mascarenhas,G Gambhir,1,Not out
2.2,G Gambhir,AD Mascarenhas,V Sehwag,1,Not out
2.3,V Sehwag,AD Mascarenhas,G Gambhir,0,Not out
2.4,V Sehwag,AD Mascarenhas,G Gambhir,4,Not out
2.5,V Sehwag,AD Mascarenhas,G Gambhir,1,Not out
2.6,G Gambhir,AD Mascarenhas,V Sehwag,1,Not out
3.1,G Gambhir,SR Watson,V Sehwag,4,Not out
3.2,G Gambhir,SR Watson,V Sehwag,1,Not out
3.3,V Sehwag,SR Watson,G Gambhir,0,Not out
3.4,V Sehwag,SR Watson,G Gambhir,0,Not out
3.5,V Sehwag,SR Watson,G Gambhir,0,Not out
3.6,V Sehwag,SR Watson,G Gambhir,1,Not out
4.1,V Sehwag,MM Patel,G Gambhir,1,Not out
4.2,G Gambhir,MM Patel,V Sehwag,1,Not out
4.3,V Sehwag,MM Patel,G Gambhir,0,Not out
4.4,V Sehwag,MM Patel,G Gambhir,4,Not out
4.5,V Sehwag,MM Patel,G Gambhir,1,Not out
4.6,G Gambhir,MM Patel,V Sehwag,0,Not out
4.7,V Sehwag,MM Patel,G Gambhir,1,Not out
5.1,V Sehwag,SR Watson,G Gambhir,0,Not out
5.2,V Sehwag,SR Watson,G Gambhir,1,Not out
5.3,G Gambhir,SR Watson,V Sehwag,4,Not out
5.4,G Gambhir,SR Watson,V Sehwag,1,Not out
5.5,V Sehwag,SR Watson,G Gambhir,0,Not out
5.6,V Sehwag,SR Watson,G Gambhir,0,caught
6.1,G Gambhir,MM Patel,S Dhawan,1,Not out
6.2,S Dhawan,MM Patel,G Gambhir,2,Not out
6.3,S Dhawan,MM Patel,G Gambhir,1,Not out
6.4,G Gambhir,MM Patel,S Dhawan,0,Not out
6.5,G Gambhir,MM Patel,S Dhawan,1,Not out
