ball_no,batsman,bowler,non_striker,runs,wicket_status
0.1,BB McCullum,AC Thomas,VVS Laxman,0,caught
0.2,PA Patel,AC Thomas,VVS Laxman,0,Not out
0.3,PA Patel,AC Thomas,VVS Laxman,4,Not out
0.4,PA Patel,AC Thomas,VVS Laxman,0,Not out
0.5,PA Patel,AC Thomas,VVS Laxman,4,Not out
0.6,PA Patel,AC Thomas,VVS Laxman,1,Not out
1.1,PA Patel,SB Wagh,VVS Laxman,0,Not out
1.2,PA Patel,SB Wagh,VVS Laxman,0,Not out
1.3,PA Patel,SB Wagh,VVS Laxman,0,Not out
1.4,PA Patel,SB Wagh,VVS Laxman,1,Not out
1.5,VVS Laxman,SB Wagh,PA Patel,0,Not out
1.6,VVS Laxman,SB Wagh,PA Patel,0,Not out
2.1,PA Patel,WD Parnell,VVS Laxman,1,Not out
2.2,VVS Laxman,WD Parnell,PA Patel,0,bowled
2.3,DPMD Jayawardene,WD Parnell,PA Patel,0,Not out
2.4,DPMD Jayawardene,WD Parnell,PA Patel,2,Not out
2.5,DPMD Jayawardene,WD Parnell,PA Patel,0,caught
2.6,BJ Hodge,WD Parnell,PA Patel,0,Not out
3.1,PA Patel,SB Wagh,BJ Hodge,0,Not out
3.2,PA Patel,SB Wagh,BJ Hodge,0,Not out
3.3,PA Patel,SB Wagh,BJ Hodge,4,Not out
3.4,PA Patel,SB Wagh,BJ Hodge,4,Not out
3.5,PA Patel,SB Wagh,BJ Hodge,1,Not out
3.6,BJ Hodge,SB Wagh,PA Patel,0,Not out
4.1,PA Patel,WD Parnell,BJ Hodge,0,Not out
4.2,PA Patel,WD Parnell,BJ Hodge,1,Not out
4.3,BJ Hodge,WD Parnell,PA Patel,1,Not out
4.4,PA Patel,WD Parnell,BJ Hodge,0,Not out
4.5,PA Patel,WD Parnell,BJ Hodge,0,caught
4.6,RA Jadeja,WD Parnell,BJ Hodge,0,Not out
5.1,BJ Hodge,AC Thomas,RA Jadeja,0,Not out
5.2,BJ Hodge,AC Thomas,RA Jadeja,0,Not out
5.3,BJ Hodge,AC Thomas,RA Jadeja,1,Not out
5.4,RA Jadeja,AC Thomas,BJ Hodge,4,Not out
5.5,RA Jadeja,AC Thomas,BJ Hodge,4,Not out
5.6,RA Jadeja,AC Thomas,BJ Hodge,4,Not out
6.1,BJ Hodge,M Kartik,RA Jadeja,3,Not out
6.2,RA Jadeja,M Kartik,BJ Hodge,0,Not out
6.3,RA Jadeja,M Kartik,BJ Hodge,1,Not out
6.4,BJ Hodge,M Kartik,RA Jadeja,1,Not out
6.5,RA Jadeja,M Kartik,BJ Hodge,0,Not out
6.6,RA Jadeja,M Kartik,BJ Hodge,0,Not out
7.1,BJ Hodge,R Sharma,RA Jadeja,4,Not out
7.2,BJ Hodge,R Sharma,RA Jadeja,0,Not out
7.3,BJ Hodge,R Sharma,RA Jadeja,0,Not out
7.4,BJ Hodge,R Sharma,RA Jadeja,0,Not out
7.5,BJ Hodge,R Sharma,RA Jadeja,1,Not out
7.6,RA Jadeja,R Sharma,BJ Hodge,0,Not out
8.1,BJ Hodge,M Kartik,RA Jadeja,2,Not out
8.2,BJ Hodge,M Kartik,RA Jadeja,1,Not out
8.3,RA Jadeja,M Kartik,BJ Hodge,1,Not out
8.4,BJ Hodge,M Kartik,RA Jadeja,0,Not out
8.5,BJ Hodge,M Kartik,RA Jadeja,0,Not out
8.6,BJ Hodge,M Kartik,RA Jadeja,0,Not out
9.1,RA Jadeja,Yuvraj Singh,BJ Hodge,2,Not out
9.2,RA Jadeja,Yuvraj Singh,BJ Hodge,0,Not out
9.3,RA Jadeja,Yuvraj Singh,BJ Hodge,1,Not out
9.4,BJ Hodge,Yuvraj Singh,RA Jadeja,1,Not out
9.5,RA Jadeja,Yuvraj Singh,BJ Hodge,6,Not out
9.6,RA Jadeja,Yuvraj Singh,BJ Hodge,2,Not out
10.1,BJ Hodge,R Sharma,RA Jadeja,1,Not out
10.2,RA Jadeja,R Sharma,BJ Hodge,0,Not out
10.3,RA Jadeja,R Sharma,BJ Hodge,2,Not out
10.4,RA Jadeja,R Sharma,BJ Hodge,6,Not out
10.5,RA Jadeja,R Sharma,BJ Hodge,0,Not out
10.6,RA Jadeja,R Sharma,BJ Hodge,0,Not out
11.1,BJ Hodge,M Kartik,RA Jadeja,0,Not out
11.2,BJ Hodge,M Kartik,RA Jadeja,6,Not out
11.3,BJ Hodge,M Kartik,RA Jadeja,1,Not out
11.4,RA Jadeja,M Kartik,BJ Hodge,0,Not out
11.5,RA Jadeja,M Kartik,BJ Hodge,1,Not out
11.6,BJ Hodge,M Kartik,RA Jadeja,1,Not out
12.1,BJ Hodge,JD Ryder,RA Jadeja,0,Not out
12.2,BJ Hodge,JD Ryder,RA Jadeja,0,Not out
12.3,BJ Hodge,JD Ryder,RA Jadeja,1,Not out
12.4,RA Jadeja,JD Ryder,BJ Hodge,1,Not out
12.5,BJ Hodge,JD Ryder,RA Jadeja,1,Not out
12.6,RA Jadeja,JD Ryder,BJ Hodge,1,Not out
13.1,RA Jadeja,M Kartik,BJ Hodge,0,Not out
13.2,RA Jadeja,M Kartik,BJ Hodge,1,Not out
13.3,BJ Hodge,M Kartik,RA Jadeja,6,Not out
13.4,BJ Hodge,M Kartik,RA Jadeja,1,Not out
13.5,RA Jadeja,M Kartik,BJ Hodge,1,Not out
13.6,BJ Hodge,M Kartik,RA Jadeja,0,Not out
13.7,BJ Hodge,M Kartik,RA Jadeja,0,Not out
13.8,BJ Hodge,M Kartik,RA Jadeja,1,Not out
14.1,BJ Hodge,WD Parnell,RA Jadeja,1,Not out
14.2,RA Jadeja,WD Parnell,BJ Hodge,0,Not out
14.3,RA Jadeja,WD Parnell,BJ Hodge,0,Not out
14.4,RA Jadeja,WD Parnell,BJ Hodge,6,Not out
14.5,RA Jadeja,WD Parnell,BJ Hodge,1,Not out
14.6,BJ Hodge,WD Parnell,RA Jadeja,4,Not out
15.1,RA Jadeja,R Sharma,BJ Hodge,1,Not out
15.2,BJ Hodge,R Sharma,RA Jadeja,0,caught
15.3,RA Jadeja,R Sharma,RV Gomez,1,Not out
15.4,RV Gomez,R Sharma,RA Jadeja,0,Not out
15.5,RV Gomez,R Sharma,RA Jadeja,0,Not out
15.6,RV Gomez,R Sharma,RA Jadeja,0,Not out
16.1,RA Jadeja,JD Ryder,RV Gomez,0,caught
16.2,RV Gomez,JD Ryder,R Vinay Kumar,1,Not out
16.3,R Vinay Kumar,JD Ryder,RV Gomez,1,Not out
16.4,RV Gomez,JD Ryder,R Vinay Kumar,2,Not out
16.5,RV Gomez,JD Ryder,R Vinay Kumar,0,Not out
16.6,RV Gomez,JD Ryder,R Vinay Kumar,0,run out
17.1,RV Gomez,R Sharma,S Sreesanth,1,Not out
17.2,S Sreesanth,R Sharma,RV Gomez,0,Not out
17.3,S Sreesanth,R Sharma,RV Gomez,0,Not out
17.4,S Sreesanth,R Sharma,RV Gomez,0,Not out
17.5,S Sreesanth,R Sharma,RV Gomez,0,Not out
17.6,RV Gomez,R Sharma,S Sreesanth,1,Not out
18.1,RV Gomez,AC Thomas,S Sreesanth,1,Not out
18.2,S Sreesanth,AC Thomas,RV Gomez,0,Not out
18.3,S Sreesanth,AC Thomas,RV Gomez,1,Not out
18.4,RV Gomez,AC Thomas,S Sreesanth,2,Not out
18.5,RV Gomez,AC Thomas,S Sreesanth,4,Not out
18.6,RV Gomez,AC Thomas,S Sreesanth,1,Not out
19.1,RV Gomez,WD Parnell,S Sreesanth,2,Not out
19.2,RV Gomez,WD Parnell,S Sreesanth,4,Not out
19.3,RV Gomez,WD Parnell,S Sreesanth,4,Not out
19.4,RV Gomez,WD Parnell,S Sreesanth,0,Not out
19.5,RV Gomez,WD Parnell,S Sreesanth,2,Not out
19.6,RV Gomez,WD Parnell,S Sreesanth,1,run out
19.7,RP Singh,WD Parnell,RV Gomez,0,Not out
