ball_no,batsman,bowler,non_striker,runs,wicket_status
0.1,YK Pathan,GD McGrath,GC Smith,0,Not out
0.2,YK Pathan,GD McGrath,GC Smith,0,Not out
0.3,YK Pathan,GD McGrath,GC Smith,1,Not out
0.4,GC Smith,GD McGrath,YK Pathan,0,Not out
0.5,GC Smith,GD McGrath,YK Pathan,0,Not out
0.6,GC Smith,GD McGrath,YK Pathan,0,Not out
1.1,YK Pathan,MF Maharoof,GC Smith,4,Not out
1.2,YK Pathan,MF Maharoof,GC Smith,2,Not out
1.3,YK Pathan,MF Maharoof,GC Smith,0,Not out
1.4,YK Pathan,MF Maharoof,GC Smith,0,Not out
1.5,YK Pathan,MF Maharoof,GC Smith,0,Not out
1.6,YK Pathan,MF Maharoof,GC Smith,0,Not out
2.1,GC Smith,GD McGrath,YK Pathan,1,Not out
2.2,YK Pathan,GD McGrath,GC Smith,1,Not out
2.3,GC Smith,GD McGrath,YK Pathan,0,Not out
2.4,GC Smith,GD McGrath,YK Pathan,1,Not out
2.5,YK Pathan,GD McGrath,GC Smith,0,Not out
2.6,YK Pathan,GD McGrath,GC Smith,0,Not out
2.7,YK Pathan,GD McGrath,GC Smith,0,Not out
3.1,GC Smith,MF Maharoof,YK Pathan,0,run out
3.2,GC Smith,MF Maharoof,M Kaif,0,Not out
3.3,GC Smith,MF Maharoof,M Kaif,1,Not out
3.4,M Kaif,MF Maharoof,GC Smith,0,Not out
3.5,GC Smith,MF Maharoof,M Kaif,0,Not out
3.6,GC Smith,MF Maharoof,M Kaif,0,Not out
3.7,GC Smith,MF Maharoof,M Kaif,0,Not out
4.1,M Kaif,GD McGrath,GC Smith,0,Not out
4.2,M Kaif,GD McGrath,GC Smith,0,Not out
4.3,M Kaif,GD McGrath,GC Smith,0,Not out
4.4,M Kaif,GD McGrath,GC Smith,1,Not out
4.5,GC Smith,GD McGrath,M Kaif,0,Not out
4.6,GC Smith,GD McGrath,M Kaif,0,run out
5.1,GC Smith,PJ Sangwan,SR Watson,1,Not out
5.2,SR Watson,PJ Sangwan,GC Smith,0,Not out
5.3,SR Watson,PJ Sangwan,GC Smith,0,Not out
5.4,SR Watson,PJ Sangwan,GC Smith,1,Not out
5.5,GC Smith,PJ Sangwan,SR Watson,0,Not out
5.6,GC Smith,PJ Sangwan,SR Watson,0,Not out
6.1,SR Watson,VY Mahesh,GC Smith,1,Not out
6.2,GC Smith,VY Mahesh,SR Watson,0,Not out
6.3,SR Watson,VY Mahesh,GC Smith,0,Not out
6.4,SR Watson,VY Mahesh,GC Smith,6,Not out
6.5,SR Watson,VY Mahesh,GC Smith,0,Not out
6.6,SR Watson,VY Mahesh,GC Smith,4,Not out
7.1,GC Smith,PJ Sangwan,SR Watson,4,Not out
7.2,GC Smith,PJ Sangwan,SR Watson,1,Not out
7.3,SR Watson,PJ Sangwan,GC Smith,1,Not out
7.4,GC Smith,PJ Sangwan,SR Watson,1,Not out
7.5,SR Watson,PJ Sangwan,GC Smith,2,Not out
7.6,SR Watson,PJ Sangwan,GC Smith,1,Not out
8.1,SR Watson,VY Mahesh,GC Smith,6,Not out
8.2,SR Watson,VY Mahesh,GC Smith,4,Not out
8.3,SR Watson,VY Mahesh,GC Smith,0,Not out
8.4,SR Watson,VY Mahesh,GC Smith,0,Not out
8.5,SR Watson,VY Mahesh,GC Smith,2,Not out
8.6,SR Watson,VY Mahesh,GC Smith,2,Not out
8.7,SR Watson,VY Mahesh,GC Smith,0,Not out
8.8,SR Watson,VY Mahesh,GC Smith,4,Not out
9.1,GC Smith,PJ Sangwan,SR Watson,1,Not out
9.2,SR Watson,PJ Sangwan,GC Smith,1,Not out
9.3,GC Smith,PJ Sangwan,SR Watson,4,Not out
9.4,GC Smith,PJ Sangwan,SR Watson,2,Not out
9.5,GC Smith,PJ Sangwan,SR Watson,1,Not out
9.6,SR Watson,PJ Sangwan,GC Smith,6,Not out
10.1,GC Smith,A Mishra,SR Watson,2,Not out
10.2,GC Smith,A Mishra,SR Watson,0,Not out
10.3,GC Smith,A Mishra,SR Watson,4,Not out
10.4,GC Smith,A Mishra,SR Watson,0,caught
10.5,RA Jadeja,A Mishra,SR Watson,0,Not out
10.6,RA Jadeja,A Mishra,SR Watson,2,Not out
