ball_no,batsman,bowler,non_striker,runs,wicket_status
0.1,DR Smith,B Kumar,Ishan Kishan,0,Not out
0.2,DR Smith,B Kumar,Ishan Kishan,2,Not out
0.3,DR Smith,B Kumar,Ishan Kishan,4,Not out
0.4,DR Smith,B Kumar,Ishan Kishan,1,Not out
0.5,Ishan Kishan,B Kumar,DR Smith,0,Not out
0.6,Ishan Kishan,B Kumar,DR Smith,4,Not out
1.1,DR Smith,Mohammed Siraj,Ishan Kishan,0,Not out
1.2,DR Smith,Mohammed Siraj,Ishan Kishan,0,Not out
1.3,DR Smith,Mohammed Siraj,Ishan Kishan,1,Not out
1.4,Ishan Kishan,Mohammed Siraj,DR Smith,6,Not out
1.5,Ishan Kishan,Mohammed Siraj,DR Smith,1,Not out
1.6,DR Smith,Mohammed Siraj,Ishan Kishan,1,Not out
2.1,DR Smith,S Kaul,Ishan Kishan,1,Not out
2.2,Ishan Kishan,S Kaul,DR Smith,0,Not out
2.3,Ishan Kishan,S Kaul,DR Smith,6,Not out
2.4,Ishan Kishan,S Kaul,DR Smith,1,Not out
2.5,DR Smith,S Kaul,Ishan Kishan,1,Not out
2.6,Ishan Kishan,S Kaul,DR Smith,4,Not out
3.1,DR Smith,Mohammad Nabi,Ishan Kishan,0,Not out
3.2,DR Smith,Mohammad Nabi,Ishan Kishan,0,Not out
3.3,Ishan Kishan,Mohammad Nabi,DR Smith,0,Not out
3.4,Ishan Kishan,Mohammad Nabi,DR Smith,0,Not out
3.5,Ishan Kishan,Mohammad Nabi,DR Smith,1,Not out
3.6,DR Smith,Mohammad Nabi,Ishan Kishan,0,Not out
4.1,Ishan Kishan,Mohammed Siraj,DR Smith,4,Not out
4.2,Ishan Kishan,Mohammed Siraj,DR Smith,4,Not out
4.3,Ishan Kishan,Mohammed Siraj,DR Smith,1,Not out
4.4,DR Smith,Mohammed Siraj,Ishan Kishan,0,Not out
4.5,DR Smith,Mohammed Siraj,Ishan Kishan,4,Not out
4.6,DR Smith,Mohammed Siraj,Ishan Kishan,0,Not out
5.1,Ishan Kishan,Mohammad Nabi,DR Smith,1,Not out
5.2,DR Smith,Mohammad Nabi,Ishan Kishan,1,Not out
5.3,Ishan Kishan,Mohammad Nabi,DR Smith,1,Not out
5.4,DR Smith,Mohammad Nabi,Ishan Kishan,6,Not out
5.5,DR Smith,Mohammad Nabi,Ishan Kishan,4,Not out
5.6,DR Smith,Mohammad Nabi,Ishan Kishan,0,Not out
6.1,Ishan Kishan,S Kaul,DR Smith,1,Not out
6.2,DR Smith,S Kaul,Ishan Kishan,1,Not out
6.3,Ishan Kishan,S Kaul,DR Smith,0,Not out
6.4,Ishan Kishan,S Kaul,DR Smith,2,Not out
6.5,Ishan Kishan,S Kaul,DR Smith,6,Not out
6.6,Ishan Kishan,S Kaul,DR Smith,0,Not out
6.7,Ishan Kishan,S Kaul,DR Smith,0,Not out
7.1,Ishan Kishan,Mohammad Nabi,DR Smith,0,Not out
7.2,Ishan Kishan,Mohammad Nabi,DR Smith,1,Not out
7.3,DR Smith,Mohammad Nabi,Ishan Kishan,1,Not out
7.4,Ishan Kishan,Mohammad Nabi,DR Smith,0,Not out
7.5,Ishan Kishan,Mohammad Nabi,DR Smith,1,Not out
7.6,DR Smith,Mohammad Nabi,Ishan Kishan,0,Not out
8.1,Ishan Kishan,Rashid Khan,DR Smith,0,Not out
8.2,Ishan Kishan,Rashid Khan,DR Smith,6,Not out
8.3,Ishan Kishan,Rashid Khan,DR Smith,1,Not out
8.4,DR Smith,Rashid Khan,Ishan Kishan,0,Not out
8.5,DR Smith,Rashid Khan,Ishan Kishan,6,Not out
8.6,DR Smith,Rashid Khan,Ishan Kishan,4,Not out
9.1,Ishan Kishan,MC Henriques,DR Smith,1,Not out
9.2,DR Smith,MC Henriques,Ishan Kishan,4,Not out
9.3,DR Smith,MC Henriques,Ishan Kishan,2,Not out
9.4,DR Smith,MC Henriques,Ishan Kishan,4,Not out
9.5,DR Smith,MC Henriques,Ishan Kishan,1,Not out
9.6,Ishan Kishan,MC Henriques,DR Smith,0,Not out
10.1,DR Smith,Rashid Khan,Ishan Kishan,1,Not out
10.2,Ishan Kishan,Rashid Khan,DR Smith,0,Not out
10.3,Ishan Kishan,Rashid Khan,DR Smith,1,Not out
10.4,DR Smith,Rashid Khan,Ishan Kishan,4,Not out
10.5,DR Smith,Rashid Khan,Ishan Kishan,0,lbw
10.6,SK Raina,Rashid Khan,Ishan Kishan,0,Not out
11.1,Ishan Kishan,B Kumar,SK Raina,4,Not out
11.2,Ishan Kishan,B Kumar,SK Raina,0,Not out
11.3,Ishan Kishan,B Kumar,SK Raina,1,Not out
