ball_no,batsman,bowler,non_striker,runs,wicket_status
0.1,RV Uthappa,Harmeet Singh (2),AJ Finch,0,Not out
0.2,RV Uthappa,Harmeet Singh (2),AJ Finch,1,Not out
0.3,AJ Finch,Harmeet Singh (2),RV Uthappa,0,Not out
0.4,AJ Finch,Harmeet Singh (2),RV Uthappa,0,Not out
0.5,AJ Finch,Harmeet Singh (2),RV Uthappa,4,Not out
0.6,AJ Finch,Harmeet Singh (2),RV Uthappa,0,Not out
0.7,AJ Finch,Harmeet Singh (2),RV Uthappa,0,Not out
1.1,RV Uthappa,S Sreesanth,AJ Finch,0,Not out
1.2,RV Uthappa,S Sreesanth,AJ Finch,1,Not out
1.3,AJ Finch,S Sreesanth,RV Uthappa,0,Not out
1.4,AJ Finch,S Sreesanth,RV Uthappa,0,Not out
1.5,AJ Finch,S Sreesanth,RV Uthappa,0,Not out
1.6,AJ Finch,S Sreesanth,RV Uthappa,6,Not out
2.1,RV Uthappa,Harmeet Singh (2),AJ Finch,4,Not out
2.2,RV Uthappa,Harmeet Singh (2),AJ Finch,4,Not out
2.3,RV Uthappa,Harmeet Singh (2),AJ Finch,1,Not out
2.4,AJ Finch,Harmeet Singh (2),RV Uthappa,6,Not out
2.5,AJ Finch,Harmeet Singh (2),RV Uthappa,1,Not out
2.6,RV Uthappa,Harmeet Singh (2),AJ Finch,1,Not out
3.1,RV Uthappa,S Sreesanth,AJ Finch,6,Not out
3.2,RV Uthappa,S Sreesanth,AJ Finch,2,Not out
3.3,RV Uthappa,S Sreesanth,AJ Finch,4,Not out
3.4,RV Uthappa,S Sreesanth,AJ Finch,6,Not out
3.5,RV Uthappa,S Sreesanth,AJ Finch,1,Not out
3.6,AJ Finch,S Sreesanth,RV Uthappa,1,Not out
3.7,RV Uthappa,S Sreesanth,AJ Finch,0,Not out
4.1,AJ Finch,JP Faulkner,RV Uthappa,0,Not out
4.2,RV Uthappa,JP Faulkner,AJ Finch,1,Not out
4.3,AJ Finch,JP Faulkner,RV Uthappa,4,Not out
4.4,AJ Finch,JP Faulkner,RV Uthappa,1,Not out
4.5,RV Uthappa,JP Faulkner,AJ Finch,0,caught
4.6,LRPL Taylor,JP Faulkner,AJ Finch,0,Not out
5.1,AJ Finch,KK Cooper,LRPL Taylor,0,Not out
5.2,AJ Finch,KK Cooper,LRPL Taylor,4,Not out
5.3,AJ Finch,KK Cooper,LRPL Taylor,0,Not out
5.4,AJ Finch,KK Cooper,LRPL Taylor,0,Not out
5.5,LRPL Taylor,KK Cooper,AJ Finch,1,Not out
5.6,AJ Finch,KK Cooper,LRPL Taylor,0,Not out
6.1,LRPL Taylor,JP Faulkner,AJ Finch,1,Not out
6.2,AJ Finch,JP Faulkner,LRPL Taylor,0,Not out
6.3,AJ Finch,JP Faulkner,LRPL Taylor,0,Not out
6.4,AJ Finch,JP Faulkner,LRPL Taylor,1,Not out
6.5,LRPL Taylor,JP Faulkner,AJ Finch,1,Not out
6.6,AJ Finch,JP Faulkner,LRPL Taylor,0,Not out
7.1,LRPL Taylor,SK Trivedi,AJ Finch,1,Not out
7.2,AJ Finch,SK Trivedi,LRPL Taylor,0,Not out
7.3,AJ Finch,SK Trivedi,LRPL Taylor,4,Not out
7.4,AJ Finch,SK Trivedi,LRPL Taylor,0,Not out
7.5,AJ Finch,SK Trivedi,LRPL Taylor,4,Not out
7.6,AJ Finch,SK Trivedi,LRPL Taylor,0,Not out
7.7,AJ Finch,SK Trivedi,LRPL Taylor,2,Not out
8.1,LRPL Taylor,Harmeet Singh (2),AJ Finch,0,Not out
8.2,LRPL Taylor,Harmeet Singh (2),AJ Finch,0,Not out
8.3,LRPL Taylor,Harmeet Singh (2),AJ Finch,0,Not out
8.4,LRPL Taylor,Harmeet Singh (2),AJ Finch,1,Not out
8.5,AJ Finch,Harmeet Singh (2),LRPL Taylor,0,Not out
8.6,AJ Finch,Harmeet Singh (2),LRPL Taylor,2,Not out
9.1,LRPL Taylor,SK Trivedi,AJ Finch,0,Not out
9.2,LRPL Taylor,SK Trivedi,AJ Finch,1,Not out
9.3,AJ Finch,SK Trivedi,LRPL Taylor,0,Not out
9.4,AJ Finch,SK Trivedi,LRPL Taylor,1,Not out
