ball_no,batsman,bowler,non_striker,runs,wicket_status
0.1,M Vijay,RJ Harris,ML Hayden,1,Not out
0.2,ML Hayden,RJ Harris,M Vijay,0,Not out
0.3,ML Hayden,RJ Harris,M Vijay,4,Not out
0.4,ML Hayden,RJ Harris,M Vijay,0,Not out
0.5,ML Hayden,RJ Harris,M Vijay,0,Not out
0.6,ML Hayden,RJ Harris,M Vijay,1,Not out
1.1,ML Hayden,RP Singh,M Vijay,0,Not out
1.2,ML Hayden,RP Singh,M Vijay,1,Not out
1.3,M Vijay,RP Singh,ML Hayden,2,Not out
1.4,M Vijay,RP Singh,ML Hayden,1,Not out
1.5,ML Hayden,RP Singh,M Vijay,4,Not out
1.6,ML Hayden,RP Singh,M Vijay,0,Not out
1.7,ML Hayden,RP Singh,M Vijay,2,Not out
2.1,M Vijay,RJ Harris,ML Hayden,1,Not out
2.2,ML Hayden,RJ Harris,M Vijay,0,Not out
2.3,ML Hayden,RJ Harris,M Vijay,1,Not out
2.4,M Vijay,RJ Harris,ML Hayden,1,Not out
2.5,ML Hayden,RJ Harris,M Vijay,0,Not out
2.6,ML Hayden,RJ Harris,M Vijay,1,Not out
3.1,ML Hayden,RG Sharma,M Vijay,1,Not out
3.2,M Vijay,RG Sharma,ML Hayden,0,Not out
3.3,M Vijay,RG Sharma,ML Hayden,4,Not out
3.4,M Vijay,RG Sharma,ML Hayden,3,Not out
3.5,ML Hayden,RG Sharma,M Vijay,4,Not out
3.6,ML Hayden,RG Sharma,M Vijay,0,Not out
3.7,ML Hayden,RG Sharma,M Vijay,0,Not out
4.1,M Vijay,Harmeet Singh,ML Hayden,6,Not out
4.2,M Vijay,Harmeet Singh,ML Hayden,0,Not out
4.3,M Vijay,Harmeet Singh,ML Hayden,1,Not out
4.4,ML Hayden,Harmeet Singh,M Vijay,0,caught
4.5,SK Raina,Harmeet Singh,M Vijay,0,Not out
4.6,SK Raina,Harmeet Singh,M Vijay,0,Not out
5.1,M Vijay,DR Smith,SK Raina,1,Not out
5.2,SK Raina,DR Smith,M Vijay,0,Not out
5.3,SK Raina,DR Smith,M Vijay,4,Not out
5.4,SK Raina,DR Smith,M Vijay,4,Not out
5.5,SK Raina,DR Smith,M Vijay,4,Not out
5.6,SK Raina,DR Smith,M Vijay,1,Not out
6.1,SK Raina,A Symonds,M Vijay,0,Not out
6.2,SK Raina,A Symonds,M Vijay,0,Not out
6.3,SK Raina,A Symonds,M Vijay,0,Not out
6.4,SK Raina,A Symonds,M Vijay,2,Not out
6.5,SK Raina,A Symonds,M Vijay,0,Not out
6.6,SK Raina,A Symonds,M Vijay,4,Not out
7.1,M Vijay,Harmeet Singh,SK Raina,1,Not out
7.2,SK Raina,Harmeet Singh,M Vijay,0,Not out
7.3,SK Raina,Harmeet Singh,M Vijay,1,Not out
7.4,M Vijay,Harmeet Singh,SK Raina,1,Not out
7.5,SK Raina,Harmeet Singh,M Vijay,1,run out
7.6,SK Raina,Harmeet Singh,MS Dhoni,0,Not out
8.1,MS Dhoni,A Symonds,SK Raina,0,Not out
8.2,MS Dhoni,A Symonds,SK Raina,1,Not out
8.3,SK Raina,A Symonds,MS Dhoni,1,Not out
8.4,MS Dhoni,A Symonds,SK Raina,0,Not out
8.5,MS Dhoni,A Symonds,SK Raina,1,Not out
8.6,SK Raina,A Symonds,MS Dhoni,1,Not out
9.1,SK Raina,PP Ojha,MS Dhoni,1,Not out
9.2,MS Dhoni,PP Ojha,SK Raina,0,Not out
9.3,MS Dhoni,PP Ojha,SK Raina,0,Not out
9.4,MS Dhoni,PP Ojha,SK Raina,2,Not out
