ball_no,batsman,bowler,non_striker,runs,wicket_status
0.1,DR Smith,Sandeep Sharma,BB McCullum,0,Not out
0.2,DR Smith,Sandeep Sharma,BB McCullum,0,Not out
0.3,DR Smith,Sandeep Sharma,BB McCullum,4,Not out
0.4,DR Smith,Sandeep Sharma,BB McCullum,0,Not out
0.5,DR Smith,Sandeep Sharma,BB McCullum,0,Not out
0.6,DR Smith,Sandeep Sharma,BB McCullum,0,Not out
0.7,DR Smith,Sandeep Sharma,BB McCullum,6,Not out
1.1,BB McCullum,MM Sharma,DR Smith,1,Not out
1.2,DR Smith,MM Sharma,BB McCullum,1,Not out
1.3,BB McCullum,MM Sharma,DR Smith,0,Not out
1.4,BB McCullum,MM Sharma,DR Smith,0,bowled
1.5,SK Raina,MM Sharma,DR Smith,1,Not out
1.6,DR Smith,MM Sharma,SK Raina,0,Not out
2.1,SK Raina,MP Stoinis,DR Smith,0,Not out
2.2,SK Raina,MP Stoinis,DR Smith,0,Not out
2.3,SK Raina,MP Stoinis,DR Smith,0,Not out
2.4,SK Raina,MP Stoinis,DR Smith,4,Not out
2.5,SK Raina,MP Stoinis,DR Smith,0,Not out
2.6,SK Raina,MP Stoinis,DR Smith,0,Not out
3.1,DR Smith,AR Patel,SK Raina,1,Not out
3.2,SK Raina,AR Patel,DR Smith,0,Not out
3.3,SK Raina,AR Patel,DR Smith,4,Not out
3.4,SK Raina,AR Patel,DR Smith,0,Not out
3.5,SK Raina,AR Patel,DR Smith,1,Not out
3.6,DR Smith,AR Patel,SK Raina,0,Not out
4.1,SK Raina,MM Sharma,DR Smith,1,Not out
4.2,DR Smith,MM Sharma,SK Raina,1,Not out
4.3,SK Raina,MM Sharma,DR Smith,6,Not out
4.4,SK Raina,MM Sharma,DR Smith,1,Not out
4.5,DR Smith,MM Sharma,SK Raina,1,Not out
4.6,SK Raina,MM Sharma,DR Smith,0,bowled
5.1,DR Smith,KC Cariappa,KD Karthik,0,Not out
5.2,DR Smith,KC Cariappa,KD Karthik,0,Not out
5.3,DR Smith,KC Cariappa,KD Karthik,1,Not out
5.4,KD Karthik,KC Cariappa,DR Smith,0,Not out
5.5,KD Karthik,KC Cariappa,DR Smith,1,Not out
5.6,DR Smith,KC Cariappa,KD Karthik,0,Not out
6.1,KD Karthik,AR Patel,DR Smith,0,Not out
6.2,KD Karthik,AR Patel,DR Smith,1,Not out
6.3,DR Smith,AR Patel,KD Karthik,0,Not out
6.4,DR Smith,AR Patel,KD Karthik,0,caught
6.5,RA Jadeja,AR Patel,KD Karthik,1,Not out
6.6,KD Karthik,AR Patel,RA Jadeja,0,bowled
6.7,DJ Bravo,AR Patel,RA Jadeja,0,bowled
7.1,RA Jadeja,KC Cariappa,Ishan Kishan,1,Not out
7.2,Ishan Kishan,KC Cariappa,RA Jadeja,1,Not out
7.3,RA Jadeja,KC Cariappa,Ishan Kishan,1,Not out
