ball_no,batsman,bowler,non_striker,runs,wicket_status
0.1,DJ Jacobs,AB Dinda,SR Tendulkar,0,Not out
0.2,DJ Jacobs,AB Dinda,SR Tendulkar,0,Not out
0.3,DJ Jacobs,AB Dinda,SR Tendulkar,0,Not out
0.4,DJ Jacobs,AB Dinda,SR Tendulkar,1,Not out
0.5,SR Tendulkar,AB Dinda,DJ Jacobs,0,Not out
0.6,SR Tendulkar,AB Dinda,DJ Jacobs,0,Not out
1.1,DJ Jacobs,M Morkel,SR Tendulkar,0,Not out
1.2,DJ Jacobs,M Morkel,SR Tendulkar,0,bowled
1.3,AT Rayudu,M Morkel,SR Tendulkar,0,Not out
1.4,AT Rayudu,M Morkel,SR Tendulkar,1,Not out
1.5,SR Tendulkar,M Morkel,AT Rayudu,1,Not out
1.6,AT Rayudu,M Morkel,SR Tendulkar,1,Not out
1.7,SR Tendulkar,M Morkel,AT Rayudu,1,Not out
2.1,SR Tendulkar,AB Dinda,AT Rayudu,0,Not out
2.2,AT Rayudu,AB Dinda,SR Tendulkar,0,Not out
2.3,AT Rayudu,AB Dinda,SR Tendulkar,1,Not out
2.4,SR Tendulkar,AB Dinda,AT Rayudu,1,Not out
2.5,AT Rayudu,AB Dinda,SR Tendulkar,0,Not out
2.6,AT Rayudu,AB Dinda,SR Tendulkar,4,Not out
3.1,SR Tendulkar,M Morkel,AT Rayudu,2,Not out
3.2,SR Tendulkar,M Morkel,AT Rayudu,0,Not out
3.3,SR Tendulkar,M Morkel,AT Rayudu,1,Not out
3.4,AT Rayudu,M Morkel,SR Tendulkar,1,Not out
3.5,SR Tendulkar,M Morkel,AT Rayudu,0,Not out
3.6,SR Tendulkar,M Morkel,AT Rayudu,0,Not out
3.7,SR Tendulkar,M Morkel,AT Rayudu,1,Not out
4.1,SR Tendulkar,IK Pathan,AT Rayudu,0,Not out
4.2,SR Tendulkar,IK Pathan,AT Rayudu,0,Not out
4.3,SR Tendulkar,IK Pathan,AT Rayudu,1,Not out
4.4,AT Rayudu,IK Pathan,SR Tendulkar,0,Not out
4.5,AT Rayudu,IK Pathan,SR Tendulkar,0,Not out
4.6,AT Rayudu,IK Pathan,SR Tendulkar,0,Not out
4.7,AT Rayudu,IK Pathan,SR Tendulkar,1,Not out
5.1,AT Rayudu,UT Yadav,SR Tendulkar,0,Not out
5.2,SR Tendulkar,UT Yadav,AT Rayudu,1,Not out
5.3,AT Rayudu,UT Yadav,SR Tendulkar,4,Not out
5.4,AT Rayudu,UT Yadav,SR Tendulkar,1,Not out
5.5,SR Tendulkar,UT Yadav,AT Rayudu,2,Not out
5.6,SR Tendulkar,UT Yadav,AT Rayudu,0,Not out
6.1,AT Rayudu,IK Pathan,SR Tendulkar,0,run out
6.2,SR Tendulkar,IK Pathan,RG Sharma,1,Not out
6.3,RG Sharma,IK Pathan,SR Tendulkar,0,Not out
6.4,RG Sharma,IK Pathan,SR Tendulkar,0,Not out
6.5,SR Tendulkar,IK Pathan,RG Sharma,1,Not out
6.6,RG Sharma,IK Pathan,SR Tendulkar,0,Not out
7.1,SR Tendulkar,UT Yadav,RG Sharma,4,Not out
7.2,SR Tendulkar,UT Yadav,RG Sharma,1,Not out
7.3,RG Sharma,UT Yadav,SR Tendulkar,1,Not out
7.4,SR Tendulkar,UT Yadav,RG Sharma,0,Not out
7.5,SR Tendulkar,UT Yadav,RG Sharma,1,Not out
7.6,RG Sharma,UT Yadav,SR Tendulkar,1,Not out
8.1,RG Sharma,RE van der Merwe,SR Tendulkar,0,Not out
8.2,RG Sharma,RE van der Merwe,SR Tendulkar,0,Not out
8.3,RG Sharma,RE van der Merwe,SR Tendulkar,0,Not out
8.4,RG Sharma,RE van der Merwe,SR Tendulkar,1,Not out
