ball_no,batsman,bowler,non_striker,runs,wicket_status
0.1,AM Rahane,MG Johnson,RA Tripathi,1,Not out
0.2,RA Tripathi,MG Johnson,AM Rahane,0,Not out
0.3,RA Tripathi,MG Johnson,AM Rahane,1,Not out
0.4,AM Rahane,MG Johnson,RA Tripathi,0,Not out
0.5,AM Rahane,MG Johnson,RA Tripathi,0,Not out
0.6,AM Rahane,MG Johnson,RA Tripathi,0,Not out
0.7,AM Rahane,MG Johnson,RA Tripathi,6,Not out
1.1,RA Tripathi,MJ McClenaghan,AM Rahane,0,Not out
1.2,RA Tripathi,MJ McClenaghan,AM Rahane,0,Not out
1.3,RA Tripathi,MJ McClenaghan,AM Rahane,4,Not out
1.4,RA Tripathi,MJ McClenaghan,AM Rahane,1,Not out
1.5,AM Rahane,MJ McClenaghan,RA Tripathi,0,Not out
1.6,AM Rahane,MJ McClenaghan,RA Tripathi,4,Not out
2.1,RA Tripathi,MG Johnson,AM Rahane,0,Not out
2.2,RA Tripathi,MG Johnson,AM Rahane,1,Not out
2.3,AM Rahane,MG Johnson,RA Tripathi,4,Not out
2.4,AM Rahane,MG Johnson,RA Tripathi,0,Not out
2.5,AM Rahane,MG Johnson,RA Tripathi,1,Not out
2.6,RA Tripathi,MG Johnson,AM Rahane,1,Not out
3.1,RA Tripathi,KV Sharma,AM Rahane,2,Not out
3.2,RA Tripathi,KV Sharma,AM Rahane,2,Not out
3.3,RA Tripathi,KV Sharma,AM Rahane,1,Not out
3.4,AM Rahane,KV Sharma,RA Tripathi,0,Not out
3.5,AM Rahane,KV Sharma,RA Tripathi,0,Not out
3.6,AM Rahane,KV Sharma,RA Tripathi,1,Not out
4.1,AM Rahane,JJ Bumrah,RA Tripathi,1,Not out
4.2,RA Tripathi,JJ Bumrah,AM Rahane,0,Not out
4.3,AM Rahane,JJ Bumrah,RA Tripathi,4,Not out
4.4,AM Rahane,JJ Bumrah,RA Tripathi,0,Not out
4.5,AM Rahane,JJ Bumrah,RA Tripathi,0,Not out
4.6,AM Rahane,JJ Bumrah,RA Tripathi,0,Not out
5.1,RA Tripathi,KV Sharma,AM Rahane,6,Not out
5.2,RA Tripathi,KV Sharma,AM Rahane,1,Not out
5.3,AM Rahane,KV Sharma,RA Tripathi,0,Not out
5.4,AM Rahane,KV Sharma,RA Tripathi,0,Not out
5.5,AM Rahane,KV Sharma,RA Tripathi,0,Not out
5.6,AM Rahane,KV Sharma,RA Tripathi,4,Not out
6.1,RA Tripathi,Harbhajan Singh,AM Rahane,0,Not out
6.2,RA Tripathi,Harbhajan Singh,AM Rahane,3,Not out
