,0,1,2,3,4,5,6,wickets
0,1961,1563,227,12,420,1,143,188
1,11352,9896,1776,100,3174,9,1168,1275
2,705,914,178,5,364,2,202,74
3,10654,9899,1725,89,2928,10,1097,1161
4,13,46,12,0,25,0,31,0
5,6154,5836,1002,42,1398,1,616,770
6,6629,7095,1198,67,2259,4,962,682
7,9937,9431,1603,82,2652,10,1127,1115
8,13289,10450,1906,108,3686,7,1144,1369
