ball_no,batsman,bowler,non_striker,runs,wicket_status
0.1,ST Jayasuriya,RJ Harris,SR Tendulkar,1,Not out
0.2,SR Tendulkar,RJ Harris,ST Jayasuriya,0,Not out
0.3,SR Tendulkar,RJ Harris,ST Jayasuriya,1,Not out
0.4,ST Jayasuriya,RJ Harris,SR Tendulkar,0,Not out
0.5,ST Jayasuriya,RJ Harris,SR Tendulkar,4,Not out
0.6,ST Jayasuriya,RJ Harris,SR Tendulkar,0,Not out
1.1,SR Tendulkar,RP Singh,ST Jayasuriya,1,Not out
1.2,ST Jayasuriya,RP Singh,SR Tendulkar,0,Not out
1.3,ST Jayasuriya,RP Singh,SR Tendulkar,0,Not out
1.4,ST Jayasuriya,RP Singh,SR Tendulkar,0,caught
1.5,SR Tendulkar,RP Singh,PR Shah,0,bowled
1.6,JP Duminy,RP Singh,PR Shah,0,Not out
2.1,PR Shah,RJ Harris,JP Duminy,1,Not out
2.2,JP Duminy,RJ Harris,PR Shah,0,Not out
2.3,JP Duminy,RJ Harris,PR Shah,1,Not out
2.4,PR Shah,RJ Harris,JP Duminy,0,Not out
2.5,PR Shah,RJ Harris,JP Duminy,0,Not out
2.6,PR Shah,RJ Harris,JP Duminy,2,Not out
3.1,JP Duminy,RP Singh,PR Shah,0,Not out
3.2,JP Duminy,RP Singh,PR Shah,0,Not out
3.3,JP Duminy,RP Singh,PR Shah,0,Not out
3.4,JP Duminy,RP Singh,PR Shah,4,Not out
3.5,JP Duminy,RP Singh,PR Shah,0,Not out
3.6,JP Duminy,RP Singh,PR Shah,0,Not out
3.7,JP Duminy,RP Singh,PR Shah,4,Not out
4.1,PR Shah,Harmeet Singh,JP Duminy,0,Not out
4.2,PR Shah,Harmeet Singh,JP Duminy,0,Not out
4.3,PR Shah,Harmeet Singh,JP Duminy,0,Not out
4.4,PR Shah,Harmeet Singh,JP Duminy,4,Not out
4.5,PR Shah,Harmeet Singh,JP Duminy,1,Not out
4.6,JP Duminy,Harmeet Singh,PR Shah,2,Not out
5.1,PR Shah,DR Smith,JP Duminy,6,Not out
5.2,PR Shah,DR Smith,JP Duminy,0,Not out
5.3,PR Shah,DR Smith,JP Duminy,0,Not out
5.4,JP Duminy,DR Smith,PR Shah,1,Not out
