ball_no,batsman,bowler,non_striker,runs,wicket_status
0.1,AC Gilchrist,RP Singh,PC Valthaty,0,Not out
0.2,AC Gilchrist,RP Singh,PC Valthaty,0,Not out
0.3,AC Gilchrist,RP Singh,PC Valthaty,0,Not out
0.4,AC Gilchrist,RP Singh,PC Valthaty,0,Not out
0.5,AC Gilchrist,RP Singh,PC Valthaty,0,Not out
0.6,AC Gilchrist,RP Singh,PC Valthaty,0,Not out
0.7,AC Gilchrist,RP Singh,PC Valthaty,4,Not out
0.8,AC Gilchrist,RP Singh,PC Valthaty,1,Not out
1.1,AC Gilchrist,S Sreesanth,PC Valthaty,1,Not out
1.2,PC Valthaty,S Sreesanth,AC Gilchrist,0,Not out
1.3,PC Valthaty,S Sreesanth,AC Gilchrist,4,Not out
1.4,PC Valthaty,S Sreesanth,AC Gilchrist,0,Not out
1.5,PC Valthaty,S Sreesanth,AC Gilchrist,0,Not out
1.6,PC Valthaty,S Sreesanth,AC Gilchrist,1,Not out
2.1,PC Valthaty,RP Singh,AC Gilchrist,6,Not out
2.2,PC Valthaty,RP Singh,AC Gilchrist,0,Not out
2.3,PC Valthaty,RP Singh,AC Gilchrist,6,Not out
2.4,PC Valthaty,RP Singh,AC Gilchrist,0,Not out
2.5,PC Valthaty,RP Singh,AC Gilchrist,0,bowled
2.6,SE Marsh,RP Singh,AC Gilchrist,0,Not out
3.1,AC Gilchrist,S Sreesanth,SE Marsh,0,Not out
3.2,AC Gilchrist,S Sreesanth,SE Marsh,1,Not out
3.3,SE Marsh,S Sreesanth,AC Gilchrist,1,Not out
3.4,AC Gilchrist,S Sreesanth,SE Marsh,1,Not out
3.5,SE Marsh,S Sreesanth,AC Gilchrist,0,Not out
3.6,SE Marsh,S Sreesanth,AC Gilchrist,0,Not out
3.7,AC Gilchrist,S Sreesanth,SE Marsh,1,Not out
4.1,AC Gilchrist,RP Singh,SE Marsh,0,Not out
4.2,AC Gilchrist,RP Singh,SE Marsh,0,Not out
4.3,AC Gilchrist,RP Singh,SE Marsh,0,Not out
