ball_no,batsman,bowler,non_striker,runs,wicket_status
0.1,M Vijay,S Nadeem,MP Stoinis,1,Not out
0.2,MP Stoinis,S Nadeem,M Vijay,0,Not out
0.3,MP Stoinis,S Nadeem,M Vijay,0,Not out
0.4,MP Stoinis,S Nadeem,M Vijay,0,Not out
0.5,MP Stoinis,S Nadeem,M Vijay,0,Not out
0.6,MP Stoinis,S Nadeem,M Vijay,0,Not out
1.1,M Vijay,Mohammed Shami,MP Stoinis,0,Not out
1.2,M Vijay,Mohammed Shami,MP Stoinis,1,Not out
1.3,MP Stoinis,Mohammed Shami,M Vijay,0,Not out
1.4,MP Stoinis,Mohammed Shami,M Vijay,1,Not out
1.5,M Vijay,Mohammed Shami,MP Stoinis,4,Not out
1.6,M Vijay,Mohammed Shami,MP Stoinis,4,Not out
2.1,MP Stoinis,S Nadeem,M Vijay,1,Not out
2.2,M Vijay,S Nadeem,MP Stoinis,4,Not out
2.3,M Vijay,S Nadeem,MP Stoinis,2,Not out
2.4,M Vijay,S Nadeem,MP Stoinis,1,Not out
2.5,MP Stoinis,S Nadeem,M Vijay,4,Not out
2.6,MP Stoinis,S Nadeem,M Vijay,1,Not out
3.1,MP Stoinis,CH Morris,M Vijay,0,Not out
3.2,MP Stoinis,CH Morris,M Vijay,4,Not out
3.3,MP Stoinis,CH Morris,M Vijay,0,Not out
3.4,MP Stoinis,CH Morris,M Vijay,1,Not out
3.5,M Vijay,CH Morris,MP Stoinis,2,Not out
3.6,M Vijay,CH Morris,MP Stoinis,1,Not out
4.1,M Vijay,Z Khan,MP Stoinis,0,Not out
4.2,M Vijay,Z Khan,MP Stoinis,1,Not out
4.3,MP Stoinis,Z Khan,M Vijay,2,Not out
4.4,MP Stoinis,Z Khan,M Vijay,0,Not out
4.5,MP Stoinis,Z Khan,M Vijay,1,Not out
4.6,M Vijay,Z Khan,MP Stoinis,0,Not out
5.1,MP Stoinis,CH Morris,M Vijay,1,Not out
5.2,M Vijay,CH Morris,MP Stoinis,0,Not out
5.3,M Vijay,CH Morris,MP Stoinis,4,Not out
5.4,M Vijay,CH Morris,MP Stoinis,0,caught
5.5,HM Amla,CH Morris,MP Stoinis,0,Not out
5.6,HM Amla,CH Morris,MP Stoinis,0,Not out
6.1,MP Stoinis,S Nadeem,HM Amla,1,Not out
6.2,HM Amla,S Nadeem,MP Stoinis,0,Not out
6.3,HM Amla,S Nadeem,MP Stoinis,1,Not out
6.4,MP Stoinis,S Nadeem,HM Amla,0,Not out
6.5,MP Stoinis,S Nadeem,HM Amla,1,Not out
6.6,HM Amla,S Nadeem,MP Stoinis,0,run out
7.1,MP Stoinis,Mohammed Shami,WP Saha,0,Not out
7.2,MP Stoinis,Mohammed Shami,WP Saha,0,Not out
7.3,MP Stoinis,Mohammed Shami,WP Saha,2,Not out
7.4,MP Stoinis,Mohammed Shami,WP Saha,1,Not out
7.5,WP Saha,Mohammed Shami,MP Stoinis,4,Not out
7.6,WP Saha,Mohammed Shami,MP Stoinis,1,Not out
8.1,WP Saha,S Nadeem,MP Stoinis,1,Not out
8.2,MP Stoinis,S Nadeem,WP Saha,6,Not out
8.3,MP Stoinis,S Nadeem,WP Saha,1,Not out
8.4,WP Saha,S Nadeem,MP Stoinis,2,Not out
8.5,WP Saha,S Nadeem,MP Stoinis,2,Not out
8.6,WP Saha,S Nadeem,MP Stoinis,1,Not out
9.1,WP Saha,CR Brathwaite,MP Stoinis,1,Not out
9.2,MP Stoinis,CR Brathwaite,WP Saha,1,Not out
