ball_no,batsman,bowler,non_striker,runs,wicket_status
0.1,AC Gilchrist,B Kumar,Mandeep Singh,0,Not out
0.2,AC Gilchrist,B Kumar,Mandeep Singh,4,Not out
0.3,AC Gilchrist,B Kumar,Mandeep Singh,0,caught
0.4,Azhar Mahmood,B Kumar,Mandeep Singh,0,Not out
0.5,Azhar Mahmood,B Kumar,Mandeep Singh,0,Not out
0.6,Azhar Mahmood,B Kumar,Mandeep Singh,0,Not out
1.1,Azhar Mahmood,BAW Mendis,Mandeep Singh,0,lbw
1.2,M Vohra,BAW Mendis,Mandeep Singh,3,Not out
1.3,Mandeep Singh,BAW Mendis,M Vohra,2,Not out
1.4,Mandeep Singh,BAW Mendis,M Vohra,0,Not out
1.5,Mandeep Singh,BAW Mendis,M Vohra,1,Not out
1.6,M Vohra,BAW Mendis,Mandeep Singh,4,Not out
2.1,Mandeep Singh,B Kumar,M Vohra,2,Not out
2.2,Mandeep Singh,B Kumar,M Vohra,2,Not out
2.3,Mandeep Singh,B Kumar,M Vohra,0,Not out
2.4,Mandeep Singh,B Kumar,M Vohra,2,Not out
2.5,Mandeep Singh,B Kumar,M Vohra,4,Not out
2.6,Mandeep Singh,B Kumar,M Vohra,1,Not out
3.1,Mandeep Singh,BAW Mendis,M Vohra,4,Not out
3.2,Mandeep Singh,BAW Mendis,M Vohra,0,Not out
3.3,Mandeep Singh,BAW Mendis,M Vohra,4,Not out
3.4,Mandeep Singh,BAW Mendis,M Vohra,1,Not out
3.5,M Vohra,BAW Mendis,Mandeep Singh,0,Not out
3.6,M Vohra,BAW Mendis,Mandeep Singh,1,Not out
4.1,M Vohra,AB Dinda,Mandeep Singh,4,Not out
4.2,M Vohra,AB Dinda,Mandeep Singh,3,Not out
4.3,Mandeep Singh,AB Dinda,M Vohra,0,Not out
4.4,M Vohra,AB Dinda,Mandeep Singh,0,Not out
4.5,M Vohra,AB Dinda,Mandeep Singh,0,Not out
4.6,M Vohra,AB Dinda,Mandeep Singh,0,Not out
5.1,Mandeep Singh,R Sharma,M Vohra,0,Not out
5.2,Mandeep Singh,R Sharma,M Vohra,1,Not out
5.3,M Vohra,R Sharma,Mandeep Singh,4,Not out
5.4,M Vohra,R Sharma,Mandeep Singh,1,Not out
5.5,Mandeep Singh,R Sharma,M Vohra,4,Not out
5.6,Mandeep Singh,R Sharma,M Vohra,1,Not out
6.1,Mandeep Singh,Yuvraj Singh,M Vohra,0,Not out
6.2,Mandeep Singh,Yuvraj Singh,M Vohra,1,Not out
6.3,M Vohra,Yuvraj Singh,Mandeep Singh,2,Not out
6.4,M Vohra,Yuvraj Singh,Mandeep Singh,0,bowled
6.5,DA Miller,Yuvraj Singh,Mandeep Singh,1,Not out
6.6,Mandeep Singh,Yuvraj Singh,DA Miller,0,Not out
7.1,DA Miller,BAW Mendis,Mandeep Singh,0,Not out
7.2,DA Miller,BAW Mendis,Mandeep Singh,1,Not out
7.3,Mandeep Singh,BAW Mendis,DA Miller,1,Not out
7.4,DA Miller,BAW Mendis,Mandeep Singh,2,Not out
7.5,DA Miller,BAW Mendis,Mandeep Singh,1,Not out
7.6,Mandeep Singh,BAW Mendis,DA Miller,1,Not out
8.1,Mandeep Singh,R Sharma,DA Miller,2,Not out
8.2,Mandeep Singh,R Sharma,DA Miller,2,Not out
8.3,Mandeep Singh,R Sharma,DA Miller,0,Not out
8.4,Mandeep Singh,R Sharma,DA Miller,1,Not out
8.5,DA Miller,R Sharma,Mandeep Singh,1,Not out
8.6,Mandeep Singh,R Sharma,DA Miller,1,Not out
9.1,Mandeep Singh,Yuvraj Singh,DA Miller,0,Not out
9.2,Mandeep Singh,Yuvraj Singh,DA Miller,1,Not out
9.3,DA Miller,Yuvraj Singh,Mandeep Singh,1,Not out
