ball_no,batsman,bowler,non_striker,runs,wicket_status
0.1,HM Amla,IK Pathan,M Vijay,0,Not out
0.2,HM Amla,IK Pathan,M Vijay,0,Not out
0.3,HM Amla,IK Pathan,M Vijay,4,Not out
0.4,HM Amla,IK Pathan,M Vijay,0,Not out
0.5,HM Amla,IK Pathan,M Vijay,0,Not out
0.6,HM Amla,IK Pathan,M Vijay,4,Not out
1.1,M Vijay,AB Dinda,HM Amla,1,Not out
1.2,HM Amla,AB Dinda,M Vijay,0,Not out
1.3,HM Amla,AB Dinda,M Vijay,1,Not out
1.4,M Vijay,AB Dinda,HM Amla,0,Not out
1.5,M Vijay,AB Dinda,HM Amla,0,Not out
1.6,M Vijay,AB Dinda,HM Amla,0,Not out
2.1,HM Amla,DL Chahar,M Vijay,0,Not out
2.2,HM Amla,DL Chahar,M Vijay,2,Not out
2.3,HM Amla,DL Chahar,M Vijay,0,Not out
2.4,HM Amla,DL Chahar,M Vijay,0,Not out
2.5,HM Amla,DL Chahar,M Vijay,4,Not out
2.6,HM Amla,DL Chahar,M Vijay,0,Not out
2.7,HM Amla,DL Chahar,M Vijay,0,Not out
3.1,M Vijay,AB Dinda,HM Amla,1,Not out
3.2,HM Amla,AB Dinda,M Vijay,0,Not out
3.3,HM Amla,AB Dinda,M Vijay,1,Not out
3.4,M Vijay,AB Dinda,HM Amla,4,Not out
3.5,M Vijay,AB Dinda,HM Amla,2,Not out
3.6,M Vijay,AB Dinda,HM Amla,0,Not out
4.1,HM Amla,DL Chahar,M Vijay,1,Not out
4.2,M Vijay,DL Chahar,HM Amla,1,Not out
4.3,HM Amla,DL Chahar,M Vijay,0,Not out
4.4,HM Amla,DL Chahar,M Vijay,0,Not out
4.5,HM Amla,DL Chahar,M Vijay,0,Not out
4.6,HM Amla,DL Chahar,M Vijay,0,Not out
4.7,M Vijay,DL Chahar,HM Amla,6,Not out
4.8,M Vijay,DL Chahar,HM Amla,4,Not out
5.1,HM Amla,NLTC Perera,M Vijay,1,Not out
5.2,M Vijay,NLTC Perera,HM Amla,0,Not out
5.3,M Vijay,NLTC Perera,HM Amla,4,Not out
5.4,M Vijay,NLTC Perera,HM Amla,1,Not out
5.5,HM Amla,NLTC Perera,M Vijay,6,Not out
5.6,HM Amla,NLTC Perera,M Vijay,0,Not out
6.1,M Vijay,IK Pathan,HM Amla,1,Not out
6.2,HM Amla,IK Pathan,M Vijay,1,Not out
6.3,M Vijay,IK Pathan,HM Amla,0,Not out
6.4,M Vijay,IK Pathan,HM Amla,1,Not out
6.5,HM Amla,IK Pathan,M Vijay,1,Not out
6.6,M Vijay,IK Pathan,HM Amla,0,Not out
7.1,HM Amla,R Ashwin,M Vijay,4,Not out
