ball_no,batsman,bowler,non_striker,runs,wicket_status
0.1,AC Gilchrist,L Balaji,Mandeep Singh,0,Not out
0.2,AC Gilchrist,L Balaji,Mandeep Singh,0,Not out
0.3,AC Gilchrist,L Balaji,Mandeep Singh,0,Not out
0.4,AC Gilchrist,L Balaji,Mandeep Singh,0,Not out
0.5,AC Gilchrist,L Balaji,Mandeep Singh,0,Not out
0.6,AC Gilchrist,L Balaji,Mandeep Singh,0,Not out
0.7,AC Gilchrist,L Balaji,Mandeep Singh,0,Not out
1.1,Mandeep Singh,JH Kallis,AC Gilchrist,0,Not out
1.2,Mandeep Singh,JH Kallis,AC Gilchrist,0,Not out
1.3,Mandeep Singh,JH Kallis,AC Gilchrist,4,Not out
1.4,Mandeep Singh,JH Kallis,AC Gilchrist,1,Not out
1.5,AC Gilchrist,JH Kallis,Mandeep Singh,1,Not out
1.6,Mandeep Singh,JH Kallis,AC Gilchrist,0,Not out
2.1,AC Gilchrist,L Balaji,Mandeep Singh,0,Not out
2.2,AC Gilchrist,L Balaji,Mandeep Singh,4,Not out
2.3,AC Gilchrist,L Balaji,Mandeep Singh,1,Not out
2.4,Mandeep Singh,L Balaji,AC Gilchrist,4,Not out
2.5,Mandeep Singh,L Balaji,AC Gilchrist,4,Not out
2.6,Mandeep Singh,L Balaji,AC Gilchrist,1,Not out
3.1,Mandeep Singh,SMSM Senanayake,AC Gilchrist,1,Not out
3.2,AC Gilchrist,SMSM Senanayake,Mandeep Singh,1,Not out
3.3,Mandeep Singh,SMSM Senanayake,AC Gilchrist,0,Not out
3.4,Mandeep Singh,SMSM Senanayake,AC Gilchrist,1,Not out
3.5,AC Gilchrist,SMSM Senanayake,Mandeep Singh,0,lbw
3.6,M Vohra,SMSM Senanayake,Mandeep Singh,1,Not out
4.1,M Vohra,SP Narine,Mandeep Singh,0,Not out
4.2,M Vohra,SP Narine,Mandeep Singh,0,Not out
4.3,M Vohra,SP Narine,Mandeep Singh,0,Not out
4.4,M Vohra,SP Narine,Mandeep Singh,4,Not out
4.5,M Vohra,SP Narine,Mandeep Singh,0,Not out
4.6,M Vohra,SP Narine,Mandeep Singh,0,Not out
5.1,Mandeep Singh,SMSM Senanayake,M Vohra,4,Not out
5.2,Mandeep Singh,SMSM Senanayake,M Vohra,0,Not out
5.3,Mandeep Singh,SMSM Senanayake,M Vohra,0,Not out
5.4,Mandeep Singh,SMSM Senanayake,M Vohra,0,Not out
5.5,Mandeep Singh,SMSM Senanayake,M Vohra,1,Not out
5.6,M Vohra,SMSM Senanayake,Mandeep Singh,1,Not out
6.1,M Vohra,JH Kallis,Mandeep Singh,1,Not out
6.2,Mandeep Singh,JH Kallis,M Vohra,1,Not out
6.3,M Vohra,JH Kallis,Mandeep Singh,4,Not out
6.4,M Vohra,JH Kallis,Mandeep Singh,1,Not out
6.5,Mandeep Singh,JH Kallis,M Vohra,1,Not out
6.6,M Vohra,JH Kallis,Mandeep Singh,1,Not out
7.1,M Vohra,R Bhatia,Mandeep Singh,1,Not out
7.2,Mandeep Singh,R Bhatia,M Vohra,0,Not out
7.3,M Vohra,R Bhatia,Mandeep Singh,1,Not out
7.4,Mandeep Singh,R Bhatia,M Vohra,4,Not out
7.5,Mandeep Singh,R Bhatia,M Vohra,1,Not out
7.6,M Vohra,R Bhatia,Mandeep Singh,2,Not out
8.1,Mandeep Singh,L Balaji,M Vohra,4,Not out
8.2,Mandeep Singh,L Balaji,M Vohra,2,Not out
8.3,Mandeep Singh,L Balaji,M Vohra,1,Not out
8.4,M Vohra,L Balaji,Mandeep Singh,0,caught and bowled
8.5,DJ Hussey,L Balaji,Mandeep Singh,1,Not out
8.6,Mandeep Singh,L Balaji,DJ Hussey,1,Not out
9.1,Mandeep Singh,R Bhatia,DJ Hussey,1,Not out
9.2,DJ Hussey,R Bhatia,Mandeep Singh,1,Not out
9.3,Mandeep Singh,R Bhatia,DJ Hussey,2,Not out
9.4,Mandeep Singh,R Bhatia,DJ Hussey,1,Not out
9.5,DJ Hussey,R Bhatia,Mandeep Singh,1,Not out
9.6,Mandeep Singh,R Bhatia,DJ Hussey,1,Not out
10.1,Mandeep Singh,JH Kallis,DJ Hussey,0,caught
10.2,DA Miller,JH Kallis,DJ Hussey,0,Not out
10.3,DA Miller,JH Kallis,DJ Hussey,1,Not out
10.4,DJ Hussey,JH Kallis,DA Miller,0,Not out
10.5,DJ Hussey,JH Kallis,DA Miller,1,Not out
10.6,DA Miller,JH Kallis,DJ Hussey,1,Not out
11.1,DA Miller,R Bhatia,DJ Hussey,1,Not out
11.2,DJ Hussey,R Bhatia,DA Miller,1,Not out
11.3,DA Miller,R Bhatia,DJ Hussey,1,Not out
11.4,DJ Hussey,R Bhatia,DA Miller,0,Not out
11.5,DJ Hussey,R Bhatia,DA Miller,1,Not out
11.6,DA Miller,R Bhatia,DJ Hussey,1,Not out
12.1,DA Miller,SMSM Senanayake,DJ Hussey,2,Not out
12.2,DA Miller,SMSM Senanayake,DJ Hussey,1,Not out
12.3,DJ Hussey,SMSM Senanayake,DA Miller,2,Not out
