ball_no,batsman,bowler,non_striker,runs,wicket_status
0.1,TM Dilshan,SL Malinga,CH Gayle,0,Not out
0.2,TM Dilshan,SL Malinga,CH Gayle,0,Not out
0.3,TM Dilshan,SL Malinga,CH Gayle,0,Not out
0.4,TM Dilshan,SL Malinga,CH Gayle,0,Not out
0.5,TM Dilshan,SL Malinga,CH Gayle,4,Not out
0.6,TM Dilshan,SL Malinga,CH Gayle,0,Not out
1.1,CH Gayle,RP Singh,TM Dilshan,0,Not out
1.2,CH Gayle,RP Singh,TM Dilshan,0,Not out
1.3,TM Dilshan,RP Singh,CH Gayle,0,Not out
1.4,CH Gayle,RP Singh,TM Dilshan,0,Not out
1.5,CH Gayle,RP Singh,TM Dilshan,0,Not out
1.6,CH Gayle,RP Singh,TM Dilshan,1,Not out
2.1,CH Gayle,SL Malinga,TM Dilshan,0,Not out
2.2,CH Gayle,SL Malinga,TM Dilshan,0,Not out
2.3,CH Gayle,SL Malinga,TM Dilshan,0,Not out
2.4,CH Gayle,SL Malinga,TM Dilshan,0,Not out
2.5,CH Gayle,SL Malinga,TM Dilshan,1,Not out
2.6,TM Dilshan,SL Malinga,CH Gayle,0,Not out
3.1,CH Gayle,RP Singh,TM Dilshan,4,Not out
3.2,CH Gayle,RP Singh,TM Dilshan,4,Not out
3.3,CH Gayle,RP Singh,TM Dilshan,1,Not out
3.4,TM Dilshan,RP Singh,CH Gayle,4,Not out
3.5,TM Dilshan,RP Singh,CH Gayle,0,Not out
3.6,TM Dilshan,RP Singh,CH Gayle,1,Not out
4.1,TM Dilshan,SL Malinga,CH Gayle,0,Not out
4.2,TM Dilshan,SL Malinga,CH Gayle,1,Not out
4.3,CH Gayle,SL Malinga,TM Dilshan,0,Not out
4.4,CH Gayle,SL Malinga,TM Dilshan,4,Not out
4.5,CH Gayle,SL Malinga,TM Dilshan,0,Not out
4.6,CH Gayle,SL Malinga,TM Dilshan,0,Not out
5.1,TM Dilshan,RP Singh,CH Gayle,1,Not out
5.2,CH Gayle,RP Singh,TM Dilshan,6,Not out
5.3,CH Gayle,RP Singh,TM Dilshan,1,Not out
5.4,TM Dilshan,RP Singh,CH Gayle,0,Not out
5.5,TM Dilshan,RP Singh,CH Gayle,0,Not out
5.6,TM Dilshan,RP Singh,CH Gayle,0,Not out
6.1,CH Gayle,KA Pollard,TM Dilshan,0,Not out
6.2,CH Gayle,KA Pollard,TM Dilshan,1,Not out
6.3,TM Dilshan,KA Pollard,CH Gayle,0,Not out
6.4,TM Dilshan,KA Pollard,CH Gayle,1,Not out
6.5,CH Gayle,KA Pollard,TM Dilshan,2,Not out
6.6,CH Gayle,KA Pollard,TM Dilshan,0,Not out
7.1,TM Dilshan,Harbhajan Singh,CH Gayle,1,Not out
7.2,CH Gayle,Harbhajan Singh,TM Dilshan,1,Not out
7.3,TM Dilshan,Harbhajan Singh,CH Gayle,0,Not out
7.4,TM Dilshan,Harbhajan Singh,CH Gayle,4,Not out
7.5,TM Dilshan,Harbhajan Singh,CH Gayle,2,Not out
7.6,TM Dilshan,Harbhajan Singh,CH Gayle,0,Not out
8.1,CH Gayle,PP Ojha,TM Dilshan,0,Not out
8.2,CH Gayle,PP Ojha,TM Dilshan,1,Not out
8.3,TM Dilshan,PP Ojha,CH Gayle,0,lbw
8.4,V Kohli,PP Ojha,CH Gayle,0,Not out
8.5,V Kohli,PP Ojha,CH Gayle,1,Not out
8.6,CH Gayle,PP Ojha,V Kohli,1,Not out
9.1,CH Gayle,Harbhajan Singh,V Kohli,1,Not out
9.2,V Kohli,Harbhajan Singh,CH Gayle,1,Not out
9.3,CH Gayle,Harbhajan Singh,V Kohli,0,Not out
9.4,CH Gayle,Harbhajan Singh,V Kohli,1,Not out
9.5,V Kohli,Harbhajan Singh,CH Gayle,0,Not out
9.6,V Kohli,Harbhajan Singh,CH Gayle,1,Not out
10.1,V Kohli,PP Ojha,CH Gayle,1,Not out
10.2,CH Gayle,PP Ojha,V Kohli,0,Not out
10.3,CH Gayle,PP Ojha,V Kohli,0,Not out
10.4,CH Gayle,PP Ojha,V Kohli,2,Not out
10.5,CH Gayle,PP Ojha,V Kohli,6,Not out
10.6,CH Gayle,PP Ojha,V Kohli,6,Not out
10.7,CH Gayle,PP Ojha,V Kohli,6,Not out
11.1,V Kohli,Harbhajan Singh,CH Gayle,1,Not out
11.2,CH Gayle,Harbhajan Singh,V Kohli,1,Not out
11.3,V Kohli,Harbhajan Singh,CH Gayle,1,Not out
11.4,CH Gayle,Harbhajan Singh,V Kohli,0,Not out
11.5,CH Gayle,Harbhajan Singh,V Kohli,0,Not out
11.6,CH Gayle,Harbhajan Singh,V Kohli,0,Not out
12.1,V Kohli,KA Pollard,CH Gayle,1,Not out
12.2,CH Gayle,KA Pollard,V Kohli,4,Not out
12.3,CH Gayle,KA Pollard,V Kohli,1,Not out
12.4,V Kohli,KA Pollard,CH Gayle,0,Not out
12.5,V Kohli,KA Pollard,CH Gayle,6,Not out
12.6,V Kohli,KA Pollard,CH Gayle,1,Not out
12.7,CH Gayle,KA Pollard,V Kohli,1,Not out
13.1,CH Gayle,Harbhajan Singh,V Kohli,1,Not out
13.2,V Kohli,Harbhajan Singh,CH Gayle,1,Not out
13.3,CH Gayle,Harbhajan Singh,V Kohli,0,Not out
13.4,CH Gayle,Harbhajan Singh,V Kohli,0,Not out
13.5,CH Gayle,Harbhajan Singh,V Kohli,0,Not out
13.6,CH Gayle,Harbhajan Singh,V Kohli,1,Not out
14.1,CH Gayle,KA Pollard,V Kohli,4,Not out
14.2,CH Gayle,KA Pollard,V Kohli,1,Not out
14.3,V Kohli,KA Pollard,CH Gayle,1,Not out
14.4,CH Gayle,KA Pollard,V Kohli,1,Not out
14.5,V Kohli,KA Pollard,CH Gayle,1,Not out
14.6,CH Gayle,KA Pollard,V Kohli,6,Not out
15.1,V Kohli,SL Malinga,CH Gayle,0,Not out
15.2,V Kohli,SL Malinga,CH Gayle,4,Not out
15.3,V Kohli,SL Malinga,CH Gayle,1,Not out
15.4,CH Gayle,SL Malinga,V Kohli,1,Not out
15.5,V Kohli,SL Malinga,CH Gayle,1,Not out
15.6,CH Gayle,SL Malinga,V Kohli,1,Not out
15.7,V Kohli,SL Malinga,CH Gayle,1,Not out
16.1,V Kohli,RP Singh,CH Gayle,1,Not out
16.2,CH Gayle,RP Singh,V Kohli,1,Not out
16.3,V Kohli,RP Singh,CH Gayle,1,Not out
16.4,CH Gayle,RP Singh,V Kohli,1,Not out
16.5,V Kohli,RP Singh,CH Gayle,1,Not out
16.6,CH Gayle,RP Singh,V Kohli,0,Not out
17.1,V Kohli,RG Sharma,CH Gayle,2,Not out
17.2,V Kohli,RG Sharma,CH Gayle,1,Not out
17.3,CH Gayle,RG Sharma,V Kohli,6,Not out
17.4,CH Gayle,RG Sharma,V Kohli,1,Not out
17.5,V Kohli,RG Sharma,CH Gayle,0,Not out
17.6,V Kohli,RG Sharma,CH Gayle,6,Not out
