ball_no,batsman,bowler,non_striker,runs,wicket_status
0.1,BB McCullum,DW Steyn,G Gambhir,1,Not out
0.2,G Gambhir,DW Steyn,BB McCullum,0,Not out
0.3,G Gambhir,DW Steyn,BB McCullum,0,Not out
0.4,G Gambhir,DW Steyn,BB McCullum,0,Not out
0.5,G Gambhir,DW Steyn,BB McCullum,4,Not out
0.6,G Gambhir,DW Steyn,BB McCullum,0,Not out
1.1,BB McCullum,Ankit Sharma,G Gambhir,2,Not out
1.2,BB McCullum,Ankit Sharma,G Gambhir,0,Not out
1.3,BB McCullum,Ankit Sharma,G Gambhir,0,Not out
1.4,BB McCullum,Ankit Sharma,G Gambhir,1,Not out
1.5,G Gambhir,Ankit Sharma,BB McCullum,0,Not out
1.6,G Gambhir,Ankit Sharma,BB McCullum,1,Not out
2.1,G Gambhir,DW Steyn,BB McCullum,1,Not out
2.2,BB McCullum,DW Steyn,G Gambhir,4,Not out
2.3,BB McCullum,DW Steyn,G Gambhir,0,Not out
2.4,BB McCullum,DW Steyn,G Gambhir,2,Not out
2.5,BB McCullum,DW Steyn,G Gambhir,0,lbw
2.6,MS Bisla,DW Steyn,G Gambhir,0,Not out
2.7,MS Bisla,DW Steyn,G Gambhir,0,Not out
3.1,G Gambhir,V Pratap Singh,MS Bisla,0,Not out
3.2,G Gambhir,V Pratap Singh,MS Bisla,4,Not out
3.3,G Gambhir,V Pratap Singh,MS Bisla,0,Not out
3.4,G Gambhir,V Pratap Singh,MS Bisla,4,Not out
3.5,G Gambhir,V Pratap Singh,MS Bisla,0,Not out
3.6,G Gambhir,V Pratap Singh,MS Bisla,0,Not out
3.7,G Gambhir,V Pratap Singh,MS Bisla,0,Not out
4.1,MS Bisla,DW Steyn,G Gambhir,0,Not out
4.2,MS Bisla,DW Steyn,G Gambhir,0,Not out
4.3,MS Bisla,DW Steyn,G Gambhir,0,Not out
4.4,G Gambhir,DW Steyn,MS Bisla,1,Not out
4.5,MS Bisla,DW Steyn,G Gambhir,4,Not out
4.6,MS Bisla,DW Steyn,G Gambhir,0,Not out
5.1,G Gambhir,V Pratap Singh,MS Bisla,4,Not out
5.2,G Gambhir,V Pratap Singh,MS Bisla,0,Not out
5.3,G Gambhir,V Pratap Singh,MS Bisla,1,Not out
5.4,MS Bisla,V Pratap Singh,G Gambhir,4,Not out
5.5,MS Bisla,V Pratap Singh,G Gambhir,1,Not out
5.6,G Gambhir,V Pratap Singh,MS Bisla,0,Not out
6.1,MS Bisla,A Mishra,G Gambhir,0,Not out
6.2,MS Bisla,A Mishra,G Gambhir,0,Not out
6.3,MS Bisla,A Mishra,G Gambhir,0,Not out
6.4,MS Bisla,A Mishra,G Gambhir,1,Not out
6.5,G Gambhir,A Mishra,MS Bisla,1,Not out
6.6,MS Bisla,A Mishra,G Gambhir,0,bowled
7.1,G Gambhir,CL White,JH Kallis,0,Not out
