ball_no,batsman,bowler,non_striker,runs,wicket_status
0.1,RS Bopara,SE Bond,Yuvraj Singh,0,Not out
0.2,RS Bopara,SE Bond,Yuvraj Singh,0,lbw
0.3,MS Bisla,SE Bond,Yuvraj Singh,0,Not out
0.4,MS Bisla,SE Bond,Yuvraj Singh,1,Not out
0.5,Yuvraj Singh,SE Bond,MS Bisla,0,Not out
0.6,Yuvraj Singh,SE Bond,MS Bisla,0,Not out
1.1,MS Bisla,AB Dinda,Yuvraj Singh,4,Not out
1.2,MS Bisla,AB Dinda,Yuvraj Singh,0,Not out
1.3,MS Bisla,AB Dinda,Yuvraj Singh,0,Not out
1.4,MS Bisla,AB Dinda,Yuvraj Singh,0,Not out
1.5,MS Bisla,AB Dinda,Yuvraj Singh,0,Not out
1.6,MS Bisla,AB Dinda,Yuvraj Singh,0,Not out
1.7,MS Bisla,AB Dinda,Yuvraj Singh,0,Not out
1.8,MS Bisla,AB Dinda,Yuvraj Singh,0,Not out
2.1,Yuvraj Singh,SE Bond,MS Bisla,1,Not out
2.2,MS Bisla,SE Bond,Yuvraj Singh,0,Not out
2.3,MS Bisla,SE Bond,Yuvraj Singh,0,Not out
2.4,MS Bisla,SE Bond,Yuvraj Singh,1,Not out
2.5,Yuvraj Singh,SE Bond,MS Bisla,0,Not out
2.6,Yuvraj Singh,SE Bond,MS Bisla,1,Not out
3.1,Yuvraj Singh,AB Dinda,MS Bisla,4,Not out
3.2,Yuvraj Singh,AB Dinda,MS Bisla,0,Not out
3.3,Yuvraj Singh,AB Dinda,MS Bisla,4,Not out
3.4,Yuvraj Singh,AB Dinda,MS Bisla,1,Not out
3.5,MS Bisla,AB Dinda,Yuvraj Singh,4,Not out
3.6,MS Bisla,AB Dinda,Yuvraj Singh,0,Not out
4.1,Yuvraj Singh,CH Gayle,MS Bisla,1,Not out
4.2,MS Bisla,CH Gayle,Yuvraj Singh,3,Not out
4.3,Yuvraj Singh,CH Gayle,MS Bisla,1,Not out
4.4,MS Bisla,CH Gayle,Yuvraj Singh,0,Not out
4.5,MS Bisla,CH Gayle,Yuvraj Singh,0,Not out
4.6,MS Bisla,CH Gayle,Yuvraj Singh,1,Not out
4.7,Yuvraj Singh,CH Gayle,MS Bisla,1,Not out
5.1,Yuvraj Singh,AB Agarkar,MS Bisla,0,Not out
5.2,Yuvraj Singh,AB Agarkar,MS Bisla,4,Not out
5.3,Yuvraj Singh,AB Agarkar,MS Bisla,6,Not out
5.4,Yuvraj Singh,AB Agarkar,MS Bisla,0,caught
5.5,MS Bisla,AB Agarkar,KC Sangakkara,1,Not out
5.6,KC Sangakkara,AB Agarkar,MS Bisla,0,Not out
6.1,MS Bisla,CH Gayle,KC Sangakkara,0,Not out
6.2,MS Bisla,CH Gayle,KC Sangakkara,0,Not out
6.3,MS Bisla,CH Gayle,KC Sangakkara,4,Not out
6.4,MS Bisla,CH Gayle,KC Sangakkara,0,Not out
6.5,MS Bisla,CH Gayle,KC Sangakkara,1,Not out
