ball_no,batsman,bowler,non_striker,runs,wicket_status
0.1,GC Smith,M Ntini,SA Asnodkar,0,Not out
0.2,GC Smith,M Ntini,SA Asnodkar,0,Not out
0.3,GC Smith,M Ntini,SA Asnodkar,0,Not out
0.4,GC Smith,M Ntini,SA Asnodkar,0,Not out
0.5,GC Smith,M Ntini,SA Asnodkar,0,Not out
0.6,GC Smith,M Ntini,SA Asnodkar,0,Not out
1.1,SA Asnodkar,MS Gony,GC Smith,4,Not out
1.2,SA Asnodkar,MS Gony,GC Smith,0,Not out
1.3,SA Asnodkar,MS Gony,GC Smith,0,Not out
1.4,SA Asnodkar,MS Gony,GC Smith,0,Not out
1.5,SA Asnodkar,MS Gony,GC Smith,1,Not out
1.6,GC Smith,MS Gony,SA Asnodkar,1,Not out
2.1,GC Smith,M Ntini,SA Asnodkar,1,Not out
2.2,SA Asnodkar,M Ntini,GC Smith,0,Not out
2.3,GC Smith,M Ntini,SA Asnodkar,4,Not out
2.4,GC Smith,M Ntini,SA Asnodkar,0,Not out
2.5,GC Smith,M Ntini,SA Asnodkar,1,Not out
2.6,SA Asnodkar,M Ntini,GC Smith,1,Not out
3.1,SA Asnodkar,MS Gony,GC Smith,0,Not out
3.2,SA Asnodkar,MS Gony,GC Smith,0,Not out
3.3,GC Smith,MS Gony,SA Asnodkar,1,Not out
3.4,SA Asnodkar,MS Gony,GC Smith,0,Not out
3.5,SA Asnodkar,MS Gony,GC Smith,4,Not out
3.6,SA Asnodkar,MS Gony,GC Smith,4,Not out
4.1,GC Smith,M Ntini,SA Asnodkar,1,Not out
4.2,SA Asnodkar,M Ntini,GC Smith,1,Not out
4.3,GC Smith,M Ntini,SA Asnodkar,0,Not out
4.4,GC Smith,M Ntini,SA Asnodkar,0,Not out
4.5,GC Smith,M Ntini,SA Asnodkar,4,Not out
4.6,GC Smith,M Ntini,SA Asnodkar,4,Not out
5.1,SA Asnodkar,MS Gony,GC Smith,4,Not out
5.2,SA Asnodkar,MS Gony,GC Smith,1,Not out
5.3,GC Smith,MS Gony,SA Asnodkar,0,Not out
5.4,GC Smith,MS Gony,SA Asnodkar,4,Not out
5.5,GC Smith,MS Gony,SA Asnodkar,0,Not out
5.6,GC Smith,MS Gony,SA Asnodkar,1,Not out
6.1,GC Smith,JA Morkel,SA Asnodkar,0,Not out
6.2,GC Smith,JA Morkel,SA Asnodkar,1,Not out
6.3,SA Asnodkar,JA Morkel,GC Smith,0,Not out
