ball_no,batsman,bowler,non_striker,runs,wicket_status
0.1,DA Warner,P Kumar,S Dhawan,0,Not out
0.2,DA Warner,P Kumar,S Dhawan,0,Not out
0.3,DA Warner,P Kumar,S Dhawan,2,Not out
0.4,DA Warner,P Kumar,S Dhawan,4,Not out
0.5,DA Warner,P Kumar,S Dhawan,1,Not out
0.6,S Dhawan,P Kumar,DA Warner,0,Not out
1.1,DA Warner,PJ Sangwan,S Dhawan,2,Not out
1.2,DA Warner,PJ Sangwan,S Dhawan,0,Not out
1.3,DA Warner,PJ Sangwan,S Dhawan,6,Not out
1.4,DA Warner,PJ Sangwan,S Dhawan,0,Not out
1.5,DA Warner,PJ Sangwan,S Dhawan,0,Not out
1.6,DA Warner,PJ Sangwan,S Dhawan,6,Not out
1.7,DA Warner,PJ Sangwan,S Dhawan,1,Not out
2.1,DA Warner,P Kumar,S Dhawan,1,Not out
2.2,S Dhawan,P Kumar,DA Warner,1,Not out
2.3,DA Warner,P Kumar,S Dhawan,0,Not out
2.4,DA Warner,P Kumar,S Dhawan,0,Not out
2.5,DA Warner,P Kumar,S Dhawan,0,Not out
2.6,DA Warner,P Kumar,S Dhawan,1,Not out
3.1,DA Warner,DS Kulkarni,S Dhawan,0,caught
3.2,KS Williamson,DS Kulkarni,S Dhawan,0,Not out
3.3,KS Williamson,DS Kulkarni,S Dhawan,0,Not out
3.4,KS Williamson,DS Kulkarni,S Dhawan,0,Not out
3.5,KS Williamson,DS Kulkarni,S Dhawan,4,Not out
3.6,KS Williamson,DS Kulkarni,S Dhawan,1,Not out
4.1,KS Williamson,P Kumar,S Dhawan,0,Not out
4.2,KS Williamson,P Kumar,S Dhawan,1,Not out
4.3,S Dhawan,P Kumar,KS Williamson,1,Not out
4.4,KS Williamson,P Kumar,S Dhawan,0,Not out
4.5,KS Williamson,P Kumar,S Dhawan,0,caught
4.6,MC Henriques,P Kumar,S Dhawan,0,Not out
5.1,S Dhawan,DS Kulkarni,MC Henriques,0,Not out
5.2,S Dhawan,DS Kulkarni,MC Henriques,0,Not out
5.3,S Dhawan,DS Kulkarni,MC Henriques,1,Not out
5.4,MC Henriques,DS Kulkarni,S Dhawan,0,Not out
5.5,MC Henriques,DS Kulkarni,S Dhawan,0,Not out
5.6,MC Henriques,DS Kulkarni,S Dhawan,4,Not out
6.1,S Dhawan,S Kaushik,MC Henriques,1,Not out
6.2,MC Henriques,S Kaushik,S Dhawan,0,Not out
6.3,MC Henriques,S Kaushik,S Dhawan,0,Not out
6.4,MC Henriques,S Kaushik,S Dhawan,0,Not out
6.5,MC Henriques,S Kaushik,S Dhawan,0,Not out
6.6,MC Henriques,S Kaushik,S Dhawan,0,Not out
7.1,S Dhawan,RA Jadeja,MC Henriques,1,Not out
7.2,MC Henriques,RA Jadeja,S Dhawan,1,Not out
7.3,S Dhawan,RA Jadeja,MC Henriques,0,Not out
7.4,S Dhawan,RA Jadeja,MC Henriques,0,Not out
7.5,S Dhawan,RA Jadeja,MC Henriques,0,Not out
7.6,S Dhawan,RA Jadeja,MC Henriques,2,Not out
8.1,MC Henriques,S Kaushik,S Dhawan,2,Not out
8.2,MC Henriques,S Kaushik,S Dhawan,0,Not out
8.3,MC Henriques,S Kaushik,S Dhawan,4,Not out
8.4,MC Henriques,S Kaushik,S Dhawan,0,Not out
8.5,MC Henriques,S Kaushik,S Dhawan,2,Not out
8.6,MC Henriques,S Kaushik,S Dhawan,1,Not out
8.7,S Dhawan,S Kaushik,MC Henriques,0,Not out
9.1,S Dhawan,DJ Bravo,MC Henriques,1,Not out
9.2,MC Henriques,DJ Bravo,S Dhawan,0,caught
9.3,Yuvraj Singh,DJ Bravo,S Dhawan,0,Not out
9.4,Yuvraj Singh,DJ Bravo,S Dhawan,0,Not out
9.5,Yuvraj Singh,DJ Bravo,S Dhawan,1,Not out
9.6,S Dhawan,DJ Bravo,Yuvraj Singh,1,Not out
10.1,S Dhawan,S Kaushik,Yuvraj Singh,0,Not out
10.2,S Dhawan,S Kaushik,Yuvraj Singh,4,Not out
10.3,S Dhawan,S Kaushik,Yuvraj Singh,1,Not out
10.4,Yuvraj Singh,S Kaushik,S Dhawan,0,Not out
10.5,Yuvraj Singh,S Kaushik,S Dhawan,1,Not out
10.6,S Dhawan,S Kaushik,Yuvraj Singh,2,Not out
11.1,Yuvraj Singh,DJ Bravo,S Dhawan,1,Not out
11.2,S Dhawan,DJ Bravo,Yuvraj Singh,0,Not out
11.3,S Dhawan,DJ Bravo,Yuvraj Singh,0,Not out
11.4,S Dhawan,DJ Bravo,Yuvraj Singh,1,Not out
11.5,Yuvraj Singh,DJ Bravo,S Dhawan,1,Not out
11.6,S Dhawan,DJ Bravo,Yuvraj Singh,1,Not out
12.1,S Dhawan,PJ Sangwan,Yuvraj Singh,4,Not out
12.2,S Dhawan,PJ Sangwan,Yuvraj Singh,4,Not out
12.3,S Dhawan,PJ Sangwan,Yuvraj Singh,0,Not out
12.4,S Dhawan,PJ Sangwan,Yuvraj Singh,1,Not out
12.5,Yuvraj Singh,PJ Sangwan,S Dhawan,1,Not out
12.6,S Dhawan,PJ Sangwan,Yuvraj Singh,2,Not out
13.1,Yuvraj Singh,DS Kulkarni,S Dhawan,0,Not out
13.2,Yuvraj Singh,DS Kulkarni,S Dhawan,0,Not out
13.3,Yuvraj Singh,DS Kulkarni,S Dhawan,0,Not out
13.4,Yuvraj Singh,DS Kulkarni,S Dhawan,0,Not out
13.5,Yuvraj Singh,DS Kulkarni,S Dhawan,0,Not out
13.6,Yuvraj Singh,DS Kulkarni,S Dhawan,0,caught
14.1,DJ Hooda,RA Jadeja,S Dhawan,2,Not out
14.2,DJ Hooda,RA Jadeja,S Dhawan,2,Not out
14.3,DJ Hooda,RA Jadeja,S Dhawan,0,Not out
14.4,DJ Hooda,RA Jadeja,S Dhawan,1,Not out
14.5,S Dhawan,RA Jadeja,DJ Hooda,1,Not out
14.6,DJ Hooda,RA Jadeja,S Dhawan,4,Not out
15.1,S Dhawan,DS Kulkarni,DJ Hooda,0,Not out
15.2,S Dhawan,DS Kulkarni,DJ Hooda,1,Not out
15.3,DJ Hooda,DS Kulkarni,S Dhawan,1,Not out
15.4,S Dhawan,DS Kulkarni,DJ Hooda,4,Not out
15.5,S Dhawan,DS Kulkarni,DJ Hooda,1,Not out
15.6,DJ Hooda,DS Kulkarni,S Dhawan,0,Not out
16.1,S Dhawan,S Kaushik,DJ Hooda,0,Not out
16.2,DJ Hooda,S Kaushik,S Dhawan,1,Not out
16.3,S Dhawan,S Kaushik,DJ Hooda,0,Not out
16.4,DJ Hooda,S Kaushik,S Dhawan,4,Not out
16.5,DJ Hooda,S Kaushik,S Dhawan,1,Not out
16.6,S Dhawan,S Kaushik,DJ Hooda,0,Not out
17.1,DJ Hooda,DJ Bravo,S Dhawan,2,Not out
17.2,DJ Hooda,DJ Bravo,S Dhawan,0,caught
17.3,NV Ojha,DJ Bravo,S Dhawan,1,Not out
17.4,S Dhawan,DJ Bravo,NV Ojha,2,Not out
17.5,S Dhawan,DJ Bravo,NV Ojha,1,Not out
17.6,NV Ojha,DJ Bravo,S Dhawan,1,Not out
18.1,NV Ojha,P Kumar,S Dhawan,2,Not out
18.2,NV Ojha,P Kumar,S Dhawan,0,Not out
18.3,NV Ojha,P Kumar,S Dhawan,4,Not out
18.4,NV Ojha,P Kumar,S Dhawan,0,Not out
18.5,NV Ojha,P Kumar,S Dhawan,1,Not out
18.6,S Dhawan,P Kumar,NV Ojha,4,Not out
18.7,S Dhawan,P Kumar,NV Ojha,4,Not out
