ball_no,batsman,bowler,non_striker,runs,wicket_status
0.1,CH Gayle,B Kumar,TM Dilshan,0,Not out
0.2,CH Gayle,B Kumar,TM Dilshan,0,Not out
0.3,CH Gayle,B Kumar,TM Dilshan,1,Not out
0.4,TM Dilshan,B Kumar,CH Gayle,2,Not out
0.5,TM Dilshan,B Kumar,CH Gayle,0,Not out
0.6,TM Dilshan,B Kumar,CH Gayle,0,Not out
1.1,CH Gayle,IC Pandey,TM Dilshan,4,Not out
1.2,CH Gayle,IC Pandey,TM Dilshan,4,Not out
1.3,CH Gayle,IC Pandey,TM Dilshan,0,Not out
1.4,CH Gayle,IC Pandey,TM Dilshan,4,Not out
1.5,CH Gayle,IC Pandey,TM Dilshan,4,Not out
1.6,CH Gayle,IC Pandey,TM Dilshan,0,Not out
1.7,CH Gayle,IC Pandey,TM Dilshan,4,Not out
2.1,TM Dilshan,B Kumar,CH Gayle,0,Not out
2.2,TM Dilshan,B Kumar,CH Gayle,0,Not out
2.3,TM Dilshan,B Kumar,CH Gayle,0,Not out
2.4,TM Dilshan,B Kumar,CH Gayle,0,Not out
2.5,TM Dilshan,B Kumar,CH Gayle,4,Not out
2.6,TM Dilshan,B Kumar,CH Gayle,0,Not out
3.1,CH Gayle,AB Dinda,TM Dilshan,1,Not out
3.2,TM Dilshan,AB Dinda,CH Gayle,0,Not out
3.3,TM Dilshan,AB Dinda,CH Gayle,0,Not out
3.4,TM Dilshan,AB Dinda,CH Gayle,4,Not out
3.5,TM Dilshan,AB Dinda,CH Gayle,0,Not out
3.6,TM Dilshan,AB Dinda,CH Gayle,0,Not out
4.1,CH Gayle,MR Marsh,TM Dilshan,6,Not out
4.2,CH Gayle,MR Marsh,TM Dilshan,6,Not out
4.3,CH Gayle,MR Marsh,TM Dilshan,4,Not out
4.4,CH Gayle,MR Marsh,TM Dilshan,0,Not out
4.5,CH Gayle,MR Marsh,TM Dilshan,6,Not out
4.6,CH Gayle,MR Marsh,TM Dilshan,6,Not out
5.1,TM Dilshan,B Kumar,CH Gayle,0,Not out
5.2,TM Dilshan,B Kumar,CH Gayle,0,Not out
5.3,TM Dilshan,B Kumar,CH Gayle,0,Not out
5.4,TM Dilshan,B Kumar,CH Gayle,0,Not out
5.5,TM Dilshan,B Kumar,CH Gayle,0,Not out
5.6,TM Dilshan,B Kumar,CH Gayle,0,Not out
5.7,TM Dilshan,B Kumar,CH Gayle,0,Not out
6.1,CH Gayle,AG Murtaza,TM Dilshan,4,Not out
6.2,CH Gayle,AG Murtaza,TM Dilshan,6,Not out
6.3,CH Gayle,AG Murtaza,TM Dilshan,1,Not out
6.4,TM Dilshan,AG Murtaza,CH Gayle,0,Not out
6.5,CH Gayle,AG Murtaza,TM Dilshan,6,Not out
6.6,CH Gayle,AG Murtaza,TM Dilshan,0,Not out
7.1,TM Dilshan,AJ Finch,CH Gayle,1,Not out
7.2,CH Gayle,AJ Finch,TM Dilshan,6,Not out
7.3,CH Gayle,AJ Finch,TM Dilshan,6,Not out
7.4,CH Gayle,AJ Finch,TM Dilshan,4,Not out
7.5,CH Gayle,AJ Finch,TM Dilshan,6,Not out
7.6,CH Gayle,AJ Finch,TM Dilshan,6,Not out
8.1,TM Dilshan,AB Dinda,CH Gayle,4,Not out
8.2,TM Dilshan,AB Dinda,CH Gayle,1,Not out
8.3,CH Gayle,AB Dinda,TM Dilshan,0,Not out
8.4,CH Gayle,AB Dinda,TM Dilshan,1,Not out
8.5,TM Dilshan,AB Dinda,CH Gayle,1,Not out
8.6,CH Gayle,AB Dinda,TM Dilshan,6,Not out
8.7,CH Gayle,AB Dinda,TM Dilshan,1,Not out
9.1,CH Gayle,LJ Wright,TM Dilshan,0,Not out
9.2,CH Gayle,LJ Wright,TM Dilshan,1,Not out
9.3,TM Dilshan,LJ Wright,CH Gayle,1,Not out
9.4,CH Gayle,LJ Wright,TM Dilshan,1,Not out
9.5,TM Dilshan,LJ Wright,CH Gayle,1,Not out
9.6,CH Gayle,LJ Wright,TM Dilshan,0,Not out
10.1,TM Dilshan,IC Pandey,CH Gayle,4,Not out
10.2,TM Dilshan,IC Pandey,CH Gayle,1,Not out
10.3,CH Gayle,IC Pandey,TM Dilshan,1,Not out
10.4,TM Dilshan,IC Pandey,CH Gayle,1,Not out
10.5,CH Gayle,IC Pandey,TM Dilshan,1,Not out
10.6,TM Dilshan,IC Pandey,CH Gayle,4,Not out
11.1,CH Gayle,LJ Wright,TM Dilshan,0,Not out
11.2,CH Gayle,LJ Wright,TM Dilshan,0,Not out
11.3,CH Gayle,LJ Wright,TM Dilshan,6,Not out
11.4,CH Gayle,LJ Wright,TM Dilshan,1,Not out
11.5,TM Dilshan,LJ Wright,CH Gayle,0,Not out
11.6,TM Dilshan,LJ Wright,CH Gayle,1,Not out
11.7,CH Gayle,LJ Wright,TM Dilshan,0,Not out
11.8,CH Gayle,LJ Wright,TM Dilshan,0,Not out
12.1,CH Gayle,MR Marsh,TM Dilshan,1,Not out
12.2,TM Dilshan,MR Marsh,CH Gayle,1,Not out
12.3,CH Gayle,MR Marsh,TM Dilshan,0,Not out
12.4,CH Gayle,MR Marsh,TM Dilshan,1,Not out
12.5,TM Dilshan,MR Marsh,CH Gayle,1,Not out
12.6,CH Gayle,MR Marsh,TM Dilshan,6,Not out
13.1,TM Dilshan,LJ Wright,CH Gayle,1,Not out
