ball_no,batsman,bowler,non_striker,runs,wicket_status
0.1,AM Rahane,B Kumar,F du Plessis,0,Not out
0.2,AM Rahane,B Kumar,F du Plessis,0,Not out
0.3,AM Rahane,B Kumar,F du Plessis,0,Not out
0.4,AM Rahane,B Kumar,F du Plessis,0,Not out
0.5,AM Rahane,B Kumar,F du Plessis,0,caught
0.6,SPD Smith,B Kumar,F du Plessis,0,Not out
1.1,F du Plessis,A Nehra,SPD Smith,0,Not out
1.2,F du Plessis,A Nehra,SPD Smith,4,Not out
1.3,F du Plessis,A Nehra,SPD Smith,0,Not out
1.4,F du Plessis,A Nehra,SPD Smith,0,Not out
1.5,F du Plessis,A Nehra,SPD Smith,0,Not out
1.6,F du Plessis,A Nehra,SPD Smith,0,Not out
1.7,F du Plessis,A Nehra,SPD Smith,0,Not out
2.1,SPD Smith,B Kumar,F du Plessis,1,Not out
2.2,F du Plessis,B Kumar,SPD Smith,0,Not out
2.3,F du Plessis,B Kumar,SPD Smith,4,Not out
2.4,F du Plessis,B Kumar,SPD Smith,1,Not out
2.5,SPD Smith,B Kumar,F du Plessis,0,Not out
2.6,SPD Smith,B Kumar,F du Plessis,2,Not out
3.1,F du Plessis,Mustafizur Rahman,SPD Smith,0,Not out
3.2,SPD Smith,Mustafizur Rahman,F du Plessis,0,Not out
3.3,SPD Smith,Mustafizur Rahman,F du Plessis,0,Not out
3.4,SPD Smith,Mustafizur Rahman,F du Plessis,0,Not out
3.5,SPD Smith,Mustafizur Rahman,F du Plessis,4,Not out
3.6,SPD Smith,Mustafizur Rahman,F du Plessis,4,Not out
3.7,SPD Smith,Mustafizur Rahman,F du Plessis,1,Not out
4.1,SPD Smith,A Nehra,F du Plessis,0,Not out
4.2,SPD Smith,A Nehra,F du Plessis,4,Not out
4.3,SPD Smith,A Nehra,F du Plessis,1,Not out
4.4,F du Plessis,A Nehra,SPD Smith,0,Not out
4.5,F du Plessis,A Nehra,SPD Smith,1,Not out
4.6,SPD Smith,A Nehra,F du Plessis,0,Not out
4.7,SPD Smith,A Nehra,F du Plessis,0,Not out
4.8,SPD Smith,A Nehra,F du Plessis,0,Not out
5.1,SPD Smith,Mustafizur Rahman,F du Plessis,0,Not out
5.2,SPD Smith,Mustafizur Rahman,F du Plessis,0,Not out
5.3,SPD Smith,Mustafizur Rahman,F du Plessis,4,Not out
5.4,SPD Smith,Mustafizur Rahman,F du Plessis,0,Not out
5.5,SPD Smith,Mustafizur Rahman,F du Plessis,4,Not out
5.6,SPD Smith,Mustafizur Rahman,F du Plessis,2,Not out
5.7,SPD Smith,Mustafizur Rahman,F du Plessis,0,Not out
6.1,F du Plessis,Bipul Sharma,SPD Smith,1,Not out
6.2,SPD Smith,Bipul Sharma,F du Plessis,1,Not out
6.3,F du Plessis,Bipul Sharma,SPD Smith,4,Not out
6.4,F du Plessis,Bipul Sharma,SPD Smith,6,Not out
6.5,F du Plessis,Bipul Sharma,SPD Smith,1,Not out
6.6,SPD Smith,Bipul Sharma,F du Plessis,4,Not out
7.1,F du Plessis,MC Henriques,SPD Smith,1,Not out
7.2,SPD Smith,MC Henriques,F du Plessis,0,Not out
7.3,SPD Smith,MC Henriques,F du Plessis,1,Not out
7.4,F du Plessis,MC Henriques,SPD Smith,0,Not out
7.5,F du Plessis,MC Henriques,SPD Smith,0,Not out
7.6,F du Plessis,MC Henriques,SPD Smith,6,Not out
8.1,SPD Smith,B Kumar,F du Plessis,0,Not out
8.2,SPD Smith,B Kumar,F du Plessis,1,Not out
8.3,F du Plessis,B Kumar,SPD Smith,1,Not out
8.4,SPD Smith,B Kumar,F du Plessis,2,Not out
8.5,SPD Smith,B Kumar,F du Plessis,0,Not out
8.6,SPD Smith,B Kumar,F du Plessis,2,Not out
8.7,SPD Smith,B Kumar,F du Plessis,0,Not out
9.1,F du Plessis,MC Henriques,SPD Smith,0,caught
9.2,MS Dhoni,MC Henriques,SPD Smith,4,Not out
9.3,MS Dhoni,MC Henriques,SPD Smith,0,Not out
9.4,MS Dhoni,MC Henriques,SPD Smith,1,Not out
9.5,SPD Smith,MC Henriques,MS Dhoni,2,Not out
9.6,SPD Smith,MC Henriques,MS Dhoni,1,Not out
10.1,SPD Smith,A Nehra,MS Dhoni,0,Not out
10.2,SPD Smith,A Nehra,MS Dhoni,0,Not out
10.3,SPD Smith,A Nehra,MS Dhoni,0,Not out
10.4,SPD Smith,A Nehra,MS Dhoni,0,Not out
10.5,SPD Smith,A Nehra,MS Dhoni,4,Not out
10.6,SPD Smith,A Nehra,MS Dhoni,1,Not out
10.7,MS Dhoni,A Nehra,SPD Smith,0,caught
