ball_no,batsman,bowler,non_striker,runs,wicket_status
0.1,DR Smith,AB Dinda,SR Tendulkar,0,bowled
0.2,KD Karthik,AB Dinda,SR Tendulkar,0,Not out
0.3,KD Karthik,AB Dinda,SR Tendulkar,0,Not out
0.4,KD Karthik,AB Dinda,SR Tendulkar,1,Not out
0.5,SR Tendulkar,AB Dinda,KD Karthik,2,Not out
0.6,SR Tendulkar,AB Dinda,KD Karthik,1,Not out
1.1,SR Tendulkar,B Kumar,KD Karthik,0,Not out
1.2,SR Tendulkar,B Kumar,KD Karthik,0,Not out
1.3,SR Tendulkar,B Kumar,KD Karthik,0,Not out
1.4,KD Karthik,B Kumar,SR Tendulkar,0,Not out
1.5,KD Karthik,B Kumar,SR Tendulkar,0,Not out
1.6,KD Karthik,B Kumar,SR Tendulkar,1,Not out
1.7,SR Tendulkar,B Kumar,KD Karthik,0,Not out
1.8,SR Tendulkar,B Kumar,KD Karthik,0,Not out
2.1,KD Karthik,AB Dinda,SR Tendulkar,1,Not out
2.2,SR Tendulkar,AB Dinda,KD Karthik,0,Not out
2.3,SR Tendulkar,AB Dinda,KD Karthik,0,Not out
2.4,SR Tendulkar,AB Dinda,KD Karthik,4,Not out
2.5,SR Tendulkar,AB Dinda,KD Karthik,0,Not out
2.6,SR Tendulkar,AB Dinda,KD Karthik,4,Not out
3.1,KD Karthik,KW Richardson,SR Tendulkar,2,Not out
3.2,KD Karthik,KW Richardson,SR Tendulkar,0,Not out
3.3,KD Karthik,KW Richardson,SR Tendulkar,0,Not out
3.4,KD Karthik,KW Richardson,SR Tendulkar,1,Not out
3.5,SR Tendulkar,KW Richardson,KD Karthik,0,Not out
3.6,SR Tendulkar,KW Richardson,KD Karthik,4,Not out
4.1,KD Karthik,BAW Mendis,SR Tendulkar,0,Not out
4.2,KD Karthik,BAW Mendis,SR Tendulkar,1,Not out
4.3,SR Tendulkar,BAW Mendis,KD Karthik,0,caught
4.4,RG Sharma,BAW Mendis,KD Karthik,1,Not out
4.5,KD Karthik,BAW Mendis,RG Sharma,0,Not out
4.6,KD Karthik,BAW Mendis,RG Sharma,0,Not out
5.1,RG Sharma,KW Richardson,KD Karthik,1,Not out
5.2,KD Karthik,KW Richardson,RG Sharma,6,Not out
5.3,KD Karthik,KW Richardson,RG Sharma,0,Not out
5.4,KD Karthik,KW Richardson,RG Sharma,0,Not out
5.5,KD Karthik,KW Richardson,RG Sharma,4,Not out
5.6,KD Karthik,KW Richardson,RG Sharma,0,Not out
6.1,RG Sharma,BAW Mendis,KD Karthik,0,Not out
6.2,RG Sharma,BAW Mendis,KD Karthik,1,Not out
6.3,KD Karthik,BAW Mendis,RG Sharma,0,Not out
6.4,KD Karthik,BAW Mendis,RG Sharma,0,Not out
6.5,KD Karthik,BAW Mendis,RG Sharma,0,Not out
6.6,KD Karthik,BAW Mendis,RG Sharma,0,Not out
7.1,RG Sharma,Yuvraj Singh,KD Karthik,1,Not out
7.2,KD Karthik,Yuvraj Singh,RG Sharma,0,caught
7.3,RG Sharma,Yuvraj Singh,AT Rayudu,0,Not out
7.4,RG Sharma,Yuvraj Singh,AT Rayudu,1,Not out
7.5,AT Rayudu,Yuvraj Singh,RG Sharma,0,Not out
7.6,AT Rayudu,Yuvraj Singh,RG Sharma,0,Not out
8.1,RG Sharma,BAW Mendis,AT Rayudu,1,Not out
8.2,AT Rayudu,BAW Mendis,RG Sharma,1,Not out
8.3,RG Sharma,BAW Mendis,AT Rayudu,1,Not out
8.4,AT Rayudu,BAW Mendis,RG Sharma,1,Not out
8.5,RG Sharma,BAW Mendis,AT Rayudu,0,Not out
8.6,RG Sharma,BAW Mendis,AT Rayudu,1,Not out
9.1,RG Sharma,Yuvraj Singh,AT Rayudu,0,Not out
9.2,RG Sharma,Yuvraj Singh,AT Rayudu,0,Not out
9.3,RG Sharma,Yuvraj Singh,AT Rayudu,4,Not out
9.4,RG Sharma,Yuvraj Singh,AT Rayudu,0,Not out
9.5,RG Sharma,Yuvraj Singh,AT Rayudu,1,Not out
9.6,AT Rayudu,Yuvraj Singh,RG Sharma,0,Not out
10.1,RG Sharma,Parvez Rasool,AT Rayudu,1,Not out
10.2,AT Rayudu,Parvez Rasool,RG Sharma,1,Not out
