ball_no,batsman,bowler,non_striker,runs,wicket_status
0.1,BB McCullum,JA Morkel,DPMD Jayawardene,0,Not out
0.2,BB McCullum,JA Morkel,DPMD Jayawardene,0,Not out
0.3,BB McCullum,JA Morkel,DPMD Jayawardene,0,Not out
0.4,BB McCullum,JA Morkel,DPMD Jayawardene,6,Not out
0.5,BB McCullum,JA Morkel,DPMD Jayawardene,0,Not out
0.6,BB McCullum,JA Morkel,DPMD Jayawardene,1,Not out
1.1,BB McCullum,DE Bollinger,DPMD Jayawardene,0,Not out
1.2,DPMD Jayawardene,DE Bollinger,BB McCullum,0,Not out
1.3,DPMD Jayawardene,DE Bollinger,BB McCullum,0,Not out
1.4,DPMD Jayawardene,DE Bollinger,BB McCullum,1,Not out
1.5,BB McCullum,DE Bollinger,DPMD Jayawardene,1,Not out
1.6,DPMD Jayawardene,DE Bollinger,BB McCullum,0,Not out
2.1,BB McCullum,JA Morkel,DPMD Jayawardene,6,Not out
2.2,BB McCullum,JA Morkel,DPMD Jayawardene,0,Not out
2.3,BB McCullum,JA Morkel,DPMD Jayawardene,0,Not out
2.4,BB McCullum,JA Morkel,DPMD Jayawardene,4,Not out
2.5,BB McCullum,JA Morkel,DPMD Jayawardene,0,Not out
2.6,BB McCullum,JA Morkel,DPMD Jayawardene,0,Not out
3.1,DPMD Jayawardene,DE Bollinger,BB McCullum,0,Not out
3.2,DPMD Jayawardene,DE Bollinger,BB McCullum,0,Not out
3.3,DPMD Jayawardene,DE Bollinger,BB McCullum,4,Not out
3.4,DPMD Jayawardene,DE Bollinger,BB McCullum,1,Not out
3.5,BB McCullum,DE Bollinger,DPMD Jayawardene,0,Not out
3.6,BB McCullum,DE Bollinger,DPMD Jayawardene,4,Not out
4.1,DPMD Jayawardene,R Ashwin,BB McCullum,6,Not out
4.2,DPMD Jayawardene,R Ashwin,BB McCullum,4,Not out
4.3,DPMD Jayawardene,R Ashwin,BB McCullum,0,caught
4.4,BB McCullum,R Ashwin,PA Patel,1,Not out
4.5,PA Patel,R Ashwin,BB McCullum,0,Not out
