ball_no,batsman,bowler,non_striker,runs,wicket_status
0.1,M Vijay,P Kumar,M Vohra,1,Not out
0.2,M Vohra,P Kumar,M Vijay,0,Not out
0.3,M Vohra,P Kumar,M Vijay,0,Not out
0.4,M Vohra,P Kumar,M Vijay,1,Not out
0.5,M Vijay,P Kumar,M Vohra,0,Not out
0.6,M Vijay,P Kumar,M Vohra,1,Not out
1.1,M Vijay,PJ Sangwan,M Vohra,0,Not out
1.2,M Vijay,PJ Sangwan,M Vohra,0,Not out
1.3,M Vijay,PJ Sangwan,M Vohra,0,Not out
1.4,M Vijay,PJ Sangwan,M Vohra,0,Not out
1.5,M Vijay,PJ Sangwan,M Vohra,6,Not out
1.6,M Vijay,PJ Sangwan,M Vohra,4,Not out
2.1,M Vohra,P Kumar,M Vijay,1,Not out
2.2,M Vijay,P Kumar,M Vohra,1,Not out
2.3,M Vohra,P Kumar,M Vijay,0,Not out
2.4,M Vohra,P Kumar,M Vijay,1,Not out
2.5,M Vijay,P Kumar,M Vohra,4,Not out
2.6,M Vijay,P Kumar,M Vohra,0,Not out
3.1,M Vohra,PJ Sangwan,M Vijay,1,Not out
3.2,M Vijay,PJ Sangwan,M Vohra,0,Not out
3.3,M Vijay,PJ Sangwan,M Vohra,4,Not out
3.4,M Vijay,PJ Sangwan,M Vohra,2,Not out
3.5,M Vijay,PJ Sangwan,M Vohra,4,Not out
3.6,M Vijay,PJ Sangwan,M Vohra,0,Not out
4.1,M Vohra,JP Faulkner,M Vijay,4,Not out
4.2,M Vohra,JP Faulkner,M Vijay,2,Not out
4.3,M Vohra,JP Faulkner,M Vijay,0,Not out
4.4,M Vohra,JP Faulkner,M Vijay,0,Not out
4.5,M Vohra,JP Faulkner,M Vijay,4,Not out
4.6,M Vohra,JP Faulkner,M Vijay,4,Not out
5.1,M Vijay,S Ladda,M Vohra,0,Not out
5.2,M Vijay,S Ladda,M Vohra,1,Not out
5.3,M Vohra,S Ladda,M Vijay,1,Not out
5.4,M Vijay,S Ladda,M Vohra,4,Not out
5.5,M Vijay,S Ladda,M Vohra,0,Not out
5.6,M Vijay,S Ladda,M Vohra,1,Not out
6.1,M Vijay,RA Jadeja,M Vohra,0,Not out
6.2,M Vohra,RA Jadeja,M Vijay,0,Not out
6.3,M Vohra,RA Jadeja,M Vijay,0,Not out
6.4,M Vohra,RA Jadeja,M Vijay,0,Not out
6.5,M Vijay,RA Jadeja,M Vohra,1,Not out
6.6,M Vohra,RA Jadeja,M Vijay,2,Not out
7.1,M Vijay,S Ladda,M Vohra,0,Not out
7.2,M Vijay,S Ladda,M Vohra,2,Not out
7.3,M Vijay,S Ladda,M Vohra,1,Not out
7.4,M Vohra,S Ladda,M Vijay,6,Not out
7.5,M Vohra,S Ladda,M Vijay,4,Not out
7.6,M Vohra,S Ladda,M Vijay,1,Not out
8.1,M Vohra,RA Jadeja,M Vijay,0,Not out
8.2,M Vohra,RA Jadeja,M Vijay,6,Not out
8.3,M Vohra,RA Jadeja,M Vijay,0,caught
8.4,DA Miller,RA Jadeja,M Vijay,0,Not out
8.5,DA Miller,RA Jadeja,M Vijay,4,Not out
8.6,DA Miller,RA Jadeja,M Vijay,0,Not out
8.7,DA Miller,RA Jadeja,M Vijay,0,Not out
9.1,M Vijay,DJ Bravo,DA Miller,1,Not out
9.2,DA Miller,DJ Bravo,M Vijay,1,Not out
9.3,M Vijay,DJ Bravo,DA Miller,0,Not out
9.4,M Vijay,DJ Bravo,DA Miller,2,Not out
9.5,M Vijay,DJ Bravo,DA Miller,0,Not out
9.6,M Vijay,DJ Bravo,DA Miller,1,Not out
10.1,M Vijay,RA Jadeja,DA Miller,1,Not out
10.2,DA Miller,RA Jadeja,M Vijay,2,Not out
10.3,DA Miller,RA Jadeja,M Vijay,1,Not out
10.4,M Vijay,RA Jadeja,DA Miller,0,bowled
10.5,GJ Maxwell,RA Jadeja,DA Miller,1,Not out
10.6,DA Miller,RA Jadeja,GJ Maxwell,6,Not out
11.1,GJ Maxwell,DJ Bravo,DA Miller,1,Not out
11.2,DA Miller,DJ Bravo,GJ Maxwell,0,Not out
11.3,DA Miller,DJ Bravo,GJ Maxwell,1,Not out
11.4,GJ Maxwell,DJ Bravo,DA Miller,0,Not out
11.5,GJ Maxwell,DJ Bravo,DA Miller,0,bowled
11.6,WP Saha,DJ Bravo,DA Miller,1,Not out
11.7,DA Miller,DJ Bravo,WP Saha,0,bowled
12.1,WP Saha,RA Jadeja,MP Stoinis,0,Not out
12.2,WP Saha,RA Jadeja,MP Stoinis,1,Not out
12.3,MP Stoinis,RA Jadeja,WP Saha,1,Not out
12.4,WP Saha,RA Jadeja,MP Stoinis,1,Not out
12.5,MP Stoinis,RA Jadeja,WP Saha,1,Not out
12.6,WP Saha,RA Jadeja,MP Stoinis,1,Not out
13.1,WP Saha,DJ Bravo,MP Stoinis,1,Not out
13.2,MP Stoinis,DJ Bravo,WP Saha,1,Not out
13.3,WP Saha,DJ Bravo,MP Stoinis,1,Not out
13.4,MP Stoinis,DJ Bravo,WP Saha,0,Not out
13.5,MP Stoinis,DJ Bravo,WP Saha,4,Not out
13.6,MP Stoinis,DJ Bravo,WP Saha,0,Not out
14.1,WP Saha,JP Faulkner,MP Stoinis,1,Not out
14.2,MP Stoinis,JP Faulkner,WP Saha,0,Not out
14.3,MP Stoinis,JP Faulkner,WP Saha,2,Not out
14.4,MP Stoinis,JP Faulkner,WP Saha,4,Not out
14.5,MP Stoinis,JP Faulkner,WP Saha,0,Not out
14.6,MP Stoinis,JP Faulkner,WP Saha,1,Not out
14.7,WP Saha,JP Faulkner,MP Stoinis,0,Not out
14.8,WP Saha,JP Faulkner,MP Stoinis,1,Not out
15.1,WP Saha,P Kumar,MP Stoinis,1,Not out
15.2,MP Stoinis,P Kumar,WP Saha,1,Not out
15.3,WP Saha,P Kumar,MP Stoinis,0,Not out
15.4,WP Saha,P Kumar,MP Stoinis,0,Not out
15.5,WP Saha,P Kumar,MP Stoinis,1,Not out
15.6,MP Stoinis,P Kumar,WP Saha,2,Not out
16.1,WP Saha,JP Faulkner,MP Stoinis,0,Not out
16.2,WP Saha,JP Faulkner,MP Stoinis,1,Not out
16.3,MP Stoinis,JP Faulkner,WP Saha,0,Not out
16.4,WP Saha,JP Faulkner,MP Stoinis,1,Not out
16.5,MP Stoinis,JP Faulkner,WP Saha,2,Not out
16.6,MP Stoinis,JP Faulkner,WP Saha,1,Not out
17.1,MP Stoinis,P Kumar,WP Saha,1,Not out
17.2,WP Saha,P Kumar,MP Stoinis,1,Not out
17.3,MP Stoinis,P Kumar,WP Saha,1,Not out
17.4,WP Saha,P Kumar,MP Stoinis,1,Not out
17.5,MP Stoinis,P Kumar,WP Saha,2,Not out
17.6,MP Stoinis,P Kumar,WP Saha,4,Not out
18.1,WP Saha,JP Faulkner,MP Stoinis,2,Not out
18.2,WP Saha,JP Faulkner,MP Stoinis,0,Not out
18.3,WP Saha,JP Faulkner,MP Stoinis,2,Not out
18.4,WP Saha,JP Faulkner,MP Stoinis,0,Not out
18.5,WP Saha,JP Faulkner,MP Stoinis,1,Not out
18.6,MP Stoinis,JP Faulkner,WP Saha,4,Not out
19.1,WP Saha,DJ Bravo,MP Stoinis,1,Not out
19.2,MP Stoinis,DJ Bravo,WP Saha,1,Not out
19.3,WP Saha,DJ Bravo,MP Stoinis,0,caught
19.4,MP Stoinis,DJ Bravo,AR Patel,0,caught
19.5,AR Patel,DJ Bravo,MG Johnson,2,Not out
19.6,AR Patel,DJ Bravo,MG Johnson,2,Not out
