ball_no,batsman,bowler,non_striker,runs,wicket_status
0.1,AC Gilchrist,B Lee,PC Valthaty,0,Not out
0.2,AC Gilchrist,B Lee,PC Valthaty,0,Not out
0.3,AC Gilchrist,B Lee,PC Valthaty,0,Not out
0.4,AC Gilchrist,B Lee,PC Valthaty,1,Not out
0.5,PC Valthaty,B Lee,AC Gilchrist,1,Not out
0.6,AC Gilchrist,B Lee,PC Valthaty,1,Not out
1.1,AC Gilchrist,L Balaji,PC Valthaty,4,Not out
1.2,AC Gilchrist,L Balaji,PC Valthaty,0,Not out
1.3,AC Gilchrist,L Balaji,PC Valthaty,0,Not out
1.4,AC Gilchrist,L Balaji,PC Valthaty,0,Not out
1.5,AC Gilchrist,L Balaji,PC Valthaty,1,Not out
1.6,PC Valthaty,L Balaji,AC Gilchrist,2,Not out
2.1,AC Gilchrist,B Lee,PC Valthaty,6,Not out
2.2,AC Gilchrist,B Lee,PC Valthaty,0,Not out
2.3,AC Gilchrist,B Lee,PC Valthaty,4,Not out
2.4,AC Gilchrist,B Lee,PC Valthaty,0,Not out
2.5,AC Gilchrist,B Lee,PC Valthaty,1,Not out
2.6,PC Valthaty,B Lee,AC Gilchrist,0,Not out
2.7,PC Valthaty,B Lee,AC Gilchrist,0,Not out
3.1,AC Gilchrist,Iqbal Abdulla,PC Valthaty,0,Not out
3.2,AC Gilchrist,Iqbal Abdulla,PC Valthaty,0,Not out
3.3,AC Gilchrist,Iqbal Abdulla,PC Valthaty,4,Not out
3.4,AC Gilchrist,Iqbal Abdulla,PC Valthaty,1,Not out
3.5,PC Valthaty,Iqbal Abdulla,AC Gilchrist,0,Not out
3.6,PC Valthaty,Iqbal Abdulla,AC Gilchrist,0,Not out
4.1,AC Gilchrist,YK Pathan,PC Valthaty,1,Not out
4.2,PC Valthaty,YK Pathan,AC Gilchrist,4,Not out
4.3,PC Valthaty,YK Pathan,AC Gilchrist,0,caught
4.4,SE Marsh,YK Pathan,AC Gilchrist,1,Not out
4.5,AC Gilchrist,YK Pathan,SE Marsh,0,Not out
4.6,SE Marsh,YK Pathan,AC Gilchrist,0,Not out
4.7,SE Marsh,YK Pathan,AC Gilchrist,0,Not out
5.1,AC Gilchrist,Iqbal Abdulla,SE Marsh,0,Not out
5.2,AC Gilchrist,Iqbal Abdulla,SE Marsh,1,Not out
5.3,SE Marsh,Iqbal Abdulla,AC Gilchrist,0,Not out
5.4,SE Marsh,Iqbal Abdulla,AC Gilchrist,4,Not out
5.5,SE Marsh,Iqbal Abdulla,AC Gilchrist,0,Not out
5.6,SE Marsh,Iqbal Abdulla,AC Gilchrist,0,run out
6.1,KD Karthik,YK Pathan,AC Gilchrist,0,Not out
6.2,KD Karthik,YK Pathan,AC Gilchrist,0,Not out
6.3,KD Karthik,YK Pathan,AC Gilchrist,1,Not out
6.4,AC Gilchrist,YK Pathan,KD Karthik,0,Not out
6.5,AC Gilchrist,YK Pathan,KD Karthik,0,Not out
6.6,AC Gilchrist,YK Pathan,KD Karthik,0,Not out
7.1,KD Karthik,Iqbal Abdulla,AC Gilchrist,1,Not out
7.2,AC Gilchrist,Iqbal Abdulla,KD Karthik,0,Not out
7.3,AC Gilchrist,Iqbal Abdulla,KD Karthik,1,Not out
7.4,KD Karthik,Iqbal Abdulla,AC Gilchrist,1,Not out
7.5,AC Gilchrist,Iqbal Abdulla,KD Karthik,0,bowled
7.6,AM Nayar,Iqbal Abdulla,KD Karthik,0,Not out
8.1,KD Karthik,YK Pathan,AM Nayar,4,Not out
8.2,KD Karthik,YK Pathan,AM Nayar,0,Not out
8.3,KD Karthik,YK Pathan,AM Nayar,0,Not out
8.4,KD Karthik,YK Pathan,AM Nayar,4,Not out
8.5,KD Karthik,YK Pathan,AM Nayar,1,Not out
8.6,AM Nayar,YK Pathan,KD Karthik,0,Not out
9.1,KD Karthik,R Bhatia,AM Nayar,0,Not out
9.2,KD Karthik,R Bhatia,AM Nayar,0,run out
9.3,DJ Hussey,R Bhatia,KD Karthik,1,Not out
9.4,KD Karthik,R Bhatia,DJ Hussey,0,Not out
9.5,KD Karthik,R Bhatia,DJ Hussey,1,Not out
9.6,DJ Hussey,R Bhatia,KD Karthik,0,Not out
10.1,KD Karthik,MK Tiwary,DJ Hussey,4,Not out
10.2,KD Karthik,MK Tiwary,DJ Hussey,0,Not out
10.3,KD Karthik,MK Tiwary,DJ Hussey,0,Not out
10.4,KD Karthik,MK Tiwary,DJ Hussey,1,Not out
10.5,DJ Hussey,MK Tiwary,KD Karthik,0,Not out
10.6,DJ Hussey,MK Tiwary,KD Karthik,2,Not out
10.7,DJ Hussey,MK Tiwary,KD Karthik,1,Not out
11.1,DJ Hussey,R Bhatia,KD Karthik,0,Not out
11.2,DJ Hussey,R Bhatia,KD Karthik,0,Not out
