ball_no,batsman,bowler,non_striker,runs,wicket_status
0.1,DR Smith,JA Morkel,BB McCullum,0,Not out
0.2,DR Smith,JA Morkel,BB McCullum,0,Not out
0.3,DR Smith,JA Morkel,BB McCullum,2,Not out
0.4,DR Smith,JA Morkel,BB McCullum,0,Not out
0.5,DR Smith,JA Morkel,BB McCullum,0,Not out
0.6,DR Smith,JA Morkel,BB McCullum,4,Not out
1.1,BB McCullum,AB Dinda,DR Smith,0,Not out
1.2,BB McCullum,AB Dinda,DR Smith,1,Not out
1.3,DR Smith,AB Dinda,BB McCullum,1,Not out
1.4,BB McCullum,AB Dinda,DR Smith,0,Not out
1.5,BB McCullum,AB Dinda,DR Smith,1,Not out
1.6,DR Smith,AB Dinda,BB McCullum,0,Not out
2.1,BB McCullum,JA Morkel,DR Smith,2,Not out
2.2,BB McCullum,JA Morkel,DR Smith,4,Not out
2.3,BB McCullum,JA Morkel,DR Smith,0,Not out
2.4,BB McCullum,JA Morkel,DR Smith,4,Not out
2.5,BB McCullum,JA Morkel,DR Smith,0,Not out
2.6,BB McCullum,JA Morkel,DR Smith,6,Not out
2.7,BB McCullum,JA Morkel,DR Smith,2,Not out
2.8,BB McCullum,JA Morkel,DR Smith,4,Not out
3.1,DR Smith,AB Dinda,BB McCullum,2,Not out
3.2,DR Smith,AB Dinda,BB McCullum,4,Not out
3.3,DR Smith,AB Dinda,BB McCullum,0,Not out
3.4,DR Smith,AB Dinda,BB McCullum,0,Not out
3.5,DR Smith,AB Dinda,BB McCullum,2,Not out
3.6,DR Smith,AB Dinda,BB McCullum,2,Not out
3.7,DR Smith,AB Dinda,BB McCullum,4,Not out
4.1,BB McCullum,NLTC Perera,DR Smith,4,Not out
4.2,BB McCullum,NLTC Perera,DR Smith,4,Not out
4.3,BB McCullum,NLTC Perera,DR Smith,1,Not out
4.4,DR Smith,NLTC Perera,BB McCullum,4,Not out
4.5,DR Smith,NLTC Perera,BB McCullum,1,Not out
4.6,BB McCullum,NLTC Perera,DR Smith,0,Not out
5.1,DR Smith,R Ashwin,BB McCullum,4,Not out
5.2,DR Smith,R Ashwin,BB McCullum,4,Not out
5.3,DR Smith,R Ashwin,BB McCullum,0,Not out
5.4,DR Smith,R Ashwin,BB McCullum,0,Not out
5.5,DR Smith,R Ashwin,BB McCullum,0,Not out
5.6,DR Smith,R Ashwin,BB McCullum,1,Not out
5.7,BB McCullum,R Ashwin,DR Smith,0,Not out
6.1,DR Smith,R Bhatia,BB McCullum,6,Not out
6.2,DR Smith,R Bhatia,BB McCullum,3,Not out
6.3,BB McCullum,R Bhatia,DR Smith,0,Not out
6.4,BB McCullum,R Bhatia,DR Smith,1,Not out
6.5,DR Smith,R Bhatia,BB McCullum,1,Not out
6.6,BB McCullum,R Bhatia,DR Smith,1,Not out
7.1,BB McCullum,M Ashwin,DR Smith,1,Not out
7.2,DR Smith,M Ashwin,BB McCullum,0,Not out
7.3,DR Smith,M Ashwin,BB McCullum,1,Not out
7.4,BB McCullum,M Ashwin,DR Smith,6,Not out
7.5,BB McCullum,M Ashwin,DR Smith,1,Not out
7.6,DR Smith,M Ashwin,BB McCullum,0,Not out
8.1,BB McCullum,R Bhatia,DR Smith,0,caught
8.2,DR Smith,R Bhatia,SK Raina,4,Not out
8.3,DR Smith,R Bhatia,SK Raina,1,Not out
8.4,SK Raina,R Bhatia,DR Smith,0,Not out
8.5,SK Raina,R Bhatia,DR Smith,1,Not out
8.6,DR Smith,R Bhatia,SK Raina,1,Not out
9.1,DR Smith,R Ashwin,SK Raina,1,Not out
9.2,SK Raina,R Ashwin,DR Smith,1,Not out
9.3,DR Smith,R Ashwin,SK Raina,4,Not out
9.4,DR Smith,R Ashwin,SK Raina,4,Not out
9.5,DR Smith,R Ashwin,SK Raina,1,Not out
9.6,SK Raina,R Ashwin,DR Smith,1,Not out
10.1,SK Raina,NLTC Perera,DR Smith,1,Not out
10.2,DR Smith,NLTC Perera,SK Raina,0,Not out
10.3,DR Smith,NLTC Perera,SK Raina,1,Not out
10.4,SK Raina,NLTC Perera,DR Smith,1,Not out
10.5,DR Smith,NLTC Perera,SK Raina,0,bowled
10.6,KD Karthik,NLTC Perera,SK Raina,1,Not out
11.1,KD Karthik,R Ashwin,SK Raina,1,Not out
11.2,SK Raina,R Ashwin,KD Karthik,0,Not out
11.3,SK Raina,R Ashwin,KD Karthik,1,Not out
11.4,KD Karthik,R Ashwin,SK Raina,1,Not out
11.5,SK Raina,R Ashwin,KD Karthik,1,Not out
11.6,KD Karthik,R Ashwin,SK Raina,1,Not out
12.1,KD Karthik,R Bhatia,SK Raina,1,Not out
12.2,SK Raina,R Bhatia,KD Karthik,1,Not out
12.3,KD Karthik,R Bhatia,SK Raina,1,Not out
12.4,SK Raina,R Bhatia,KD Karthik,1,Not out
12.5,KD Karthik,R Bhatia,SK Raina,2,Not out
12.6,KD Karthik,R Bhatia,SK Raina,1,Not out
13.1,KD Karthik,R Ashwin,SK Raina,1,Not out
13.2,SK Raina,R Ashwin,KD Karthik,1,Not out
13.3,KD Karthik,R Ashwin,SK Raina,1,Not out
13.4,SK Raina,R Ashwin,KD Karthik,1,Not out
13.5,KD Karthik,R Ashwin,SK Raina,2,Not out
13.6,KD Karthik,R Ashwin,SK Raina,4,Not out
14.1,SK Raina,M Ashwin,KD Karthik,1,Not out
14.2,KD Karthik,M Ashwin,SK Raina,0,Not out
14.3,KD Karthik,M Ashwin,SK Raina,1,Not out
14.4,SK Raina,M Ashwin,KD Karthik,1,Not out
14.5,KD Karthik,M Ashwin,SK Raina,2,Not out
14.6,KD Karthik,M Ashwin,SK Raina,4,Not out
15.1,SK Raina,NLTC Perera,KD Karthik,2,Not out
15.2,SK Raina,NLTC Perera,KD Karthik,1,Not out
15.3,KD Karthik,NLTC Perera,SK Raina,4,Not out
15.4,KD Karthik,NLTC Perera,SK Raina,1,Not out
15.5,SK Raina,NLTC Perera,KD Karthik,4,Not out
15.6,SK Raina,NLTC Perera,KD Karthik,2,Not out
16.1,KD Karthik,AB Dinda,SK Raina,0,Not out
16.2,KD Karthik,AB Dinda,SK Raina,4,Not out
16.3,KD Karthik,AB Dinda,SK Raina,0,caught
16.4,SK Raina,AB Dinda,DJ Bravo,2,Not out
16.5,SK Raina,AB Dinda,DJ Bravo,1,Not out
16.6,DJ Bravo,AB Dinda,SK Raina,0,Not out
