ball_no,batsman,bowler,non_striker,runs,wicket_status
0.1,AB Barath,R McLaren,DPMD Jayawardene,0,Not out
0.2,AB Barath,R McLaren,DPMD Jayawardene,0,Not out
0.3,AB Barath,R McLaren,DPMD Jayawardene,1,Not out
0.4,DPMD Jayawardene,R McLaren,AB Barath,0,Not out
0.5,DPMD Jayawardene,R McLaren,AB Barath,4,Not out
0.6,DPMD Jayawardene,R McLaren,AB Barath,4,Not out
1.1,AB Barath,Z Khan,DPMD Jayawardene,0,Not out
1.2,AB Barath,Z Khan,DPMD Jayawardene,0,Not out
1.3,DPMD Jayawardene,Z Khan,AB Barath,0,Not out
1.4,DPMD Jayawardene,Z Khan,AB Barath,4,Not out
1.5,DPMD Jayawardene,Z Khan,AB Barath,4,Not out
1.6,DPMD Jayawardene,Z Khan,AB Barath,1,Not out
2.1,DPMD Jayawardene,SL Malinga,AB Barath,4,Not out
2.2,DPMD Jayawardene,SL Malinga,AB Barath,4,Not out
2.3,DPMD Jayawardene,SL Malinga,AB Barath,0,Not out
2.4,DPMD Jayawardene,SL Malinga,AB Barath,0,Not out
2.5,DPMD Jayawardene,SL Malinga,AB Barath,0,Not out
2.6,DPMD Jayawardene,SL Malinga,AB Barath,4,Not out
3.1,AB Barath,Harbhajan Singh,DPMD Jayawardene,0,Not out
3.2,AB Barath,Harbhajan Singh,DPMD Jayawardene,1,Not out
3.3,DPMD Jayawardene,Harbhajan Singh,AB Barath,1,Not out
3.4,AB Barath,Harbhajan Singh,DPMD Jayawardene,6,Not out
3.5,AB Barath,Harbhajan Singh,DPMD Jayawardene,1,Not out
3.6,DPMD Jayawardene,Harbhajan Singh,AB Barath,1,Not out
4.1,DPMD Jayawardene,SL Malinga,AB Barath,0,Not out
4.2,DPMD Jayawardene,SL Malinga,AB Barath,0,Not out
4.3,DPMD Jayawardene,SL Malinga,AB Barath,0,caught
4.4,KC Sangakkara,SL Malinga,AB Barath,1,Not out
4.5,AB Barath,SL Malinga,KC Sangakkara,0,Not out
4.6,AB Barath,SL Malinga,KC Sangakkara,4,Not out
5.1,KC Sangakkara,Harbhajan Singh,AB Barath,0,Not out
5.2,KC Sangakkara,Harbhajan Singh,AB Barath,4,Not out
5.3,KC Sangakkara,Harbhajan Singh,AB Barath,1,Not out
5.4,AB Barath,Harbhajan Singh,KC Sangakkara,4,Not out
5.5,AB Barath,Harbhajan Singh,KC Sangakkara,0,Not out
5.6,AB Barath,Harbhajan Singh,KC Sangakkara,1,Not out
6.1,AB Barath,R McLaren,KC Sangakkara,1,Not out
6.2,KC Sangakkara,R McLaren,AB Barath,1,Not out
6.3,AB Barath,R McLaren,KC Sangakkara,1,Not out
6.4,KC Sangakkara,R McLaren,AB Barath,1,Not out
6.5,AB Barath,R McLaren,KC Sangakkara,0,Not out
6.6,AB Barath,R McLaren,KC Sangakkara,0,Not out
7.1,KC Sangakkara,R Sathish,AB Barath,0,Not out
7.2,KC Sangakkara,R Sathish,AB Barath,1,Not out
7.3,AB Barath,R Sathish,KC Sangakkara,4,Not out
7.4,AB Barath,R Sathish,KC Sangakkara,0,Not out
7.5,AB Barath,R Sathish,KC Sangakkara,1,Not out
7.6,KC Sangakkara,R Sathish,AB Barath,1,Not out
7.7,AB Barath,R Sathish,KC Sangakkara,0,Not out
8.1,KC Sangakkara,Z Khan,AB Barath,4,Not out
8.2,KC Sangakkara,Z Khan,AB Barath,0,Not out
8.3,KC Sangakkara,Z Khan,AB Barath,4,Not out
8.4,KC Sangakkara,Z Khan,AB Barath,0,Not out
8.5,KC Sangakkara,Z Khan,AB Barath,1,Not out
8.6,AB Barath,Z Khan,KC Sangakkara,4,Not out
9.1,KC Sangakkara,R Sathish,AB Barath,1,Not out
9.2,AB Barath,R Sathish,KC Sangakkara,0,Not out
9.3,AB Barath,R Sathish,KC Sangakkara,1,Not out
9.4,KC Sangakkara,R Sathish,AB Barath,1,Not out
9.5,AB Barath,R Sathish,KC Sangakkara,2,Not out
9.6,AB Barath,R Sathish,KC Sangakkara,1,Not out
10.1,AB Barath,JP Duminy,KC Sangakkara,0,lbw
10.2,Yuvraj Singh,JP Duminy,KC Sangakkara,1,Not out
10.3,KC Sangakkara,JP Duminy,Yuvraj Singh,1,Not out
