ball_no,batsman,bowler,non_striker,runs,wicket_status
0.1,DA Warner,Harbhajan Singh,V Sehwag,0,Not out
0.2,DA Warner,Harbhajan Singh,V Sehwag,1,Not out
0.3,V Sehwag,Harbhajan Singh,DA Warner,2,Not out
0.4,V Sehwag,Harbhajan Singh,DA Warner,6,Not out
0.5,V Sehwag,Harbhajan Singh,DA Warner,0,Not out
0.6,V Sehwag,Harbhajan Singh,DA Warner,1,Not out
1.1,V Sehwag,SL Malinga,DA Warner,1,Not out
1.2,DA Warner,SL Malinga,V Sehwag,0,bowled
1.3,UBT Chand,SL Malinga,V Sehwag,0,Not out
1.4,UBT Chand,SL Malinga,V Sehwag,0,bowled
1.5,AJ Finch,SL Malinga,V Sehwag,0,Not out
1.6,AJ Finch,SL Malinga,V Sehwag,1,Not out
1.7,V Sehwag,SL Malinga,AJ Finch,4,Not out
2.1,AJ Finch,AG Murtaza,V Sehwag,0,Not out
2.2,AJ Finch,AG Murtaza,V Sehwag,1,Not out
2.3,V Sehwag,AG Murtaza,AJ Finch,0,Not out
2.4,V Sehwag,AG Murtaza,AJ Finch,4,Not out
2.5,V Sehwag,AG Murtaza,AJ Finch,0,Not out
2.6,V Sehwag,AG Murtaza,AJ Finch,1,Not out
3.1,V Sehwag,SL Malinga,AJ Finch,0,Not out
3.2,V Sehwag,SL Malinga,AJ Finch,0,Not out
3.3,V Sehwag,SL Malinga,AJ Finch,0,Not out
3.4,V Sehwag,SL Malinga,AJ Finch,0,Not out
3.5,V Sehwag,SL Malinga,AJ Finch,0,Not out
3.6,V Sehwag,SL Malinga,AJ Finch,0,Not out
4.1,AJ Finch,AG Murtaza,V Sehwag,0,Not out
4.2,AJ Finch,AG Murtaza,V Sehwag,4,Not out
4.3,AJ Finch,AG Murtaza,V Sehwag,0,Not out
4.4,AJ Finch,AG Murtaza,V Sehwag,0,run out
4.5,NV Ojha,AG Murtaza,AJ Finch,0,Not out
4.6,NV Ojha,AG Murtaza,AJ Finch,0,Not out
5.1,AJ Finch,MM Patel,NV Ojha,1,Not out
5.2,NV Ojha,MM Patel,AJ Finch,4,Not out
5.3,NV Ojha,MM Patel,AJ Finch,0,Not out
5.4,NV Ojha,MM Patel,AJ Finch,0,Not out
5.5,NV Ojha,MM Patel,AJ Finch,6,Not out
5.6,NV Ojha,MM Patel,AJ Finch,0,Not out
6.1,AJ Finch,Harbhajan Singh,NV Ojha,0,Not out
6.2,AJ Finch,Harbhajan Singh,NV Ojha,1,Not out
6.3,NV Ojha,Harbhajan Singh,AJ Finch,0,Not out
6.4,NV Ojha,Harbhajan Singh,AJ Finch,1,Not out
6.5,AJ Finch,Harbhajan Singh,NV Ojha,0,Not out
6.6,AJ Finch,Harbhajan Singh,NV Ojha,0,caught
7.1,Y Venugopal Rao,MM Patel,NV Ojha,0,Not out
7.2,Y Venugopal Rao,MM Patel,NV Ojha,0,Not out
7.3,Y Venugopal Rao,MM Patel,NV Ojha,0,Not out
7.4,Y Venugopal Rao,MM Patel,NV Ojha,0,Not out
7.5,Y Venugopal Rao,MM Patel,NV Ojha,0,Not out
7.6,Y Venugopal Rao,MM Patel,NV Ojha,1,Not out
8.1,Y Venugopal Rao,KA Pollard,NV Ojha,0,Not out
8.2,Y Venugopal Rao,KA Pollard,NV Ojha,1,Not out
8.3,NV Ojha,KA Pollard,Y Venugopal Rao,0,Not out
8.4,NV Ojha,KA Pollard,Y Venugopal Rao,1,Not out
8.5,Y Venugopal Rao,KA Pollard,NV Ojha,1,Not out
8.6,NV Ojha,KA Pollard,Y Venugopal Rao,1,Not out
9.1,NV Ojha,MM Patel,Y Venugopal Rao,0,Not out
9.2,NV Ojha,MM Patel,Y Venugopal Rao,1,Not out
9.3,Y Venugopal Rao,MM Patel,NV Ojha,0,Not out
9.4,Y Venugopal Rao,MM Patel,NV Ojha,4,Not out
9.5,Y Venugopal Rao,MM Patel,NV Ojha,1,Not out
9.6,NV Ojha,MM Patel,Y Venugopal Rao,2,Not out
10.1,Y Venugopal Rao,KA Pollard,NV Ojha,1,Not out
10.2,NV Ojha,KA Pollard,Y Venugopal Rao,1,Not out
10.3,Y Venugopal Rao,KA Pollard,NV Ojha,0,Not out
10.4,Y Venugopal Rao,KA Pollard,NV Ojha,1,Not out
10.5,NV Ojha,KA Pollard,Y Venugopal Rao,2,Not out
10.6,NV Ojha,KA Pollard,Y Venugopal Rao,0,Not out
10.7,NV Ojha,KA Pollard,Y Venugopal Rao,0,Not out
11.1,Y Venugopal Rao,JEC Franklin,NV Ojha,1,Not out
11.2,NV Ojha,JEC Franklin,Y Venugopal Rao,1,Not out
11.3,Y Venugopal Rao,JEC Franklin,NV Ojha,1,Not out
11.4,NV Ojha,JEC Franklin,Y Venugopal Rao,4,Not out
11.5,NV Ojha,JEC Franklin,Y Venugopal Rao,1,Not out
11.6,Y Venugopal Rao,JEC Franklin,NV Ojha,1,Not out
12.1,Y Venugopal Rao,AG Murtaza,NV Ojha,1,Not out
12.2,NV Ojha,AG Murtaza,Y Venugopal Rao,0,Not out
12.3,NV Ojha,AG Murtaza,Y Venugopal Rao,0,Not out
12.4,NV Ojha,AG Murtaza,Y Venugopal Rao,1,Not out
12.5,Y Venugopal Rao,AG Murtaza,NV Ojha,1,Not out
12.6,NV Ojha,AG Murtaza,Y Venugopal Rao,0,Not out
12.7,NV Ojha,AG Murtaza,Y Venugopal Rao,1,Not out
13.1,NV Ojha,KA Pollard,Y Venugopal Rao,1,Not out
13.2,Y Venugopal Rao,KA Pollard,NV Ojha,4,Not out
13.3,Y Venugopal Rao,KA Pollard,NV Ojha,1,Not out
13.4,NV Ojha,KA Pollard,Y Venugopal Rao,1,Not out
13.5,Y Venugopal Rao,KA Pollard,NV Ojha,1,Not out
13.6,NV Ojha,KA Pollard,Y Venugopal Rao,0,Not out
14.1,Y Venugopal Rao,AG Murtaza,NV Ojha,1,Not out
14.2,NV Ojha,AG Murtaza,Y Venugopal Rao,0,caught
14.3,IK Pathan,AG Murtaza,Y Venugopal Rao,0,run out
14.4,RE van der Merwe,AG Murtaza,Y Venugopal Rao,0,Not out
14.5,RE van der Merwe,AG Murtaza,Y Venugopal Rao,1,Not out
14.6,Y Venugopal Rao,AG Murtaza,RE van der Merwe,4,Not out
15.1,RE van der Merwe,SL Malinga,Y Venugopal Rao,1,Not out
15.2,Y Venugopal Rao,SL Malinga,RE van der Merwe,0,bowled
15.3,M Morkel,SL Malinga,RE van der Merwe,0,Not out
15.4,M Morkel,SL Malinga,RE van der Merwe,0,bowled
15.5,UT Yadav,SL Malinga,RE van der Merwe,0,Not out
15.6,UT Yadav,SL Malinga,RE van der Merwe,0,Not out
16.1,RE van der Merwe,Harbhajan Singh,UT Yadav,1,Not out
16.2,UT Yadav,Harbhajan Singh,RE van der Merwe,0,Not out
16.3,UT Yadav,Harbhajan Singh,RE van der Merwe,0,Not out
16.4,UT Yadav,Harbhajan Singh,RE van der Merwe,0,stumped
16.5,AB Dinda,Harbhajan Singh,RE van der Merwe,0,Not out
16.6,AB Dinda,Harbhajan Singh,RE van der Merwe,0,Not out
16.7,AB Dinda,Harbhajan Singh,RE van der Merwe,0,Not out
17.1,RE van der Merwe,SL Malinga,AB Dinda,4,Not out
17.2,RE van der Merwe,SL Malinga,AB Dinda,1,Not out
17.3,AB Dinda,SL Malinga,RE van der Merwe,0,Not out
17.4,AB Dinda,SL Malinga,RE van der Merwe,0,caught
