ball_no,batsman,bowler,non_striker,runs,wicket_status
0.1,P Kumar,MS Gony,RV Uthappa,0,Not out
0.2,P Kumar,MS Gony,RV Uthappa,0,Not out
0.3,P Kumar,MS Gony,RV Uthappa,0,bowled
0.4,JH Kallis,MS Gony,RV Uthappa,0,Not out
0.5,JH Kallis,MS Gony,RV Uthappa,4,Not out
0.6,JH Kallis,MS Gony,RV Uthappa,1,Not out
1.1,JH Kallis,L Balaji,RV Uthappa,0,Not out
1.2,JH Kallis,L Balaji,RV Uthappa,0,Not out
1.3,JH Kallis,L Balaji,RV Uthappa,4,Not out
1.4,JH Kallis,L Balaji,RV Uthappa,4,Not out
1.5,JH Kallis,L Balaji,RV Uthappa,1,Not out
1.6,RV Uthappa,L Balaji,JH Kallis,0,Not out
2.1,JH Kallis,MS Gony,RV Uthappa,4,Not out
2.2,JH Kallis,MS Gony,RV Uthappa,0,Not out
2.3,JH Kallis,MS Gony,RV Uthappa,4,Not out
2.4,JH Kallis,MS Gony,RV Uthappa,0,Not out
2.5,JH Kallis,MS Gony,RV Uthappa,0,Not out
2.6,JH Kallis,MS Gony,RV Uthappa,0,Not out
2.7,RV Uthappa,MS Gony,JH Kallis,1,Not out
3.1,RV Uthappa,JA Morkel,JH Kallis,4,Not out
3.2,RV Uthappa,JA Morkel,JH Kallis,0,Not out
3.3,RV Uthappa,JA Morkel,JH Kallis,0,Not out
3.4,RV Uthappa,JA Morkel,JH Kallis,0,Not out
3.5,RV Uthappa,JA Morkel,JH Kallis,1,Not out
3.6,JH Kallis,JA Morkel,RV Uthappa,0,Not out
3.7,JH Kallis,JA Morkel,RV Uthappa,0,Not out
4.1,RV Uthappa,MS Gony,JH Kallis,1,Not out
4.2,JH Kallis,MS Gony,RV Uthappa,1,Not out
4.3,RV Uthappa,MS Gony,JH Kallis,4,Not out
4.4,RV Uthappa,MS Gony,JH Kallis,0,Not out
4.5,RV Uthappa,MS Gony,JH Kallis,0,Not out
4.6,RV Uthappa,MS Gony,JH Kallis,1,Not out
4.7,JH Kallis,MS Gony,RV Uthappa,1,Not out
5.1,JH Kallis,JA Morkel,RV Uthappa,0,Not out
5.2,JH Kallis,JA Morkel,RV Uthappa,0,lbw
5.3,LRPL Taylor,JA Morkel,RV Uthappa,0,Not out
5.4,LRPL Taylor,JA Morkel,RV Uthappa,1,Not out
5.5,RV Uthappa,JA Morkel,LRPL Taylor,2,Not out
5.6,RV Uthappa,JA Morkel,LRPL Taylor,3,Not out
6.1,RV Uthappa,A Flintoff,LRPL Taylor,0,Not out
6.2,RV Uthappa,A Flintoff,LRPL Taylor,0,Not out
6.3,RV Uthappa,A Flintoff,LRPL Taylor,1,Not out
6.4,LRPL Taylor,A Flintoff,RV Uthappa,0,Not out
6.5,LRPL Taylor,A Flintoff,RV Uthappa,0,caught and bowled
6.6,RV Uthappa,A Flintoff,KP Pietersen,1,Not out
7.1,RV Uthappa,M Muralitharan,KP Pietersen,0,Not out
7.2,RV Uthappa,M Muralitharan,KP Pietersen,1,Not out
7.3,KP Pietersen,M Muralitharan,RV Uthappa,0,lbw
7.4,R Dravid,M Muralitharan,RV Uthappa,1,Not out
7.5,RV Uthappa,M Muralitharan,R Dravid,0,stumped
7.6,V Kohli,M Muralitharan,R Dravid,1,Not out
8.1,V Kohli,A Flintoff,R Dravid,0,Not out
8.2,V Kohli,A Flintoff,R Dravid,0,Not out
8.3,V Kohli,A Flintoff,R Dravid,1,Not out
8.4,R Dravid,A Flintoff,V Kohli,0,Not out
8.5,R Dravid,A Flintoff,V Kohli,1,Not out
8.6,V Kohli,A Flintoff,R Dravid,0,Not out
9.1,R Dravid,M Muralitharan,V Kohli,1,Not out
9.2,V Kohli,M Muralitharan,R Dravid,0,Not out
9.3,V Kohli,M Muralitharan,R Dravid,2,Not out
9.4,V Kohli,M Muralitharan,R Dravid,0,Not out
9.5,V Kohli,M Muralitharan,R Dravid,0,Not out
9.6,V Kohli,M Muralitharan,R Dravid,0,Not out
10.1,R Dravid,Joginder Sharma,V Kohli,1,Not out
10.2,V Kohli,Joginder Sharma,R Dravid,1,Not out
10.3,R Dravid,Joginder Sharma,V Kohli,1,Not out
10.4,V Kohli,Joginder Sharma,R Dravid,0,Not out
10.5,V Kohli,Joginder Sharma,R Dravid,6,Not out
10.6,V Kohli,Joginder Sharma,R Dravid,0,caught
10.7,R Dravid,Joginder Sharma,R Bishnoi,0,Not out
11.1,R Bishnoi,M Muralitharan,R Dravid,0,caught
11.2,R Dravid,M Muralitharan,R Vinay Kumar,1,Not out
11.3,R Vinay Kumar,M Muralitharan,R Dravid,2,Not out
11.4,R Vinay Kumar,M Muralitharan,R Dravid,0,Not out
11.5,R Vinay Kumar,M Muralitharan,R Dravid,0,Not out
11.6,R Vinay Kumar,M Muralitharan,R Dravid,2,Not out
12.1,R Dravid,L Balaji,R Vinay Kumar,1,Not out
12.2,R Vinay Kumar,L Balaji,R Dravid,1,Not out
12.3,R Dravid,L Balaji,R Vinay Kumar,1,Not out
12.4,R Vinay Kumar,L Balaji,R Dravid,0,caught
12.5,R Dravid,L Balaji,DW Steyn,4,Not out
12.6,R Dravid,L Balaji,DW Steyn,0,Not out
13.1,DW Steyn,M Muralitharan,R Dravid,0,Not out
13.2,DW Steyn,M Muralitharan,R Dravid,0,Not out
13.3,DW Steyn,M Muralitharan,R Dravid,0,run out
13.4,A Kumble,M Muralitharan,R Dravid,0,Not out
13.5,A Kumble,M Muralitharan,R Dravid,0,Not out
13.6,A Kumble,M Muralitharan,R Dravid,0,Not out
14.1,R Dravid,A Flintoff,A Kumble,4,Not out
14.2,R Dravid,A Flintoff,A Kumble,0,Not out
14.3,R Dravid,A Flintoff,A Kumble,1,Not out
14.4,A Kumble,A Flintoff,R Dravid,0,Not out
14.5,A Kumble,A Flintoff,R Dravid,1,Not out
14.6,R Dravid,A Flintoff,A Kumble,1,Not out
15.1,R Dravid,L Balaji,A Kumble,2,Not out
15.2,R Dravid,L Balaji,A Kumble,0,caught
